"rep","cell","pen","S_unc","S_dec","S_edge","tr","p_unc","p_R0","p_R2","pe_unc","pe_R0","pe_R2","nb","nbt"
79,"B_p100","ridge",39.7183866478804,3.48135048926897,0.222717820183778,6.06355096959195,4.38272595992828e-09,0.800358451502793,0.605695890745807,0,0.87951158473721,0.819484202361494,0.264599418227503,2.64149252120303
80,"B_p100","ridge",35.8612359254551,5.25222961510892,2.73509342881136,6.15501703463187,2.19064985484962e-07,0.554919572101145,0.339390027121275,1.82494952483125e-09,0.174317056636791,0.075935722039526,0.235512671673663,2.43082130744926
81,"B_p100","ridge",37.8240291913383,5.01140870961377,0.878891604265145,6.07112236579634,4.44275793931581e-08,0.579831281481387,0.347695415639396,0,0.574287520430189,0.439402592552044,0.251255086478762,2.61604707857074
82,"B_p100","ridge",44.32559832247,4.38158993971343,0.788953490563638,6.07903488238449,1.50001883691964e-08,0.673810326837867,0.453601208727588,1.19366544149013e-07,0.6119123609268,0.483303981460476,0.243919611098684,2.54650388931923
83,"B_p100","ridge",42.9047991316887,4.68814143214367,1.40595802041325,6.19147206378047,0,0.640969027425436,0.40087155919185,0,0.423856412031552,0.265067123326238,0.261627406546844,2.42531047092001
84,"B_p100","ridge",39.7072827753209,5.85151889906666,2.95372992735475,6.11179179964836,9.98792859530084e-09,0.467131851588124,0.234096560177173,0,0.153259605929839,0.0647739918077406,0.254045481627268,2.5365451950607
85,"B_p100","ridge",42.3349545557642,2.41171299462023,0.0757385276342765,5.98054803245457,0,0.920447905820486,0.830663809909243,0,0.967834312050069,0.944549596617006,0.25363912924013,2.08634615766833
86,"B_p100","ridge",51.4921606482839,9.08146229927802,2.03762872141798,5.94248407733906,0,0.14146548835847,0.0423787517936225,0,0.243460024343899,0.13283093158005,0.249941275331307,2.16057568982868
87,"B_p100","ridge",33.0370735382683,10.3609633531199,0.242545801597216,5.95310154735984,5.63946348952626e-07,0.0837312866090908,0.0190278547074869,3.83444682672263e-08,0.863705586317972,0.801895758338708,0.225699551557933,2.64645833347178
88,"B_p100","ridge",35.9191048414057,4.81446872570069,1.02023961083376,6.15746872355109,1.83304516343519e-07,0.618841280348321,0.418087295015033,3.03751679364694e-09,0.529999791119925,0.400423895063489,0.236889728044347,2.28512918402716
89,"B_p100","ridge",35.880522287965,3.50557671367256,0.343869518836004,6.01982802730058,1.30872110037927e-07,0.793988557788792,0.61436910845877,1.05400110861353e-08,0.825074602747327,0.757433708326752,0.244735368945101,2.59444540350958
90,"B_p100","ridge",36.1453933975416,5.52567153701673,1.02447149015336,6.12515119040913,1.58262085769856e-07,0.51303898052562,0.277412296031539,8.45409680538811e-07,0.523246458281175,0.391273285623239,0.24024297640086,2.76691603539333
91,"B_p100","ridge",39.4825496545844,3.78539656505793,1.24998285520332,6.02703246210043,8.98168006635558e-09,0.755224689363185,0.552165471369243,0,0.458031328367955,0.305781865397582,0.256361727666121,2.47096837895261
92,"B_p100","ridge",40.4118948933739,3.14387274354133,1.6367257956042,5.96868120614194,0,0.837903387470109,0.669190474269707,0,0.341896561731566,0.196559969725599,0.268894067519965,2.61373060689266
93,"B_p100","ridge",35.233202985358,2.35183412533315,0.208278410691775,5.88070115644763,1.12811790575762e-07,0.922264885894916,0.844075073648178,3.09770864515002e-09,0.889153642389279,0.833513192036133,0.237395094841732,2.37562387795819
94,"B_p100","ridge",38.6887255381212,6.23425589899875,3.58952209540196,6.22603928292419,4.05407885040177e-08,0.432142141720008,0.217890893573494,0,0.10147196570151,0.0364792669855964,0.227593063917273,2.61281540664943
95,"B_p100","ridge",35.4368430792851,4.3314019975945,1.15988320380359,6.13003894628117,2.35885505128763e-07,0.686543612817339,0.48513698236241,3.8824738979315e-09,0.480329185133961,0.344648119868693,0.255098945264694,2.21081051298722
96,"B_p100","ridge",43.0277018078719,3.74375789599613,1.96062812453614,6.06279222243353,0,0.764311713228565,0.564316265531914,0,0.277485674741815,0.13213610044374,0.280081467258484,2.34977814825315
97,"B_p100","ridge",46.7146362990045,6.84882160533188,0.833202083135134,6.02168851641048,0,0.333339493679507,0.148717773571579,0,0.579660037775956,0.445566569426709,0.256115198529752,2.46449702658179
98,"B_p100","ridge",40.5414400712878,1.87250205376686,0.70627699321853,6.03436287621407,6.44392434412389e-08,0.963257644459411,0.90753341245108,0,0.642306603381608,0.512554280233896,0.2600619552026,2.78068200776641
99,"B_p100","ridge",35.9794420537876,2.54746241262772,0.738430020273096,6.10657016622751,1.55677155389e-07,0.912607400341162,0.799977271091868,5.622850740572e-09,0.623214540233764,0.490981157491818,0.264301262946669,2.74936130787937
100,"B_p100","ridge",45.9886335183967,4.35332371565845,1.89933730337099,5.96531387011211,0,0.665477596424826,0.439720600083754,0,0.284215258531869,0.161727314950339,0.266486284933157,2.31585673579238
101,"B_p100","ridge",46.0366911300115,9.4802981699217,4.58444655632385,6.0621062208061,0,0.129179035838498,0.0271439442773769,0,0.0462789955906746,0.00965114023247482,0.264504663022972,2.51902711186236
102,"B_p100","ridge",40.4265911937857,6.10725017935045,0.285561780816963,5.96539627642083,0,0.41456297227152,0.217119694329074,1.06228092988658e-09,0.839755078207799,0.781116510550429,0.227053871432859,2.42174980962686
103,"B_p100","ridge",44.7774195343487,5.07866287466917,0.823490982374514,5.98627224371163,1.00421221338465e-09,0.559110098917286,0.340824922007648,0,0.591531711158565,0.454469211380402,0.239080967780226,2.30018197604594
104,"B_p100","ridge",33.351522358487,3.09112149726223,0.935315951216234,5.96221242901024,4.43470154487535e-07,0.844881184983392,0.702956520948524,2.03001626619681e-09,0.549939860416146,0.421855418321397,0.236638261640069,2.3610086705315
105,"B_p100","ridge",39.8382279016662,6.26183923780793,5.00480644847155,6.14355324136375,1.41912108730935e-08,0.41803857387792,0.204611590822998,0,0.0398279444039771,0.0101519306494081,0.236375468223479,2.46209463574859
106,"B_p100","ridge",38.8114660970636,3.16836760618079,0.976816035179482,5.8558648163945,4.25143453774979e-09,0.826457209805585,0.664535669714575,0,0.515074246798014,0.367198474161338,0.250504078597409,2.44742388876241
107,"B_p100","ridge",40.1787159793108,3.25306218192012,0.0990157010436742,5.80950753032774,3.68464810884817e-08,0.811818103272241,0.623404190898247,0,0.953340138993956,0.922858878006799,0.25886543181971,2.56162518038371
108,"B_p100","ridge",41.4464301194925,2.8996203136464,0.742286219260508,5.96244611360145,7.21341527620822e-08,0.866981381743546,0.730453599686544,0,0.62546110193516,0.505743933412911,0.252030845680159,2.50347138030913
109,"B_p100","ridge",48.0768187118254,3.78425051117751,1.41681122310013,6.09241593603743,0,0.761476335631133,0.568473827817938,0,0.396725736224567,0.260723053878228,0.246698503239677,2.4417239117549
110,"B_p100","ridge",32.4232564689539,2.85438549935969,1.17847714077127,6.07201303745805,1.09599779518632e-06,0.879180851396632,0.764387064409488,1.04635364817085e-08,0.490132009005691,0.358614396744572,0.241958417250512,2.63934170702267
111,"B_p100","ridge",38.8927717404307,4.34935596652283,1.93659179181024,6.07012597234573,1.92471379945047e-08,0.677460407058787,0.445845644068227,0,0.283292863313746,0.148779523414454,0.256444701870281,2.39689639033813
112,"B_p100","ridge",34.1002727111478,3.6778872451768,1.42409295507769,6.01366363737486,3.54329801721676e-07,0.76917245016954,0.603582444464465,0,0.384670086611461,0.252796763266579,0.240022552932637,2.37306627330937
113,"B_p100","ridge",50.1732460766514,8.45361810088371,2.56023350964857,6.01854821295141,0,0.18831040850562,0.0485122178315133,0,0.189795163804817,0.0773939025606011,0.278674608238354,2.45499040604969
114,"B_p100","ridge",39.2203457313111,2.47683328783559,0.503062278036927,5.85678468797203,8.99030405676626e-10,0.909117776503495,0.806235812440501,0,0.721735098489862,0.622151876881764,0.236222529198557,2.47448007283964
115,"B_p100","ridge",41.3344632729905,7.90114847961373,0.226752537679208,5.96023147626824,0,0.224791299126783,0.0679683477784429,0,0.874167929021098,0.81143489411603,0.275785862165562,2.46223420392621
116,"B_p100","ridge",32.7330854293961,4.93513416896383,0.198358347931807,6.06989686358378,8.89243933821504e-07,0.591034625692086,0.380111413218582,4.56889692745932e-09,0.892281724759713,0.837770811572444,0.233867686605617,2.5357793892259
117,"B_p100","ridge",37.0461110244279,2.04512281413895,0.202957324021342,6.04753405529954,6.88963062156489e-08,0.95211122529811,0.886396188736282,3.58024621061048e-09,0.896912078814971,0.847593925363618,0.249972788931051,2.37268731694332
118,"B_p100","ridge",38.9736322755236,7.51736404180501,1.68628991535343,5.92002619653254,1.49717159225737e-08,0.253637906093699,0.0976099936897464,0,0.324379857249183,0.199086795439775,0.246692580020311,2.46024802899868
119,"B_p100","ridge",41.3848837417118,5.52360359460816,0.108486832694714,6.10082151677967,1.72082548210994e-08,0.509808986699155,0.282659617464281,2.56412913124393e-09,0.94655159118053,0.916234027187141,0.268009199596192,2.6058520512479
120,"B_p100","ridge",41.2757131094512,6.72152653246421,1.3336587884784,6.1683127436172,0,0.366114426724944,0.154052149056791,4.24712220947754e-09,0.44161710627103,0.288876515366974,0.252436358572016,2.55161641008782
121,"B_p100","ridge",40.1960482854211,2.92513854645831,0.394399040600761,6.14043420943136,1.88757232066905e-10,0.874343387913589,0.755917142542483,0,0.783959198542515,0.701038785224198,0.234850522592175,2.31324994962213
122,"B_p100","ridge",39.9109661042858,3.17446497187484,1.60816491828366,6.02303304661191,4.25154544902995e-09,0.837499543248732,0.699949135263425,0,0.346736967810612,0.206217141548834,0.259118161350813,2.0783441910829
123,"B_p100","ridge",46.6405867221139,12.0836996351593,5.03704809376027,5.88595991421195,0,0.0370540224990072,0.00532899734279668,0,0.0418455479077142,0.00994399340379881,0.242524330913233,2.32106249213132
124,"B_p100","ridge",68.0569921436176,18.1970527603495,0.65975419535754,5.90530709756841,0,0.00181619221681362,7.61321167661588e-05,0,0.664704300396314,0.552600417779801,0.250907454850343,2.41722742252914
125,"B_p100","ridge",38.8387736573677,7.28571645107769,0.337457360004795,6.15401454678402,2.87203012483417e-08,0.303569524982399,0.118082428871235,4.44829706403027e-09,0.816491311418002,0.738246277820693,0.251744613800372,2.56196581862355
126,"B_p100","ridge",43.7381655121499,9.31979612943238,2.24071145370889,6.05180954178532,6.88115150415669e-08,0.136979700401154,0.0345541401623555,0,0.240371199880595,0.116832191893631,0.261882666011709,2.51612397854873
127,"B_p100","ridge",41.0859375679791,4.39689566835939,0.0534216015118753,6.13573344512637,8.37291347366431e-11,0.677191828018061,0.472101323076228,0,0.978973917246991,0.964129069039541,0.233176971719064,2.28612133053639
128,"B_p100","ridge",41.4818920225523,3.32166993610741,0.627209082721927,5.84633128989859,4.25016426497393e-08,0.804902141455195,0.624599461303617,0,0.659077828884063,0.526704634163642,0.264875966366677,2.36965362095272
129,"B_p100","ridge",42.378526660818,8.11383664041619,3.67676598432301,5.93132680230318,0,0.204493040054255,0.0709196217249326,0,0.0827755915510101,0.026981424196225,0.258955681842619,2.41111762093062
130,"B_p100","ridge",36.0335563679262,3.04844858281322,1.19468921224885,6.01146615717866,1.09361052991197e-07,0.853266548417954,0.716882412364083,0,0.466143791040631,0.327250150063991,0.236650455943394,2.42777432178229
131,"B_p100","ridge",37.1427723582202,4.5399531113368,2.46503371870628,6.03003784670402,6.19857963846115e-08,0.644739945976835,0.438748392471775,0,0.205580734814613,0.101027210057509,0.220963649466563,2.64056942712145
132,"B_p100","ridge",36.8626064435889,2.51479917079211,0.0761875452128482,5.8992287327811,4.766578221016e-08,0.906406077161665,0.814907846805012,1.70491132323036e-09,0.965867256477383,0.944223251369835,0.254457727188406,2.26692647225245
133,"B_p100","ridge",45.9481534408808,3.43259131336056,1.47771716058433,5.98889320400704,0,0.801461556341859,0.606978865560557,0,0.374367055691821,0.230604056360574,0.278950722582805,2.41753622992682
134,"B_p100","ridge",45.2767953027954,3.55366813182588,1.34510054176273,5.98698249746798,0,0.784595311070883,0.594676999695849,0,0.412902275800261,0.27205515545241,0.256546062390238,2.39861540347745
135,"B_p100","ridge",43.0805315443137,7.9957225489979,0.119430855750954,6.02130252173536,1.25275240181466e-08,0.223211004093216,0.0687314758479582,0,0.943945723876302,0.909308947246286,0.253615006926249,2.70020198801392
136,"B_p100","ridge",41.7399233510897,3.52983188281303,1.11420699317323,5.99486382046356,6.66327044096526e-08,0.788260033863625,0.600769722837977,0,0.485421472669849,0.33329375125417,0.256646183858243,2.50246785899844
137,"B_p100","ridge",36.7751951412933,3.47858973177336,0.733760501577173,5.85367378110476,3.33359442272751e-08,0.784388136213683,0.608931448449237,0,0.621155466000275,0.488177537778395,0.250704216983276,2.41281774995998
138,"B_p100","ridge",46.453871382498,7.37274993368196,1.56315259297045,5.95419479326314,0,0.271010550552248,0.0983471587210764,0,0.3542349156531,0.227663686161188,0.248926822957549,2.64110794330195
139,"B_p100","ridge",35.7453024166919,4.32116217217378,0.043959312778555,5.94199965749545,1.09813640181144e-07,0.667335953220426,0.44817905464156,4.37717906365265e-09,0.982173979423436,0.969845126952099,0.248966457186784,2.29746972582311
140,"B_p100","ridge",41.2031198134572,4.55026521143125,3.54244731423448,6.09154335303708,5.05307722331594e-08,0.649967009554475,0.412482518918134,0,0.099305227759223,0.0355471583655753,0.238405272020583,2.76918961151485
141,"B_p100","ridge",33.8115123796118,4.00977058237075,0.948395798966681,6.0342147480294,4.52676291895493e-07,0.723546622089631,0.527287526572941,1.56064898781949e-08,0.552859315962956,0.416996917437883,0.24770494523707,2.35409100496229
142,"B_p100","ridge",38.6455285994898,2.27709361453614,1.12232712526876,5.98019488319375,1.69299052554805e-08,0.9318912341482,0.852193680873182,0,0.47196673413878,0.337458837300693,0.261514317394305,2.32051311869352
143,"B_p100","ridge",31.0668742317636,1.25452099623971,0.0816641781005214,6.0010418539174,1.96789955531074e-06,0.989896089284148,0.972249226977795,2.40682596075459e-09,0.962305107280872,0.937068449947607,0.261972877707071,2.51475480362569
144,"B_p100","ridge",60.1517026054631,8.49993701468317,2.94471371993791,6.12995767853449,0,0.195924404003429,0.0549619710226159,0,0.146435867141916,0.0525492780311365,0.269125229018937,2.42777492406653
145,"B_p100","ridge",44.4177830667779,4.33693698885024,1.48006332338771,5.76549379356199,4.062616121292e-08,0.645558178310425,0.381845806575558,0,0.362158470389251,0.21268965216515,0.263183851897559,2.62499782843178
146,"B_p100","ridge",36.364215388844,4.8155081819726,0.538969596713784,6.01316038670524,8.68324661063014e-08,0.601793343375973,0.379742912299504,1.56430468578606e-08,0.72352194342526,0.626466918561138,0.229314247694652,2.69817561782157
147,"B_p100","ridge",37.4584756737407,5.25523705076635,0.704970400688485,5.96963132206681,2.92696535897363e-08,0.53188032709038,0.306905862746696,0,0.640590053060874,0.515988746926165,0.254635979143551,2.50225632264894
148,"B_p100","ridge",35.2897633471863,1.57401750276303,0.375374685594719,6.05533322568871,2.1891318779943e-07,0.979018272085703,0.949276994151999,0,0.788754348610203,0.7127850872427,0.249296735350978,2.36005084888138
149,"B_p100","ridge",36.8155906515705,3.61183504128914,1.03805347649324,6.01450519539031,8.24437190738436e-08,0.778547896652398,0.606904878088182,6.04329741804577e-09,0.518224270033722,0.387243837516534,0.223130820544488,2.62867672900338
150,"B_p100","ridge",35.917204730125,6.15018493136034,1.14640145861289,6.12500012469811,1.58075752043629e-07,0.429990262733096,0.208425471800877,2.09955852703558e-09,0.478621412868049,0.331051182201276,0.254075060082973,2.37683328994815
151,"B_p100","ridge",40.2716901863635,4.59007333237667,0.186172065549712,5.97963423783646,5.84276861337329e-08,0.631594949730588,0.428080482661994,0,0.89739250997967,0.847973745555872,0.256114657816655,2.30251983650911
152,"B_p100","ridge",42.393590236204,10.5435090996777,1.10816886174088,6.00769785829562,0,0.0804427648515091,0.0149570835345234,6.19780449184759e-10,0.48699641488874,0.3383870377492,0.263676696044357,2.56441395194067
153,"B_p100","ridge",38.6672554801747,3.67201259728217,0.400119167436816,6.091003540626,2.17643596478467e-08,0.77698630180835,0.593984822901936,1.85017112741548e-09,0.780045029644638,0.697176094821272,0.226192584531773,2.59585595963094
154,"B_p100","ridge",42.9925106699692,6.67379219403093,4.12452911254957,5.97381595707338,0,0.346907835881022,0.154366983808032,0,0.0627218067665849,0.015082686878348,0.267630313540078,2.21542180610154
155,"B_p100","ridge",46.7063673332815,3.76170631387861,0.993423391476046,6.03057703565191,0,0.758827044441958,0.533215647643018,0,0.529057161142464,0.3746955136974,0.262814408336723,2.69470678551677
156,"B_p100","ridge",35.793893820878,4.46763731863638,0.214040187797916,6.10381148471483,1.7049163014704e-07,0.663519631473234,0.438016978403244,1.13409837076972e-09,0.883474991098649,0.822171280372417,0.253400123326704,2.55835644209407
157,"B_p100","ridge",36.227251968872,7.65552824813641,0.737569576275567,6.10152926533801,1.36401735240099e-07,0.261942312329518,0.112533097740648,1.13748324093166e-08,0.621512585393508,0.508290857540656,0.249767615075724,2.03965841401095
158,"B_p100","ridge",42.9049813394703,3.34301268685733,0.178910089358745,6.00186301034636,0,0.81463736185539,0.630019538670026,0,0.903833280555649,0.8559668557995,0.254233821519325,2.59305039380021
159,"B_p100","ridge",35.8439729495443,4.13863742516223,2.50563428939618,6.17507458142408,2.1268122973872e-07,0.7191710123455,0.5176732315992,3.8273123559307e-09,0.212724057415385,0.10179236903724,0.246392997078881,2.53515271237797
160,"B_p100","ridge",38.2389446510493,4.44303548803317,0.219460793475606,5.93265671613138,1.89434625763596e-08,0.64797383422232,0.43707522941073,2.38493258475359e-09,0.881999844113331,0.82335960315683,0.245788324876627,2.32711891786526
161,"B_p100","ridge",48.1639055230631,2.56674336352932,0.963656252571441,6.05388858650305,0,0.90824384081598,0.784295383381629,0,0.55666212646485,0.396476379522761,0.260210952956749,2.65571862686299
162,"B_p100","ridge",52.1611809851982,12.0093403789712,4.93030718432995,5.88772543967408,0,0.0377228960615644,0.00546649291306445,0,0.0358693230715804,0.00689833787076932,0.259020328927405,2.37085298819618
163,"B_p100","ridge",51.4119625234266,5.03218243200083,0.165480884085996,5.90349399965784,0,0.556028701983504,0.304374500495592,0,0.913173482943512,0.862797476096127,0.263609659363165,2.50339731328071
164,"B_p100","ridge",41.8067071864339,1.97068437043268,0.203499274580382,6.19666485080293,0,0.960533725175923,0.903478636720935,0,0.895515777911593,0.835713341943551,0.259625620602156,2.48140981373231
165,"B_p100","ridge",31.565653235713,2.32950743935606,1.11269819326959,5.89121677824773,1.1973125857434e-06,0.924004554548899,0.836403164493162,1.5574224132564e-09,0.485384268689656,0.339336119448558,0.240146180254434,2.37114737951392
166,"B_p100","ridge",56.3714789447381,5.10445739631711,0.685642933565382,6.06980687162018,0,0.565848170007808,0.293882578039186,0,0.648242291413812,0.5027440197386,0.268990024487555,2.69915752724494
167,"B_p100","ridge",40.4067012193854,7.3108723971226,4.91693062390692,6.08533546643103,2.5974948858476e-09,0.29275618057545,0.123968548764065,0,0.0410533321688301,0.00959777631554781,0.249158105199885,2.27740843506326
168,"B_p100","ridge",39.6609054573407,4.3924776044278,2.52211562439426,6.11731840223859,1.41229576922086e-08,0.675373600442356,0.464892207503023,0,0.210941129844199,0.100822714484646,0.246517140362622,2.23985336034678
169,"B_p100","ridge",45.8265556231841,4.93225240946833,0.90248807562401,5.94390389954151,9.66304003480190e-09,0.575755496226911,0.322839314326453,0,0.552528266409602,0.393495435308146,0.259819837830789,2.50169868558145
170,"B_p100","ridge",47.359320299368,5.80953877976703,0.746831790191982,5.91822839040922,0,0.447111904476561,0.21789506561949,0,0.61747150370312,0.488458071444889,0.248435231857695,2.33509998277705
171,"B_p100","ridge",44.2585810733784,4.61100797767802,1.18549924068381,6.06097339766571,0,0.638097797817057,0.414259684851038,0,0.454629234642046,0.322010079209876,0.239321343300794,2.59858082922633
172,"B_p100","ridge",48.5220150717721,1.85107598969547,0.222831249188572,5.98898924925121,0,0.963685841184386,0.905675820522314,0,0.876385329878098,0.812171060899065,0.28026816596019,2.48644829515179
173,"B_p100","ridge",42.469903732744,7.00447841960295,0.695270217641777,6.05631017454769,3.94019313842975e-08,0.320839830470651,0.118100958203543,3.45433126547334e-09,0.65294882954807,0.510463291841568,0.254972414542552,2.77709415038244
174,"B_p100","ridge",40.1181054444517,3.98436743510589,0.491274688857055,5.94550721850428,7.60185220327614e-09,0.719075697729918,0.507419920413361,0,0.731940839760147,0.625720667678675,0.265541994242167,2.34205514149508
175,"B_p100","ridge",41.7170769739946,6.46026444410483,0.428946708142303,5.99608225997427,4.79800775776695e-08,0.374832823102669,0.156906996957943,0,0.762963796560293,0.66056218614904,0.255017540195902,2.55235785880884
176,"B_p100","ridge",38.8768539864588,3.63501534338784,0.117531561820798,5.97272083397074,6.18241813299392e-09,0.77211313529641,0.576239454340517,0,0.937192423369925,0.900535964876586,0.277626135517706,2.26823006318418
177,"B_p100","ridge",39.3060556051569,8.38441381523864,1.77555703200472,6.06387494171808,1.11155817883457e-08,0.197424226656714,0.0641325642514355,3.34504890453502e-09,0.319169382725388,0.194725338423886,0.219879962933031,2.6756637736853
178,"B_p100","ridge",47.2940107038792,5.51419498223927,3.02242146464357,5.8804995660288,0,0.483178048319017,0.268671588232064,0,0.105205561775405,0.0399653304005553,0.24331062894854,2.59211065497431
179,"B_p100","ridge",37.7104385943692,4.40168017034811,0.268267461893349,6.02815721562603,3.85765079879974e-08,0.664898621961029,0.465816581007674,0,0.846289524647078,0.782634041212352,0.247387522982397,2.16835871664411
180,"B_p100","ridge",34.0951547197502,5.76703130017331,0.347381127203603,5.92331693296779,2.52055550209462e-07,0.453985755618082,0.253973714539225,2.00489780333157e-09,0.811967096590846,0.734561680473157,0.209983158343093,2.53287094432405
181,"B_p100","ridge",41.2307791764293,2.58290199374199,0.0803027968876121,5.83469536621719,3.04571720621816e-08,0.896596821558544,0.7860004648167,0,0.96143963082252,0.936104956216587,0.270460611650197,2.20284410917928
182,"B_p100","ridge",34.3174749784889,5.03164914724667,0.0661477135839081,6.17297641663044,5.71602672083671e-07,0.588644656048873,0.355670457247761,4.15355050353838e-09,0.973445830277639,0.955872192305774,0.255974310586941,2.65376797149299
183,"B_p100","ridge",30.9021478027193,4.68685266362222,0.0703862323436962,6.03065230303547,2.48121711132754e-06,0.622519012738638,0.429931497208543,1.27880712685879e-08,0.968718287814342,0.953036527891251,0.229685508174008,2.39810908902511
184,"B_p100","ridge",39.2858694950652,1.80784055678487,1.4391070010437,6.10701744970056,1.19779253182628e-08,0.96811520098353,0.923165644055489,0,0.386737292951519,0.242993116540971,0.25807476777046,2.35625426103646
185,"B_p100","ridge",42.3592664896321,1.66180600950873,0.665372775160425,6.14871984682957,0,0.976321698702209,0.932935662110705,0,0.670034471746283,0.526074332823697,0.27799255616179,2.52260466582959
186,"B_p100","ridge",38.2066427060564,2.50536016238148,0.456773389709885,6.12460515970675,4.12041175623656e-08,0.916867084769437,0.798934283536752,0,0.765596308367524,0.672222548792323,0.231852773252644,2.85156117832325
187,"B_p100","ridge",36.8371120610521,3.30118763835322,1.30218633861353,6.08377755819373,9.136164746959e-08,0.825326221077251,0.662241405991077,0,0.436825026574828,0.280057198362544,0.267509346501797,2.4004986450116
188,"B_p100","ridge",41.3800871934644,5.4554823842083,2.38419503249739,6.05425160738444,9.48191081207028e-09,0.513738399085664,0.287300283396954,0,0.225234027517119,0.113610517900409,0.264230089343361,2.4423625001886
189,"B_p100","ridge",41.2618831690526,3.60664847177393,0.732932359585749,5.99709621484385,0,0.777871155882744,0.576129737798337,0,0.627623369030504,0.483006441654974,0.256963033263851,2.56248735988978
190,"B_p100","ridge",46.8147222069696,3.31932588277978,0.299579909883648,5.97862684063471,0,0.816253913655696,0.629772132232895,0,0.83176844527477,0.747402539948457,0.253336703623243,2.75002837603027
191,"B_p100","ridge",37.0895771228853,6.94963509913115,0.356108928314279,6.19510508598042,1.17056748405453e-07,0.343814489739251,0.162826781872545,8.72715966160342e-09,0.811609571566416,0.741029106002369,0.223605095835323,2.42551581671321
192,"B_p100","ridge",46.8956065356501,7.81876161281672,2.63018489877697,6.13190439211021,0,0.250423975229406,0.0905944777876719,0,0.18344795802476,0.0871893165256773,0.259378740355673,2.30357593120558
193,"B_p100","ridge",29.3022839560535,2.21568558325183,0.779808102363298,6.1540669982612,7.72172872198773e-06,0.94262435631826,0.885491920138454,1.85728614710001e-08,0.617253582923226,0.511575865128549,0.216075358544682,2.34488522232453
194,"B_p100","ridge",45.3376532402755,6.30630211843755,4.31914033615899,5.95721230681557,0,0.388466034696574,0.167477511065141,0,0.0560687525195429,0.0124184137587877,0.256253305036274,2.55377470222275
195,"B_p100","ridge",48.637291226384,7.80587656057275,0.233021411269037,6.01094990099792,0,0.238226162713166,0.0838836355556531,0,0.878010231216297,0.814038969433369,0.260321707861461,2.48461283066292
196,"B_p100","ridge",42.1294609319359,6.64267503432518,1.33455508967782,6.08892108723832,3.78286408309059e-08,0.365182236678638,0.148190334337207,0,0.430052476410152,0.272073355072931,0.247805968678257,2.73976169739044
197,"B_p100","ridge",34.5418969132064,4.82315898353149,0.0527895306552706,6.03967520321373,3.12600124674489e-07,0.603641067219588,0.390094090330257,3.63772878486657e-09,0.979173913982443,0.964087739298443,0.251034260142046,2.25359271825824
198,"B_p100","ridge",32.9408514900076,3.57885890754273,0.269489929906707,5.9808834729204,6.56425852563203e-07,0.780520422832645,0.621851849871108,3.64344596714972e-08,0.852196384500616,0.789582401645509,0.249544323212368,2.28971928099415
199,"B_p100","ridge",38.9495617471316,3.49379470246241,0.493904571265824,5.88753750218147,1.09491893329761e-09,0.784918025586379,0.585650761748081,3.47602913119971e-09,0.736677818051042,0.6367048048566,0.24356656587105,2.65808555232542
200,"B_p100","ridge",46.505196739802,5.28709846155742,1.01779277962973,6.17364624231061,0,0.552463788849341,0.300161625702371,0,0.543714430676978,0.389023493936142,0.266037900563693,2.48091025159572
201,"B_p100","ridge",46.8650491531125,4.01258523382681,3.49440209198219,6.0096329448638,0,0.720280970540199,0.506624817739447,0,0.104808925822769,0.0401093752629523,0.266133580377365,2.44978435668698
202,"B_p100","ridge",42.4241916987178,7.50956346258987,2.05021257416526,5.96577417345262,3.05820544443947e-08,0.259709073277317,0.0829068543696488,0,0.242464386616151,0.121085986170234,0.257131053821953,2.81666187415078
203,"B_p100","ridge",38.2543979665634,1.55785319629969,0.0407893314523538,5.93502447701084,1.7307730137972e-08,0.978282420488975,0.947398739829896,0,0.982961604810075,0.971181045344061,0.26589916559941,2.2476840442406
204,"B_p100","ridge",45.7991058294028,6.06734343395582,0.528893472437877,6.02920048309894,0,0.428098581529272,0.195915988274932,0,0.701628935592255,0.591149771632142,0.251599950956243,2.60334536447883
205,"B_p100","ridge",34.2603151863349,5.0786602577025,1.96734589943859,6.12305987715886,5.06787271925546e-07,0.575729104369859,0.348074541899326,1.29277444305131e-09,0.283358986776701,0.151618417914331,0.235481298372941,2.44549465796205
206,"B_p100","ridge",34.9521649454173,0.503292829309386,0.0376000928068075,6.13154581368512,3.01838769756202e-07,0.999675272713846,0.998935898328039,0,0.986385357225908,0.977469862545507,0.251807475726079,2.27753110838544
207,"B_p100","ridge",30.8972167995066,3.67347120590827,2.09837705178102,5.8913516046434,1.6224356610417e-06,0.75918766814318,0.570452802091019,1.281885819715e-09,0.25622722505893,0.143003548726864,0.238260716620862,2.34103233683625
208,"B_p100","ridge",43.1485493913956,7.98739534685673,0.579710743994051,5.98292493986987,3.05976424197496e-08,0.219731626337381,0.0710884526196414,0,0.696757015476067,0.58623102438901,0.236007587759094,2.55904955940492
209,"B_p100","ridge",41.2598886008207,7.35245575937515,1.0714468014647,5.80256480402656,0,0.255085153517292,0.0907002080203456,0,0.506365654196555,0.371000629485756,0.250782937931854,2.49849275307299
210,"B_p100","ridge",27.7108086749528,5.52560675543961,0.090474527509216,6.16798979062918,1.95545292661636e-05,0.518413509325121,0.318974504107228,6.34858967618612e-08,0.959426534100353,0.934458725323646,0.232199294582152,2.13514204636342
