"rep","cell","grouping","S_dec","S_edge","df_dec","df_edge","p_dec","p_edge","pnc_dec","pnc_edge","delta2_norm2","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10"
100,"A_p5_lam100","fitted",8.35625355464927,1.49733999132309,7.33019009043452,1.70877233693719,0.331828137690829,0.417150941319183,0.334248671101185,0.422047123476222,0.023679521048746,0.316092900905382,0.275344732335513,-1.92550858644704,1.27462291254484,-0.36207011508516,-0.830992289555405,0.723035171483675,1.04993550115327,0.100959783332183,-0.625537351548901
100,"A_p5_lam100","heavyx5",5.20767548076034,1.07821724706157,7.32823946731619,1.71275192906317,0.682721897727139,0.535895655060143,0.684860786545654,0.540565995359475,0.0232381900159636,0.31215069424093,-0.0210064101907859,-1.35260655820667,0.994448485884357,-0.937065516076201,-0.263075741337694,1.00318327809151,0.488089040503286,0.0864289638696987,-0.303225443190053
100,"A_p5_lam100","heavyx20",4.45315929416568,0.550976289172615,7.3269370759288,1.71054769260367,0.772713836018521,0.732210867273814,0.774556444423915,0.736018949903738,0.0242929789329436,-0.00125362167809229,-0.0197690921643927,-0.782109462517842,0.985319863568438,-1.20341291569626,-0.266532564059574,1.00664177375536,0.488089040503286,0.0864289638696987,-0.303225443190053
100,"A_p5_lam100","heavyx100",5.09329276875336,0.625957336002698,7.32172056448432,1.71010343241133,0.69611235850542,0.700254028200478,0.698277293413408,0.704228611716601,0.0240889358738148,-0.00125362167809229,-0.0197690921643927,-0.513535202068524,0.718545874074836,-1.495843577561,-0.258549509828681,1.29260643625643,0.488089040503286,0.0864289638696987,-0.303225443190053
100,"A_p5_lam100","pc1",4.03471020508727,0.745631315979519,7.30618755720969,1.761377391143,0.818509372095269,0.661256359516981,0.819111711638643,0.662806378249155,0.00888237701368181,-0.141763212023661,-0.392701734731723,0.94851722309238,-0.427746831665124,-0.563348008991162,1.28825872664203,-0.544808218850672,-0.368265482627857,-0.307650721065183,0.523154390827725
100,"A_p5_lam100","oracleX",7.63093701691252,2.65866699596075,7.32229708421762,1.72073982747274,0.400889269496154,0.211584156494577,0.402980727088574,0.215035875979122,0.0195124056952613,0.269456571257221,0.14717180236602,-1.07150417104857,-1.26787870554752,-0.122527122174662,1.54275264205894,0.652544781337063,1.07857054376805,-0.70489317201106,-0.547659501352292
101,"A_p5_lam100","fitted",7.85747849158743,3.56138122113313,7.46624465663993,1.77786637883859,0.393283908270158,0.132197450330453,0.394830625107846,0.134212325413623,0.0148455648352553,1.16488501497842,-0.00666620727771527,-0.48400805740421,-0.905995904809225,-0.822063947034682,-0.0705746289019124,1.25484171922063,-1.15771864947461,-0.211946995547627,1.3434109290031
101,"A_p5_lam100","heavyx5",8.46672046507293,3.62314123726608,7.45341154160401,1.77816310429864,0.334447141509248,0.127632117504557,0.335919035169391,0.129569227802309,0.0146754599693566,1.16488501497842,-0.011626380076291,-0.48706195515173,-0.90250198033389,-1.11319090809597,0.216269717760297,1.25379055999872,-1.15770226851417,-0.207730204408794,1.34777790611029
101,"A_p5_lam100","heavyx20",7.86108665662622,3.56066617273971,7.45228305446976,1.77844467508951,0.391470310894272,0.132328426354311,0.392995447067773,0.134313839484082,0.0146275721729794,1.15610401207327,-0.00334956146786158,-0.48706195515173,-0.90250198033389,-0.831236439972005,-0.0645606755224874,1.25231236116402,-1.16294839629917,-0.200990475222503,1.34777790611029
101,"A_p5_lam100","heavyx100",7.86108665662622,3.56066617273971,7.45228305446976,1.77844467508951,0.391470310894272,0.132328426354311,0.392995447067773,0.134313839484082,0.0146275721729794,1.15610401207327,-0.00334956146786158,-0.48706195515173,-0.90250198033389,-0.831236439972005,-0.0645606755224874,1.25231236116402,-1.16294839629917,-0.200990475222503,1.34777790611029
101,"A_p5_lam100","pc1",7.98164585698013,2.88274644605949,7.38682282945484,1.92160772121604,0.372937624745055,0.218385619019588,0.373152679427706,0.218517115172989,0.0021149713231483,0.577764718361331,0.789773508430222,-0.95813227934368,-0.548660657903984,1.26241067726208,-0.624973884002856,-1.50870426388962,-0.333881053043738,0.17751284642551,1.18389045627943
101,"A_p5_lam100","oracleX",13.5369391409627,1.30644780862883,7.44918831119475,1.79213032952144,0.0682229436153546,0.485357910718236,0.0687392771531592,0.487674948872697,0.0128353896222348,1.04754653810293,-0.685170341555324,-1.66282800940761,1.91438770891637,-0.823748272261472,-0.0949647043521523,0.681545088921797,-1.61672265574559,1.33106386798644,-0.0514132277121129
102,"A_p5_lam100","fitted",8.92758627055402,2.03117702680721,7.36672732627925,1.72421379811664,0.286531960407942,0.306937864563223,0.289241324105149,0.312559805885593,0.027953964578482,-1.14550302279829,1.47142085271092,-0.274052233420975,1.63021956912503,-1.1129682359931,-0.788179561582855,0.257390822801339,0.356054114976449,-0.745388255281008,0.330235921923776
102,"A_p5_lam100","heavyx5",8.77682158752516,2.59141996739322,7.35527853337914,1.72301674594372,0.297798327691857,0.220243222043258,0.300611468161611,0.225485509310604,0.0285867859132572,-1.14934140397433,1.76088933306197,-0.281534459720206,1.06147209243971,0.00698237561489454,-1.34530186958657,0.26971886542077,0.337882809036198,-1.01856595956498,0.33888711901283
102,"A_p5_lam100","heavyx20",8.39745009572333,1.87719948802789,7.34962807695776,1.72269116629176,0.330090335726088,0.335838974688401,0.332929162553882,0.341554244231969,0.0278561400348834,-0.854779176448088,1.76168281251729,-0.563590867832372,1.06348738679126,-0.000715748740868299,-1.33762972052706,0.26971886542077,0.332813426686904,-1.01342238520459,0.33888711901283
102,"A_p5_lam100","heavyx100",8.49262612607833,1.97887623022474,7.34624137592807,1.72241290839608,0.321274982146423,0.3161896960396,0.324106638673708,0.321873727611516,0.0280184115942257,-0.854779176448088,1.76168281251729,-0.563590867832372,1.06348738679126,-0.0100685330978199,-1.32830432941899,0.548309043453086,0.052974344650104,-1.01342238520459,0.33888711901283
102,"A_p5_lam100","pc1",6.71249182583024,1.21516640115594,7.34712762793502,2.72128458279905,0.504057665579797,0.719739107080851,0.504280229448671,0.719749373564516,0.00212285707055278,-0.994825069880379,0.458172572534401,0.464310116875856,-0.846631826850685,0.972703535636782,0.333062576466046,0.936287441672227,0.139803108272357,-1.61347430212941,0.154797321827389
102,"A_p5_lam100","oracleX",7.13111772949546,2.08875623049606,7.33766839854827,1.7181407413482,0.455568679018294,0.295429324018236,0.458489323751032,0.300892231131731,0.0269754474383108,-1.16011500474604,1.17950670063303,0.884578090179215,0.177989179970572,-0.255999568024877,-1.33937368482218,1.08239532516261,-0.471845697072126,-0.458319560453924,0.340769474735552
103,"A_p5_lam100","fitted",3.9689052233272,0.934800807329633,7.09646180041022,1.58753669942891,0.811981303971842,0.558425762458204,0.817877843954715,0.576472061552433,0.0875510945666874,-0.243894253370618,0.0293903246651834,0.803088100150527,0.814806812040274,-0.528350749426087,-1.29822723860258,-0.373431757140681,0.422728345544901,-0.136735999127425,0.546169063084847
103,"A_p5_lam100","heavyx5",4.50382225376813,0.83542351256327,7.09051142503017,1.58598148464733,0.748553062348385,0.594679157769058,0.755574024291518,0.611624883988069,0.0859710497548651,-0.243894253370618,0.0293903246651834,0.504382079572763,1.10464671175919,-0.828452715284656,-0.740949146530534,-0.933181996211197,0.72446824899023,-0.144724394292813,0.562903938878126
103,"A_p5_lam100","heavyx20",2.84309116355022,0.971288850510748,7.09119909595467,1.58496144145951,0.920997835677841,0.544905682882067,0.923971725900858,0.562861122103743,0.0857112373487391,-0.243894253370618,0.0293903246651834,0.780505951533853,0.540255577201732,-0.270875991744468,-1.00875477124392,-0.654034117202591,0.145349253207183,0.158017305297436,0.562903938878126
103,"A_p5_lam100","heavyx100",4.08667424392488,0.607747776691544,7.08797117815262,1.58700228460916,0.797950217158945,0.688120197613229,0.803981454381866,0.702635348717452,0.0852257188339788,-0.243894253370618,0.0293903246651834,0.780505951533853,0.811649402834274,-0.540909641935875,-0.729894626034589,-1.21940094109013,0.433201010743377,0.419202019479546,0.28757649866263
103,"A_p5_lam100","pc1",7.02728701932448,4.30938860400304,7.04279532569167,2.48176878124115,0.435202787530089,0.157155869216473,0.435630053229922,0.157545818575361,0.00383248288348016,0.217776041225366,0.417449174639522,-0.209280917266492,-0.901490888592523,-0.213875701918046,1.28815088823027,-0.829717146213719,-0.817073470295447,-0.561238727028492,1.60405998741338
103,"A_p5_lam100","oracleX",5.24967945617304,1.78233105244176,7.10024861055622,1.61260967574271,0.65642540548981,0.330566305778788,0.662353048332765,0.344106500706894,0.0609087173405757,-0.163626136067553,0.54002715872961,1.15541525603556,0.16690751380303,-0.862083988955427,-1.48915333702422,-0.0743341511556158,0.0787890726595954,-0.0505953290413164,0.770308018299422
104,"A_p5_lam100","fitted",5.62888297285199,0.918767388711433,7.46086520359474,1.76736581403356,0.64364098434924,0.599129891243205,0.644909299435454,0.601558454458093,0.0133058927446376,-0.718832964948408,0.311801154697449,1.0328938875952,-1.22192275043089,-0.0360972080129198,0.63378253765384,1.14987249600766,-0.618745259957782,-0.00205031334223582,-0.58901376825293
104,"A_p5_lam100","heavyx5",5.45630725541296,1.18131392754014,7.45828570256426,1.77228150208244,0.664229321271554,0.516202782265632,0.665461740094902,0.518772016429072,0.0132896416046103,-0.718832964948408,0.309023477122712,0.73971720969382,-1.22171952476711,0.510324677985973,0.66430440948584,1.13922509309551,-0.612934245042495,-0.286565386760921,-0.58901376825293
104,"A_p5_lam100","heavyx20",4.8841031818803,1.02061904407937,7.45854955634472,1.77212286354378,0.732498380008864,0.566010785952128,0.733561732537582,0.56843925809386,0.0128307685907171,-0.433265241222689,0.031394300790305,0.732571028875643,-1.21792161758468,0.506793958497973,0.93904639547182,0.869996426465086,-0.339565872890098,-0.563578920005544,-0.58901376825293
104,"A_p5_lam100","heavyx100",3.88630470382635,0.986065289737131,7.45978639889407,1.77321075159738,0.842656998365653,0.577541155599742,0.843418404732829,0.579990953448367,0.0128673291092239,-0.433265241222689,0.031394300790305,0.732571028875643,-0.940348024512853,0.2289260103958,1.20821319621626,0.312154829383944,-0.0500031136894291,-0.563578920005544,-0.58901376825293
104,"A_p5_lam100","pc1",8.20266109893154,2.11485016857509,7.43647848145097,1.89409290060075,0.357021201203389,0.326456022523817,0.357190412841495,0.326555469659523,0.00166534330754614,1.02776667894626,-0.0881084628834412,-0.060630366226444,-1.70389934565061,-0.886760778494808,-0.248397264822193,-0.0368343856074566,1.83440918704841,0.0694638963811782,0.11117409811325
104,"A_p5_lam100","oracleX",9.15743536121524,3.63860452206604,7.44347813418915,1.77183131896433,0.275841033528792,0.126347457588603,0.276679643282522,0.127467369189338,0.00897125988135469,-0.506160195508145,-0.595593526680799,0.11734078051176,0.715336959228164,-0.333153534813644,1.47259501389634,-0.264424052179059,-0.514169684196669,1.54657677112879,-1.73646541556156
105,"A_p5_lam100","fitted",2.37391046411902,0.94520876910227,7.0369149893951,1.54797605684623,0.952033635527225,0.545995441826851,0.954333149328597,0.567254893848598,0.0988606574061095,0.452424043155291,-0.447491397746028,-0.624900754335643,0.510077779085897,-0.628656941746746,-0.347865201304928,-0.119900835416723,0.753832455670272,0.0919393708549561,0.459327689778106
105,"A_p5_lam100","heavyx5",2.84944687569364,1.35158066302538,7.03182810827271,1.55073113635672,0.918380247636214,0.418916325622748,0.921960821814585,0.441921662427824,0.0985647715534129,0.74970595147875,-0.471434365711702,-0.611030077249967,0.509922720348603,-0.920668322273821,-0.340704439715207,0.168306335622436,0.46702769262684,0.103078004623317,0.459327689778106
105,"A_p5_lam100","heavyx20",3.19979279557915,1.22531939426242,7.02151495250863,1.55031136738965,0.887573544288878,0.454925854678363,0.892214247539904,0.477694182171284,0.0988797672086743,0.74970595147875,-0.484434429458724,-0.334535957709299,0.518562048644032,-1.19848320579533,-0.342831788530243,0.453737201973259,0.171066731306431,0.108443135002458,0.470573418090389
105,"A_p5_lam100","heavyx100",2.21554929233952,1.29692644631693,7.01074925031444,1.54954730209302,0.960680108364923,0.433911693623197,0.962620126445011,0.456786767176054,0.0982511974978688,0.745308800224627,-0.480295275083006,-0.334535957709299,0.225270741698021,-0.629140712958971,-0.619954480449198,0.147940899045069,0.481115329032732,0.108443135002458,0.470573418090389
105,"A_p5_lam100","pc1",6.03103172977694,0.185330088205627,7.05067751737001,1.65086379961526,0.553605218552939,0.91061498614238,0.555734641402448,0.912687679824601,0.0193679033903018,0.280818036498201,0.412944011642711,-0.428967439426628,-1.11394051140912,-0.208947096043536,1.38400651911183,-1.00255499407942,1.0964562784997,-0.43514920480206,0.0308711064280414
105,"A_p5_lam100","oracleX",6.44305326025111,1.54265651039277,7.04766834641717,1.55531998934647,0.502252287068235,0.370783088294806,0.51271904469556,0.3924788990125,0.0934610281722515,0.747481531652549,-0.197735331280426,-1.47106270270263,0.781396162819183,-0.33787761816611,-0.635225685605999,1.03722796175726,-0.683776608081416,0.990985488867091,-0.165838566789414
106,"A_p5_lam100","fitted",5.65391059012224,0.286291433123601,7.20473996524357,1.63823187452156,0.615781409953324,0.850153381113554,0.620681042486904,0.855372019763089,0.0483741782768381,-0.762185897993116,1.04744566766168,0.226774022577065,0.255323474020669,-0.145079076261331,-1.40804682058838,-0.19011990503246,1.27978718685015,0.0714024244234555,-0.420096859249002
106,"A_p5_lam100","heavyx5",3.52697797683344,0.185562508272672,7.21073971522741,1.63993941208758,0.86525802029791,0.905103255778692,0.867745301119022,0.908976997898889,0.0474150757097059,-0.472585608260557,0.457711192682597,0.209645598312081,-0.039746695933253,0.698779776392626,-1.39053295992794,0.0773444129491878,0.750735550294758,-0.214811839901157,-0.104904562667423
106,"A_p5_lam100","heavyx20",3.20258174004752,0.333091919918598,7.22014397034077,1.64300171801721,0.895840869605754,0.826508570230616,0.897823443016667,0.831945761916533,0.0462048144697,-0.516351623005615,-0.118903571819457,1.06138433009331,-0.284431759795629,0.384145568262409,-1.08602239934602,0.349690435106279,0.463604550896049,-0.204713406712563,-0.0908511503854776
106,"A_p5_lam100","heavyx100",2.91952199123835,0.692349033835402,7.21624029883894,1.64396413400607,0.919151844164099,0.662083995174626,0.920775624985656,0.670214457379086,0.0463731056239501,-0.832144170538947,0.179768735441967,1.06138433009331,-0.284431759795629,0.0631870117499052,-0.765804378125999,0.317623365580115,0.495790372535046,-0.204713406712563,-0.0908511503854776
106,"A_p5_lam100","pc1",13.4914942600669,3.73355510990839,7.20180842271881,1.7450459811477,0.0589220418394621,0.114852550173634,0.0591747937159712,0.115408624399747,0.006555811432657,-1.24282221176835,-0.281947227243765,2.78019976785653,0.0971129555053296,0.074719325807312,-0.078511729083146,-0.737419057512702,-1.53775067288634,1.08095418005167,-0.199444951718551
106,"A_p5_lam100","oracleX",5.24700970825903,0.327541946390727,7.18001501367269,1.6349958092055,0.664348672918287,0.829423116488651,0.667823647817856,0.833871453292524,0.0359630114683917,-0.578183242941646,0.388698537417363,1.19235365644806,-0.0780477916009977,-0.692247370635105,-0.633424237595944,-0.425164579374794,1.38855702087813,-0.0252525996881796,-0.586432172147929
107,"A_p5_lam100","fitted",5.57402299335338,0.4178552453532,7.39627786079839,1.73879971131207,0.64446685259173,0.798230921041243,0.64694716264028,0.80241609247927,0.0252770186749348,0.417064202965633,-0.298112403462589,0.222036000411066,-1.03282608744126,-0.240520350907337,0.629910369161328,1.36126383097999,-1.306727030525,0.399710726948366,-0.142123886197528
107,"A_p5_lam100","heavyx5",9.76874088998631,0.921853902137504,7.38708828726167,1.74078401667958,0.226075566464595,0.594359424695605,0.228190008750708,0.599240429875197,0.0247725391743459,0.704490842459515,-0.586635192340135,-0.0866239621030468,-0.999481252533194,0.307265679121314,-0.232390380283471,2.24151711924763,-1.59981056753405,0.411602570076276,-0.142123886197528
107,"A_p5_lam100","heavyx20",9.36218061838737,1.2216530621182,7.38661513297946,1.74054967581905,0.254755834044016,0.498608172243612,0.256904368844287,0.50345208075097,0.0237562048265128,0.704490842459515,-0.586635192340135,-0.391299845278746,-0.696695087924521,-0.280025753881787,0.347617131005009,2.22976467499853,-1.58681591591404,0.417068650740194,-0.142123886197528
107,"A_p5_lam100","heavyx100",9.11912440553969,1.16218437002591,7.381832552389,1.74007451927017,0.272759202579634,0.516178992720612,0.274972603977186,0.521014310898018,0.0237204457157206,0.704490842459515,-0.586635192340135,-0.689004672540679,-0.405470596752886,-0.00716770916107146,0.079843187995875,2.22312879926191,-1.58008510487081,0.417068650740194,-0.142123886197528
107,"A_p5_lam100","pc1",6.60584546656184,1.47076335062176,7.33471269346243,1.91775061328953,0.514978061664272,0.472327395459357,0.515096084976403,0.472398867381645,0.0011212893167888,0.511758416533207,-0.00136157054777786,-1.91177383580654,0.530779152694071,-0.467258164922944,1.03307951282633,-0.46205952767438,0.485090289494773,0.707672154847264,-0.414905146092698
107,"A_p5_lam100","oracleX",7.02110791961516,0.467646117295432,7.37471524441746,1.74373621501353,0.471709775381308,0.777000402802665,0.474396327435125,0.781132221210655,0.0249536272017449,0.340800977639564,-0.154846584174663,-0.0992219585725372,-0.041307719938631,-1.51870073698568,1.57204317927698,0.447180035038817,-0.351511059737127,-1.01463201934604,0.859449820679407
108,"A_p5_lam100","fitted",3.87512068875687,0.721885680558895,7.22355990532738,1.64578268802192,0.830519593777956,0.651580780255227,0.833938665354008,0.661690225809521,0.0538509785938886,0.490752283323096,0.34430212399058,-1.15464010233914,-0.210106573037284,0.840803481655155,-0.50153102026463,-0.686412932424169,0.59292743359495,0.55030508940536,-0.233141992865308
108,"A_p5_lam100","heavyx5",3.62196176706548,0.647721048120334,7.22943607428233,1.64577125290388,0.857078547695752,0.682158704074526,0.860106956078883,0.691790081671081,0.0541041171536205,0.490752283323096,0.337233805194596,-1.15304756197451,-0.204849949208876,0.822732711999923,-0.78721542587285,-0.39670167824979,0.607425740259302,0.260809297351968,0.0704141965690077
108,"A_p5_lam100","heavyx20",2.65976268390344,0.532023031279476,7.22791410447598,1.64638126833174,0.938602962436507,0.732885235237547,0.940186088396725,0.741748257430296,0.0543989023733989,0.490752283323096,0.0417389774670629,-0.591850534940191,-0.472947110837904,0.822732711999923,-0.511879868405578,-0.6772721300374,0.609038871630373,0.264050285520374,0.0704141965690077
108,"A_p5_lam100","heavyx100",2.65976268390344,0.532023031279476,7.22791410447598,1.64638126833174,0.938602962436507,0.732885235237547,0.940186088396725,0.741748257430296,0.0543989023733989,0.490752283323096,0.0417389774670629,-0.591850534940191,-0.472947110837904,0.822732711999923,-0.511879868405578,-0.6772721300374,0.609038871630373,0.264050285520374,0.0704141965690077
108,"A_p5_lam100","pc1",8.06261772084811,1.47642721918028,7.17951009554569,1.91172484029952,0.343317098634718,0.471394302008991,0.343705574453587,0.471540990781059,0.00366893047177828,-1.18834126309458,0.424775209027796,0.473494614355929,-0.295438180911699,-0.0922147566954056,2.25781517565989,-0.253383473243276,-0.166564894147653,-0.958876264375882,-0.202297426712798
108,"A_p5_lam100","oracleX",5.26866126768161,3.02191398358499,7.20699907372015,1.65096828200514,0.66441477883411,0.157776540446055,0.668517439544189,0.164957101848251,0.0424352129118579,0.368994521783101,-0.731449228682377,0.281038096503976,-0.798733882405362,-0.448145781922189,0.179016399815607,1.51111374012992,0.47644842066246,0.167745539402213,-1.05310977463824
109,"A_p5_lam100","fitted",9.46082902169617,0.465913696663881,7.47693208219418,1.78224772723155,0.255931242989086,0.780615315242769,0.257359396406175,0.782708485693846,0.0157080308162158,-0.124595007278134,-0.243426498186702,-0.80586377217174,1.36471810227788,-0.701708869292729,1.56349613152937,0.865707659660763,-1.60341530086051,-0.696383183115711,0.36320974731912
109,"A_p5_lam100","heavyx5",8.38388871895297,0.205256401605488,7.48154139400009,1.78461321744154,0.34483982918372,0.905714319122214,0.346285031460206,0.907024965514119,0.0142838696866458,-0.124595007278134,0.0374894524133831,-1.37519431152364,1.0756286367221,-0.135192197318855,1.55824397040653,0.574523488336215,-1.58803573036351,-0.121642190752376,0.0754336916239238
109,"A_p5_lam100","heavyx20",9.77644353852953,0.161367574619217,7.48044593836481,1.78265182282849,0.233897304106231,0.928068508997756,0.2351305849821,0.929148079403651,0.0141373825284135,-0.135116977467836,0.0381796503659901,-1.36583246962615,0.770373599221058,-0.116798818033765,1.83900572142379,0.580538781008647,-1.87875019481897,0.172492370331821,0.0754336916239238
109,"A_p5_lam100","heavyx100",8.72901553932092,0.150594152186349,7.47791888135204,1.78214457876234,0.314063321556797,0.933612382509406,0.315447278898619,0.934653856010718,0.0140636569209164,-0.135116977467836,0.0289083315486345,-1.08263846610272,0.491368547764442,-0.110727946784431,1.83900572142379,0.580538781008647,-1.87875019481897,0.172492370331821,0.0754336916239238
109,"A_p5_lam100","pc1",2.06780316544797,0.152643668561621,7.42767822773992,1.98577010376446,0.97422870559123,0.959809517712016,0.974238902292949,0.959840530461882,0.000708365953573298,0.297071417793529,-0.258807828203361,0.616193416659606,0.246036000882208,-0.16728263359967,-0.208261942100054,0.17074810864266,-0.676464021164032,-0.686866557387019,0.665162787257034
109,"A_p5_lam100","oracleX",3.91225954761612,0.109401596905066,7.48522859295853,1.79601085282791,0.84168030734642,0.955550383525246,0.842379155353407,0.956323457338335,0.0117442104729743,0.37608224909482,-0.28574247874082,-0.55358828388503,0.754896966176087,-0.672105370421573,0.442051340167274,0.919373840208533,-0.740545325191236,-0.722646613504103,0.499834699429516
110,"A_p5_lam100","fitted",2.98989437117548,1.68154419374957,7.49435582933538,1.79489290036887,0.922881319051274,0.392365209453253,0.923223377871657,0.394131950298987,0.00865675315363633,0.485806078270173,-0.467208385540123,-0.262326790803039,-0.710128005516698,0.174971167963588,0.147079844263746,1.18437595066564,-0.0716665535340614,0.184540653731144,-0.684339747554373
110,"A_p5_lam100","heavyx5",2.14716924259093,0.852527273610051,7.50629661920376,1.7962129686205,0.971639642253482,0.627694065978211,0.971803585257539,0.629525349905109,0.00904737684218364,0.485806078270173,-0.476961857275273,-0.554098429665561,0.424818679384153,-0.679896514495525,0.446160115585493,0.599309415443853,-0.0653950272915967,0.186955469856676,-0.369397281519233
110,"A_p5_lam100","heavyx20",1.32326506344155,0.455151969042126,7.50205421768119,1.79667764543901,0.994409675909244,0.785986550571776,0.994454879558384,0.787618119935425,0.00932212380870085,0.178843959085366,-0.179598791409827,-0.284654994268367,0.140852456140684,-0.664245391584526,0.446160115585493,0.586291076554993,-0.0522645287922793,0.186955469856676,-0.369397281519233
110,"A_p5_lam100","heavyx100",2.30617992518029,0.824244328371758,7.50125959796967,1.79695955806778,0.964431188999877,0.637853352779511,0.96462716521874,0.639684883000432,0.00906587186427901,0.178843959085366,-0.179598791409827,-0.284654994268367,0.140852456140684,-0.664245391584526,0.436373198223512,0.872081116150657,-0.332398898011094,0.461891448958352,-0.65197349478702
110,"A_p5_lam100","pc1",9.16677217127527,0.337579671184206,7.48756841471275,1.82932274975437,0.27930181676401,0.843362182321183,0.279900597144196,0.844069301319027,0.00637796102646501,-0.193645950751837,1.93328780103507,-0.779644547014645,-0.646174723829451,-1.19704373366412,0.30905947296712,-0.521709502755481,1.22237591087167,0.665902336852802,-0.792491797364457
110,"A_p5_lam100","oracleX",11.3177849676922,1.70073571501398,7.47935033292893,1.79499179919852,0.145999751806646,0.388109837321514,0.146616630990738,0.389795349767635,0.00942310901778364,0.464713608896354,-0.799969446648278,-0.541365296869119,1.27613639771728,-1.57690179098603,0.78317678870515,1.45479402500683,-1.18309333206984,1.02712599783179,-0.932290823620979
111,"A_p5_lam100","fitted",8.82130532696012,0.260025898675274,7.34970189287483,1.72013363797727,0.293616932892831,0.871263395379317,0.296102420284319,0.874112595004414,0.0254672809435299,0.149363474909055,-0.481582917782104,-0.401766537634613,0.58045076700576,1.57384003286489,-0.806819477325437,-1.27088766868249,-0.345921358840743,1.65878046592979,-0.674117589031502
111,"A_p5_lam100","heavyx5",6.4562839288293,0.289133426986814,7.35420134283112,1.72041522648669,0.534044640344322,0.856424180206696,0.536673259209508,0.859427597893246,0.0249051137693932,0.143932604715028,-0.476386349622637,-0.408116836473894,0.863969978930509,1.00362953477694,-0.516333045997519,-1.27747063125681,-0.0696847122037256,1.38943375127061,-0.674117589031502
111,"A_p5_lam100","heavyx20",8.45746602569227,0.250182783802335,7.35728738239468,1.72012495730829,0.325555546690936,0.876287979708056,0.328136191705302,0.879129463284239,0.0255567519499016,0.143932604715028,-0.476386349622637,-0.700213057169099,1.42416535714248,1.01633691208573,-0.797854386622289,-1.27747063125681,-0.0696847122037256,1.38943375127061,-0.674117589031502
111,"A_p5_lam100","heavyx100",7.77989516260194,0.289542884719227,7.35620131814349,1.72002082562838,0.38941772362296,0.856169839760189,0.392106365065762,0.859225072108131,0.0254556916410684,0.143932604715028,-0.476386349622637,-0.700213057169099,1.4166456553715,1.02382364441098,-0.80114785527988,-1.27416722998594,0.211064695851898,1.10567340338853,-0.674117589031502
111,"A_p5_lam100","pc1",4.23367999191099,0.918230798390055,7.29231170408651,1.94216577019733,0.796203120352701,0.653340634377098,0.796307504970827,0.653406461914043,0.00150637588619369,0.677061680120988,0.437536024576212,-1.39065671517187,-0.319448003660544,0.0458280777261267,0.489926662226381,0.79058876264284,-0.806823197505579,0.148907147714122,-0.086951852001477
111,"A_p5_lam100","oracleX",8.88936542835267,2.63335329715023,7.35861337202605,1.73075156188479,0.288862043174449,0.216388155699021,0.290444665862235,0.219233483638292,0.0164702703808485,1.22984182715033,-1.42914938183372,-0.288715566510135,0.347181927984608,-0.449205294750134,1.20320443097786,-0.652923842776371,-0.590691666780602,1.43865506634856,-0.797529745105171
112,"A_p5_lam100","fitted",11.5711108811363,2.2529525718036,7.10478892493898,1.60784603974275,0.110812244146457,0.24459248691679,0.115268231597912,0.260219083180768,0.0752190209942886,0.255936280923541,-0.914263631986252,0.716146746641534,-2.12856704697146,1.48329587517033,-1.04073707353567,1.10872888792877,0.492639516426024,0.651540122711754,-0.668047449802951
112,"A_p5_lam100","heavyx5",6.65747029521906,1.84360547632592,7.10768328417352,1.60609139809875,0.483867803983799,0.316436974211066,0.492216644737558,0.333129529246535,0.0746408491214882,-0.0843254647091984,-0.615957415402213,0.705911205576197,-1.86347513750241,0.652834039581765,-0.22251028312379,0.84633640136408,0.517354148493339,0.647718592061996,-0.648785521040329
112,"A_p5_lam100","heavyx20",4.34755790247393,1.76187079288066,7.1297070500492,1.60648389856446,0.770518512869019,0.333321411695097,0.77635636095587,0.350157695019059,0.0743064798692163,-0.0843254647091984,-0.615957415402213,0.395983902829775,-1.27774471790072,0.590559170294975,-0.172177195732832,0.296495403404623,1.06682158809185,0.382443679177289,-0.648785521040329
112,"A_p5_lam100","heavyx100",4.1088772059306,1.69546103346883,7.12543586599967,1.60634925016245,0.798122573285179,0.347593422109395,0.803510500603302,0.364571672275106,0.0745116443881247,-0.0843254647091984,-0.615957415402213,0.395983902829775,-1.28603047702956,0.598869094808925,-0.172177195732832,0.563707864036505,0.799026714018686,0.382443679177289,-0.648785521040329
112,"A_p5_lam100","pc1",3.37012033008803,0.78424258362849,7.0883723108638,1.87105858679862,0.875781175603786,0.68342264803813,0.875922265656379,0.683622517493727,0.0030981324255391,0.499558423647482,-0.456955575777241,0.30944498449791,0.376620898318823,-0.631599512608779,0.114714064767484,-1.3213378029277,0.401128859452053,0.13976654211792,0.579399616090426
112,"A_p5_lam100","oracleX",4.51902831345473,1.18103600377535,7.11293029347431,1.6240708571326,0.748874099296722,0.485452584935935,0.75429097406706,0.499848256575937,0.0655125422270909,0.447023789012273,-0.422164314266467,-0.228797639561203,0.213122430607706,-1.3323467095304,0.67760928329684,-0.868495452178462,0.705005021841295,0.74068409323218,0.0947330698595898
