"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
148,"B_p100","offindex",1,2,0.672316458119617,0.774043612956307,0.453600684510454,0.7890083640714,0.72,0.71
149,"B_p100","offindex",1,2,0.699528958466879,0.847036309581648,0.174789637105388,0.467142729027068,0.796666666666667,0.353333333333333
150,"B_p100","offindex",1,1,0.604893089874707,0.966641182688376,0.930284369058431,0.777859916402736,0.96,0.73
151,"B_p100","offindex",1,1,0.491405577336403,0.554891710569241,0.256847120905451,0.456427363731293,0.496666666666667,0.416666666666667
152,"B_p100","offindex",1,2,0.734704984081564,0.652737268748086,0.640624393493834,0.82479511686867,0.596666666666667,0.773333333333333
153,"B_p100","offindex",1,2,0.75033454962327,0.0821985291082371,0.835952245149222,0.870575994419085,0.0766666666666667,0.856666666666667
154,"B_p100","offindex",1,3,0.846786050300511,0.273635071365417,0.104376206830438,0.104376206830438,0.253333333333333,0.0866666666666667
155,"B_p100","offindex",1,1,0.615916001439022,0.23147187480934,0.78594568509671,0.307345805609858,0.126666666666667,0.22
156,"B_p100","offindex",1,2,0.726222699622945,0.828126829801072,0.67297029884695,0.896647620473197,0.87,0.903333333333333
157,"B_p100","offindex",1,1,0.638342145971145,0.300104784393365,0.581670855749813,0.252764071898998,0.22,0.16
158,"B_p100","offindex",1,2,0.671621249624328,0.310089816418916,0.0275732205737648,0.0744959971351336,0.176666666666667,0.02
159,"B_p100","offindex",1,1,0.636381061314883,0.595623679484275,0.71440828154281,0.623065352818913,0.496666666666667,0.536666666666667
160,"B_p100","offindex",1,1,0.59652641533114,0.287854495598178,0.865093917890576,0.832966917831615,0.206666666666667,0.81
161,"B_p100","offindex",1,2,0.718384754108553,0.0940354550399514,0.0185708292462241,0.0341553711853341,0.113333333333333,0.0233333333333333
162,"B_p100","offindex",1,1,0.55088490322592,0.117001866978843,0.639291050938556,0.156129363378295,0.08,0.116666666666667
163,"B_p100","offindex",1,1,0.632757270824335,0.249346354843675,0.607431522169393,0.458248411260384,0.256666666666667,0.39
164,"B_p100","offindex",1,3,0.780277101808791,0.0549418574192,0.296405916409825,0.296405916409825,0.0266666666666667,0.23
165,"B_p100","offindex",1,2,0.688818974667659,0.454263627835179,0.753245435488322,0.735342598262448,0.393333333333333,0.743333333333333
166,"B_p100","offindex",1,1,0.636222805480621,0.955103073247214,0.153289320755743,0.955122501751834,0.92,0.946666666666667
167,"B_p100","offindex",1,1,0.572759765529571,0.673181510754818,0.789546667611799,0.731462056360784,0.59,0.646666666666667
168,"B_p100","offindex",1,2,0.710298936757953,0.622816143764565,0.472468986539081,0.606484756795577,0.626666666666667,0.566666666666667
169,"B_p100","offindex",1,2,0.687141998541269,0.502188065342331,0.772398006803682,0.956405989190519,0.483333333333333,0.956666666666667
170,"B_p100","offindex",1,3,0.795499228402376,0.237986871432271,0.0829952043482487,0.0829952043482487,0.163333333333333,0.02
171,"B_p100","offindex",1,1,0.638207833854142,0.671554014450175,0.971097889834328,0.979450591758443,0.67,0.956666666666667
172,"B_p100","offindex",1,2,0.672803310397129,0.564540693498302,0.145111618437748,0.324924164373054,0.51,0.23
173,"B_p100","offindex",1,2,0.728143973631739,0.503918890139685,0.487620785541468,0.818447954279217,0.47,0.76
174,"B_p100","offindex",1,2,0.674397001580018,0.839052207526305,0.808159545491032,0.627907251712108,0.806666666666667,0.573333333333333
175,"B_p100","offindex",1,1,0.651975337323999,0.198202308230287,0.0177487103878867,0.812789461380397,0.133333333333333,0.773333333333333
176,"B_p100","offindex",1,2,0.672287494994985,0.504123011763471,0.176823700358313,0.200176084670796,0.426666666666667,0.17
177,"B_p100","offindex",1,3,0.787965747223271,0.489005695356605,0.318817982139829,0.318817982139829,0.406666666666667,0.233333333333333
178,"B_p100","offindex",1,1,0.49978529087489,0.0739563790574362,0.76037407015017,0.126185764167611,0.0466666666666667,0.0633333333333333
179,"B_p100","offindex",1,1,0.605594252266043,0.392815886535267,0.044843893051716,0.350674180684151,0.413333333333333,0.33
180,"B_p100","offindex",1,1,0.651316018245017,0.678034729517729,0.365781678048183,0.888471125979258,0.576666666666667,0.826666666666667
181,"B_p100","offindex",1,1,0.667544784372405,0.981438276485231,0.0421996022342822,0.52054869659942,0.983333333333333,0.39
182,"B_p100","offindex",1,1,0.421658438367973,0.731482122274349,0.187709741160947,0.458248604329629,0.676666666666667,0.306666666666667
183,"B_p100","offindex",1,2,0.737041218660789,0.125071914680185,0.638407578279476,0.507921354324077,0.0866666666666667,0.426666666666667
184,"B_p100","offindex",1,3,0.767201942460629,0.973127824652468,0.98874798672578,0.98874798672578,0.956666666666667,0.973333333333333
185,"B_p100","offindex",1,1,0.583533622455697,0.487789762900595,0.90404817521348,0.399801973654997,0.4,0.24
186,"B_p100","offindex",1,2,0.686852499315038,0.869363591683221,0.914085196531038,0.63600865773453,0.853333333333333,0.68
187,"B_p100","offindex",1,2,0.697998856848173,0.385343994300659,0.564864749470785,0.853981876856871,0.326666666666667,0.82
188,"B_p100","offindex",1,1,0.578094913867171,0.782107267970092,0.961806023282906,0.357193192695988,0.71,0.34
189,"B_p100","offindex",1,1,0.665832286668546,0.298011971116554,0.819956243900128,0.372289377283249,0.24,0.393333333333333
190,"B_p100","offindex",1,3,0.805192044927721,0.711473242686275,0.681358797731985,0.681358797731985,0.66,0.663333333333333
191,"B_p100","offindex",1,1,0.628739849724537,0.696610707546352,0.564801263603139,0.638118664881016,0.643333333333333,0.536666666666667
192,"B_p100","offindex",1,1,0.595900569493352,0.291899763786481,0.54341167916947,0.0790961566352618,0.26,0.0433333333333333
193,"B_p100","offindex",1,2,0.676117405122248,0.235476463547751,0.409052563060808,0.637659701019715,0.15,0.583333333333333
194,"B_p100","offindex",1,3,0.768610921223342,0.409110047325551,0.0817539686579666,0.0817539686579666,0.366666666666667,0.0333333333333333
195,"B_p100","offindex",1,1,0.621793873551083,0.550401121988889,0.14424783233138,0.35141173062283,0.413333333333333,0.23
