"rep","cell","S_dec","tr0","tr2","tr5","v2","meanv","a_hat","s_hat","rho_hat","c_hat","sd_eta0","sd_eh","sd_et","est_signal_sd","norm_bh","norm_bt","df_M","p0","p2","p5","pcalm"
197,"H5_k25_ar03",11.2662855586492,6.11701132536981,4.31154134057181,3.85535821408871,11.2662855586492,"0.63 -0.16 -0.93 0.52 -1.86 -0.62 2.2 0.28 0.65 -0.7",0.155948734429142,0.188819322843345,0.636802695472195,12.5659698773547,2.33305865395544,0.284843525119881,1.53944314136818,1.95964709924818,0.264817395098629,1.96915324535073,18.9097088135064,0.064372270655228,0.00818608568678947,0.00305570418862122,0.00501033537635132
198,"H5_k25_ar03",13.1243898056027,6.02392833356748,4.24566142267325,3.65295380221407,13.1243898056027,"1.24 -1.08 0.12 -1.57 -1.33 -0.37 1.44 1.52 0.94 -0.89",0.185780298765428,0.192940725189922,0.693613648546673,11.4389777463013,2.22000551987817,0.309511598849145,1.57519689345934,2.12513670327893,0.276533943676018,1.93458281646079,18.8689769723848,0.0259542025109611,0.00214539804636038,0.000411857425942519,0.000771587528138995
199,"H5_k25_ar03",8.96511674793113,6.02189091399054,4.00444577192787,3.21095464435524,8.96511674793113,"1.11 -0.25 -1.48 -0.03 -1.15 0.7 -0.77 1.57 0.71 -0.37",0.208630671167722,0.192883708333455,0.734274264362332,12.2157545795856,2.35694754616784,0.328974625681265,1.63879971277904,2.5485810767591,0.290046494543764,1.98770474977173,18.8039366075321,0.155224090025046,0.0232945120770958,0.0047761445599066,0.00755148451703325
200,"H5_k25_ar03",10.4166358008306,6.07216393397236,4.08919394174927,3.39845109933585,10.4166358008306,"0.83 -1.16 0.31 -1.68 -0.77 0.55 1.75 0.55 0.56 -0.95",0.201135305150424,0.178992986704589,0.747029196214021,11.7682772044892,2.39831522304529,0.31496602039813,1.61928960781302,2.36701602661971,0.287597180596146,1.91253526030312,18.7335585086353,0.0892926439111609,0.00991597680908207,0.00212032449899469,0.00354787687120717
1,"H8_n800_k25",2.587074566515,5.97821945225241,4.26705367743966,3.97720794947432,2.587074566515,"0.2 -0.04 0.27 -1.2 0.09 -0.3 0.7 -0.04 0.6 -0.26",0.390940324168583,0.363842543874904,0.732021318314904,4.88908816452532,2.31999238683492,0.553583119471054,1.62726248113508,1.91134171192831,0.276649089042734,2.57514651079076,29.4696854482066,0.903342279748995,0.773444893907625,0.735625930733326,0.767365487562462
2,"H8_n800_k25",3.85338524098431,6.13018252549861,4.34661806964934,3.98745863276621,3.85338524098431,"0.49 -0.46 -0.91 -0.06 -0.27 1.14 -0.43 0.49 0.61 -0.62",0.467913433106738,0.365091324336152,0.788405184626467,4.31847354544183,2.26916362012413,0.614082933139914,1.6783911066715,2.02067178242831,0.293637659216506,2.51975800727807,29.0849743281468,0.755341576654092,0.526195085395193,0.459110679459442,0.504196753162874
3,"H8_n800_k25",7.13256174393668,5.95154635480407,4.26872470032248,4.06873572238923,7.13256174393668,"1.42 -0.87 -0.45 -1.18 0.86 -0.78 0.3 0.77 -0.56 0.64",0.348686069875701,0.367483543395027,0.688310128360781,5.1658419177656,2.35906820170298,0.524730840379127,1.58934654983963,1.80125711590484,0.264037898937194,2.69171473102407,29.5754004954019,0.294616633998703,0.0998970819781593,0.081079378990246,0.104041897101206
4,"H8_n800_k25",4.7170341544551,5.94442811412801,4.2644296779609,3.98870557911383,4.7170341544551,"0.25 -0.08 -0.8 -0.13 -0.64 0.56 1.08 -0.49 1.06 -0.85",0.330144574881604,0.352507144108556,0.683576424906925,5.60139071080738,2.19156237615903,0.501913628947382,1.58608623814305,1.84926875496527,0.264053575934278,2.632832495984,29.7376916521007,0.608633571265048,0.354506124094745,0.30434123321937,0.348025163478027
5,"H8_n800_k25",8.66145029684223,5.87375095395339,4.04411731105362,3.48629763952795,8.66145029684223,"-0.21 -1.22 -0.7 1.05 0.07 0.04 0.4 1.55 0.45 -1.67",0.438975914647875,0.391558963513004,0.746261735353492,5.31011929222393,2.32800527730978,0.609078565430495,1.73758689626884,2.33101447319333,0.294015157027465,2.73751071436634,28.9964240483878,0.159963585445258,0.0289555696078534,0.0112054325003108,0.0167176528676296
6,"H8_n800_k25",4.00074085753819,6.00427752618807,4.16286737132278,3.62211346984621,4.00074085753819,"0.21 0.47 -0.79 -1.08 0.9 -0.37 0.27 -0.11 0.88 -0.37",0.441679580924109,0.39574302754657,0.744775214683752,5.12903302140045,2.3735904601439,0.613464019089855,1.72679273377632,2.26538915543807,0.29250471527619,2.65917403033965,29.0861256016706,0.722248867427177,0.463703229447207,0.355595579325911,0.4005279153419
7,"H8_n800_k25",8.98806201572936,5.90604307913254,4.0302196585111,3.43974582538402,8.98806201572936,"1.01 -0.56 -0.72 -0.4 0.17 -0.31 -0.89 0.66 2.13 -1.05",0.410122318105775,0.391601552880461,0.723248819923145,5.79371991780315,2.24975487394409,0.58774881998431,1.72043697428858,2.37613384314503,0.288974707303912,2.78969934364651,29.3873352067446,0.14318784978761,0.0228695477154821,0.00765952425567185,0.011756769663156
8,"H8_n800_k25",5.97945459898767,5.95130267589809,4.16704138636561,3.59328202447949,5.97945459898767,"-0.19 -0.79 -0.15 -0.45 -0.14 1.05 1.46 0.68 -0.78 -0.86",0.416780455753154,0.37188739771434,0.746149313391915,5.42266262147131,2.2632062733779,0.57954470432674,1.69891192567944,2.2600597987724,0.289711294194381,2.61863576376014,29.1923188311249,0.429519616348688,0.175778817709996,0.101818135997512,0.128118408515936
9,"H8_n800_k25",2.71348720581723,5.96553287547696,4.08573717193398,3.61328524985178,2.71348720581723,"-0.24 0.28 -0.34 0.53 -0.65 -0.39 0.1 0.04 1.15 -0.53",0.451732223678351,0.384026455757254,0.761894317773231,5.00794437669973,2.3420007784366,0.613664038425969,1.71017592138375,2.26224984934406,0.293503186113284,2.60014240105037,29.3962356722617,0.889472077133849,0.723649924369044,0.645385107801519,0.683511883512676
10,"H8_n800_k25",4.3120552725473,6.06042687912893,4.20124110333223,3.66106286597072,4.3120552725473,"0.45 -0.62 -0.48 0.2 -0.03 1.25 -1.08 -0.11 0.77 -0.34",0.373059570043683,0.372238316622576,0.707885521571009,5.97819861178654,2.31446812619874,0.547646117651759,1.6761142656297,2.23022420374883,0.281006739803882,2.6539533086011,29.6476042571925,0.682120655759708,0.412366419882869,0.307359382645406,0.351011983842674
11,"H8_n800_k25",3.14127381036482,6.06640728857115,4.41650363992355,4.31855622158734,3.14127381036482,"0.85 0.22 -0.46 -0.95 -0.14 0.03 -0.53 0.04 0.98 0.1",0.402894655534557,0.356977786051379,0.748469927937502,4.2404716096011,2.25170506689664,0.556797782906105,1.5788815393603,1.7084633484543,0.271538317963532,2.53542279949896,29.4174668501424,0.845111944603054,0.681367150295533,0.666803489872782,0.703595624324597
12,"H8_n800_k25",1.25690768762986,6.04403496194389,4.20436563574382,3.59541740338499,1.25690768762986,"-0.38 0.1 -0.03 -0.02 -0.5 0.44 0.57 0.37 -0.38 -0.25",0.420601929947794,0.381278818879568,0.74089200147978,5.52638172920412,2.26830808613998,0.588813855552881,1.70570686907476,2.32440682093148,0.292063690112756,2.71728353873999,29.1874200873833,0.990115947693848,0.96685778041144,0.94636293792261,0.954930976705723
13,"H8_n800_k25",2.7282583286348,6.09198694107768,4.25715808830129,3.91429447294099,2.7282583286348,"-0.14 -0.44 0.55 -0.47 -0.98 0.53 0.53 0.39 0.38 -0.41",0.374470808166321,0.390088160654785,0.692518522028249,5.39391846468249,2.22759712563795,0.559355662964139,1.65167172971463,2.01986500665289,0.272608458836803,2.84964181360277,29.3190543166188,0.893649187573086,0.744281768901978,0.694678641970691,0.729584053413563
14,"H8_n800_k25",4.08798661729574,6.0050131888204,4.29231870123628,3.93751326451407,4.08798661729574,"0.53 0.02 -0.56 -1.47 0.32 -0.33 0.95 0.34 0.3 -0.04",0.349122525751535,0.362588228526779,0.693604051598194,5.58561299781423,2.40945512563928,0.522392015696506,1.62982167372901,1.95006331766751,0.268386212406217,2.62544894152195,29.3932900694465,0.710170761837067,0.470575870688614,0.403509727829151,0.449042526309107
15,"H8_n800_k25",5.02071460167052,5.82449647955518,4.1614614495948,4.01292029137086,5.02071460167052,"-0.08 0.78 -0.99 -0.94 0.17 -0.14 1.02 0.39 0.65 -0.93",0.434702866832416,0.376028490436566,0.756303553821463,4.18405337152625,2.32405592622404,0.593291791281441,1.62531537267325,1.8188199955823,0.277837665730926,2.63148336442383,29.2896304543197,0.547839495543579,0.289811957100517,0.263971861566073,0.30580903141113
16,"H8_n800_k25",2.90783600014192,5.95943505047775,4.22535295937003,3.73439524355677,2.90783600014192,"0.77 -0.66 -0.5 -0.51 -0.15 -0.18 1.13 0.18 0.04 -0.09",0.391105506227007,0.375282832570031,0.721551778247311,5.47750236981092,2.22521881077131,0.562125708198591,1.66542054419057,2.14228133720453,0.280656661126089,2.70696705595627,29.4101649860714,0.867144256171428,0.701800016539071,0.620566683983102,0.660120478604836
17,"H8_n800_k25",4.0708678824643,6.1558512857163,4.28694320710732,3.88328704585505,4.0708678824643,"0.57 -0.77 -0.19 0.06 -0.88 0.69 0.46 1.01 -0.78 -0.16",0.393710538670287,0.393572116318671,0.707231095848685,5.33927295196836,2.30973771653313,0.575660361962748,1.65992737137988,2.10212803002716,0.277113094395806,2.79614039983189,29.2331550736459,0.726943400745116,0.473101807003258,0.396025441261958,0.441484429414719
18,"H8_n800_k25",2.73355452256309,6.11857087160355,4.35282743580026,3.99457326237557,2.73355452256309,"-0.18 -0.21 -0.55 0.53 0.38 0.54 -0.42 0.67 -0.98 0.17",0.382415798819078,0.377621200315299,0.711553317816151,5.18371448140505,2.36091884635011,0.556049023083342,1.62773303524851,1.98233431425653,0.272524922980517,2.74971831717317,29.2253712278799,0.894673834996874,0.754395101215702,0.705293490594636,0.739391514501149
19,"H8_n800_k25",10.8579292967634,6.16341547715857,4.25318109397658,3.8558433095562,10.8579292967634,"-0.03 1.1 -0.86 -2.55 1.24 0.25 0.7 0.43 0.11 -0.39",0.45863621315116,0.389218874926386,0.762449265808722,4.69733549414346,2.30958106739203,0.622059153328944,1.7013692549514,2.15436816293449,0.294671385690479,2.56750618985303,28.9896536525157,0.0790283950695508,0.00912179966432114,0.00425286174960826,0.00680492292785539
20,"H8_n800_k25",8.98231950005538,5.99800107190793,4.16141306877457,3.57312319660756,8.98231950005538,"-0.08 -0.8 -0.49 -0.4 1.62 -0.19 -0.66 1.53 0.69 -1.42",0.463631314693597,0.40072090958304,0.756571058394202,5.02581372133775,2.44133360348775,0.633220023710552,1.7432359920747,2.33012462302894,0.295666349689909,2.636546543816,29.0599447068609,0.151596548241594,0.0276926807048268,0.0103046482701856,0.0154692367563227
21,"H8_n800_k25",3.04478990161107,5.96089705759338,4.28418673587068,4.10086540986049,3.04478990161107,"0.41 -1.14 0.22 -0.27 0.02 1.08 -0.23 -0.2 0.36 -0.26",0.38745447787766,0.357762588783189,0.734697301854139,4.6332482974452,2.21089787122646,0.546411782433239,1.59941089488949,1.79517279996419,0.272810555659947,2.69864493425855,29.4822708050173,0.850370596842483,0.681980877681764,0.653768333280681,0.691432292448719
22,"H8_n800_k25",12.5924816314081,5.95716052686972,4.18589671052145,3.82117786404578,12.5924816314081,"0.35 -1.36 2.1 0.19 -1.47 -1.47 1.2 0.55 0.19 -0.25",0.423252632904767,0.383185987224706,0.741323884866663,4.82364582729069,2.35738247937666,0.590670229899105,1.66599123945264,2.04162079660088,0.284352004361405,2.72004275161628,29.2686037891069,0.0309449911782921,0.00232568521577914,0.000958628384687632,0.00170649771483955
23,"H8_n800_k25",5.32065663190931,6.04934423534443,4.166782069597,3.72888693379961,5.32065663190931,"-0.1 -0.16 -1.15 0.22 0.21 0.13 1.5 0.69 -0.76 -0.75",0.446698632399636,0.413267332575593,0.734041198101275,4.98435137322883,2.40354572492883,0.627524550325794,1.71300939154579,2.22650294182057,0.285788781931035,2.68433038074397,29.2326380514632,0.5326290006829,0.249866038225414,0.179369851427773,0.215033950342998
24,"H8_n800_k25",1.17958881313226,6.08881019565695,4.33288106872776,3.95137046390989,1.17958881313226,"0.39 -0.27 -0.22 -0.08 0.18 -0.48 -0.18 0.77 -0.11 0.04",0.47473037896301,0.375203679890598,0.78454785908957,4.27245646842776,2.38335259984532,0.625402698996642,1.68619530060938,2.02826487835967,0.293016704011428,2.56541364548155,29.0944451238179,0.99218347766895,0.975322959778399,0.966809400553636,0.972350558593215
25,"H8_n800_k25",3.48693512853186,5.88129498593806,4.09612013607764,3.47140339897055,3.48693512853186,"0.65 -0.08 -1.03 0.64 -0.76 0.28 0.61 -0.65 0.06 0.37",0.441599702300231,0.401483463473022,0.739915730254556,5.31361822200431,2.3348097458349,0.61701327030671,1.72820059110724,2.34649222497419,0.291310660448036,2.83213525435521,29.1170739231319,0.785651993130678,0.556641608938858,0.429212339380156,0.474628698149671
26,"H8_n800_k25",6.446911403687,6.00326943758567,4.23700629424479,3.8484624705605,6.446911403687,"0.69 -1.04 0.06 0.91 -1.23 -1.17 0.88 0.53 0.15 0.33",0.462485658059084,0.369491879779324,0.78127790340892,4.48468044886749,2.33348347293459,0.612414672013476,1.69154556202258,2.07410038857919,0.292333549408116,2.53440643499151,29.1976518198881,0.377496312934076,0.143811038856195,0.099321215550258,0.12517634374947
27,"H8_n800_k25",3.65495664294274,6.0085109714951,4.35164550947697,4.1568320486357,3.65495664294274,"0.7 -0.35 -0.43 -1.05 0.25 0.5 -0.37 0.88 0.44 -0.57",0.370821068327629,0.36221295967893,0.715361100208788,4.79711265997755,2.20490501080418,0.536864110802816,1.59010478923887,1.77887044146087,0.268203131772296,2.64477234795408,29.4725153878433,0.772562424981212,0.566334277400447,0.532394206287654,0.575869005824433
28,"H8_n800_k25",6.93353463371708,6.00398209989509,4.200562693175,3.83054099600301,6.93353463371708,"1.15 -0.86 -1.21 -1.14 0.64 1.02 0.04 0.74 0.02 -0.35",0.425123254313009,0.390342620831239,0.736596087512251,4.94089930910271,2.35821622181045,0.596395702817326,1.68419906700038,2.10049119351864,0.282949695534726,2.70930930325722,29.1462581192212,0.322047386119206,0.105035595110149,0.0705026680411673,0.0914084286314243
29,"H8_n800_k25",12.1682928839705,6.00473473562588,4.2587537537525,3.89288850421636,12.1682928839705,"1.08 -1.12 -0.29 -1.29 0.09 0.78 -0.92 2.25 0.5 -1.1",0.455452497372892,0.372720026705609,0.773893110550447,4.4448338575252,2.24282753984658,0.60842335470077,1.67919495762484,2.02441068081744,0.289125128244027,2.55993512719983,28.9832334049218,0.039277594903752,0.00371795847024226,0.00165794632524596,0.00283634671116451
30,"H8_n800_k25",2.01708665125961,5.98997043114429,4.3358060974821,4.2687370167982,2.01708665125961,"0.3 -0.55 0.02 0.07 -0.26 0.31 -0.29 0.18 0.91 -0.72",0.387342110486377,0.374594936471455,0.718836056215414,4.37622838409348,2.30988236347622,0.555913103685729,1.5791099397805,1.69509753826515,0.262996795866257,2.61585186536743,29.5471140484254,0.953140113276532,0.881721872525225,0.877041570751411,0.894667978136959
31,"H8_n800_k25",5.86782788116628,6.01127399514632,4.32106684022242,4.12826189282966,5.86782788116628,"0.6 -1.02 -0.46 0.55 -0.91 1.37 -0.5 0.92 -0.29 -0.28",0.347745668018884,0.363199460681674,0.691573059162323,5.15685962283408,2.3413460499092,0.521125048510567,1.5917844777257,1.79327559442205,0.264266910034744,2.64143864882817,29.5570601137937,0.452125422744793,0.209234915434031,0.181249735792383,0.217243339029836
32,"H8_n800_k25",2.98699092392675,6.03793536371564,4.11544671211717,3.46694806354325,2.98699092392675,"0.14 -0.36 0.7 -0.8 -0.3 0.2 -0.42 0.46 0.94 -0.55",0.506117535137693,0.390518449657961,0.791718004691143,4.84950601784217,2.26055299102674,0.661296063407426,1.77439217593911,2.45442003238569,0.309972960869087,2.61927122405094,28.8729306503559,0.861823897250853,0.668346708463214,0.546153273931227,0.588920831012568
33,"H8_n800_k25",4.65815038525794,5.92341919008193,4.08874454235544,3.59855724481025,4.65815038525794,"0.2 0.56 -1.61 -0.63 0.35 0.74 0.5 -0.13 0.45 -0.44",0.411605106768988,0.379982238921909,0.73476868839304,5.46773802610289,2.24535965200239,0.581033761379378,1.69336384732944,2.25054889401894,0.288432463288451,2.79180972686986,29.4736715377532,0.615010712559651,0.332013991248403,0.240637760551254,0.281015780009827
34,"H8_n800_k25",5.13688904032119,6.1131604254997,4.20183564129701,3.48106653274755,5.13688904032119,"0.7 0.45 -0.94 -1.69 0.1 0.43 0.6 0.31 0.26 -0.12",0.456418792042484,0.401356177841852,0.750952027367904,5.44277651718804,2.36002603115953,0.628504927626259,1.75039188957185,2.48418548333216,0.296934941377226,2.82357760089642,29.0014259642563,0.567188692446733,0.280231849477345,0.160121486296417,0.193921656940648
35,"H8_n800_k25",3.56105374664343,6.0021966456487,4.28231534794414,3.86185714813025,3.56105374664343,"0.55 -1.01 -0.01 -0.68 -0.15 1.16 -0.07 0.37 0.26 -0.44",0.360440057402377,0.372970389237517,0.694924431901736,5.63059543964411,2.22049617582461,0.537530562777409,1.63212650959851,2.02949214347488,0.270598206179646,2.81173635354306,29.3607312718759,0.785628619126397,0.57385580026253,0.495853765241985,0.540361072138078
36,"H8_n800_k25",5.30746163637144,5.92776023832534,4.1853622355803,3.78791341635785,5.30746163637144,"0.84 0.03 -1.03 -0.26 -0.97 0.65 0.25 -0.21 1.31 -0.54",0.411399595548885,0.381517614143324,0.733234398298534,5.03696083164134,2.32268311782237,0.580508586370381,1.66692026045684,2.07220364893282,0.281162459373445,2.82312879143816,29.272810132302,0.51893298558501,0.254624882970843,0.190107415683699,0.226752231803039
37,"H8_n800_k25",3.89752257207014,5.97518487841688,4.15984445336628,3.80844214351341,3.89752257207014,"-0.25 -0.54 -0.42 -0.02 1.19 -0.54 0.72 0.77 -0.37 -0.65",0.344986607277282,0.370146746369941,0.681807195069241,5.8963962071493,2.15183867091397,0.525251050036666,1.633526392854,2.03417772266707,0.27013701823595,2.96380157310033,29.343592943204,0.73486630503887,0.48374483728545,0.414909245891301,0.460456082132562
38,"H8_n800_k25",4.85347355849417,5.96223313191906,4.21869409097038,3.90121516169551,4.85347355849417,"0.8 0.13 -1.05 -1.02 -0.17 0.65 -0.4 1.2 -0.14 0.09",0.475804987086453,0.358402844668222,0.798750012331242,4.20823603742466,2.35456731129032,0.616672571662775,1.68435575430589,2.00229969344358,0.295991467235033,2.45022911467201,29.1484984695761,0.590357625473621,0.324702868425857,0.267951822993106,0.309869581974245
39,"H8_n800_k25",9.44177109885911,6.01444975873344,4.25520813520582,3.99465424959653,9.44177109885911,"1.32 -0.21 -1.23 -0.78 0.22 -0.77 0.67 -0.39 1.96 -0.67",0.428716211469314,0.365145839412881,0.761293070073572,4.4928534836624,2.34440015872165,0.583547211694693,1.65558885493865,1.92615912420245,0.286616924499691,2.46753150625097,29.3781028811345,0.127487954543156,0.0234269237155531,0.0156397532111526,0.0227950919264661
40,"H8_n800_k25",5.36544296882145,6.07583262102247,4.22148099872311,3.61302250876827,5.36544296882145,"0.96 -0.73 -0.87 -0.44 0.02 -0.37 0.98 0.72 0.67 -0.95",0.43313535403912,0.393842140924311,0.739869732096516,5.39637999776905,2.38226427366628,0.605739545849818,1.71907530354394,2.33736296086332,0.290560602043989,2.66655744872781,29.1806091315445,0.529885002320857,0.252972259409378,0.156652025618121,0.190075822095832
41,"H8_n800_k25",6.91405723844986,6.01376396654095,4.19954516780443,3.63212223560589,6.91405723844986,"0.16 -0.76 0.88 -0.42 -0.25 -0.21 -0.96 1.18 1.37 -1.03",0.441294935393581,0.376079298066928,0.761105807919194,5.16377143425159,2.34140794542542,0.601075743645142,1.70857785177163,2.27874618146528,0.295305682334104,2.66003087409931,29.1039773561488,0.325405007465268,0.106354626585601,0.0556935887239527,0.073520317780306
42,"H8_n800_k25",3.39044850731272,5.98887966446778,4.13505523481404,3.55739369668202,3.39044850731272,"0.41 -0.07 -0.94 0.59 -0.78 -0.1 -0.04 1.01 0.37 -0.45",0.461376702813146,0.404308712943221,0.752088476335197,5.08796892703586,2.33834141158576,0.633668332254294,1.73993408499928,2.34747032757154,0.294404251327593,2.69236893141969,29.0423647649246,0.80747347893423,0.584166888198219,0.46983284595927,0.51473976759101
43,"H8_n800_k25",1.65355191147829,6.01633113247852,4.22207603299925,3.78676664731707,1.65355191147829,"-0.6 0.41 -0.29 -0.45 0.46 0.52 0.22 0.24 -0.18 -0.46",0.417219054573812,0.380091764384023,0.739232635560233,5.10524617060654,2.3316942469861,0.584374370323093,1.66574824778353,2.13000598066703,0.284493420636058,2.66082973075602,29.3377940435053,0.97507632408433,0.926013629592151,0.899769562041197,0.914591501825275
44,"H8_n800_k25",3.16251836759044,5.96824372668311,4.27427260375847,4.08833232962635,3.16251836759044,"0.91 -0.58 -0.32 -0.34 -0.59 -0.27 0.28 1.13 -0.08 -0.06",0.408559952141922,0.359434792444257,0.750802794166751,4.44866233479991,2.25064876916156,0.56361084878139,1.61675968607506,1.81754527060143,0.27817675739839,2.56531451469143,29.2727171462919,0.835928399204814,0.655516362139416,0.625382904815573,0.664678840986364
45,"H8_n800_k25",5.62747664806821,6.05872282701836,4.18911676874438,3.68927897222962,5.62747664806821,"0.55 -1.1 -0.12 0.29 -0.53 -0.43 0.76 0.58 1.12 -1.17",0.362100494782218,0.37042357970192,0.699027372016962,6.08452506791231,2.36865534260728,0.538070984079862,1.67779662403731,2.20320953760586,0.277431462381742,2.88533645836655,29.2279415917931,0.490798027708391,0.216196837327652,0.142480673669256,0.174284345279269
46,"H8_n800_k25",5.12001026903959,6.09156199206428,4.28032799399272,3.9211932896758,5.12001026903959,"0.35 -0.1 -0.79 -0.68 -0.4 1.48 0.61 -0.64 0.69 -0.54",0.321887522026152,0.377448307987481,0.648883961235527,6.23098210837922,2.24961536304036,0.514015369471298,1.62095550921317,2.00567539065547,0.260845207179252,2.86428420805293,29.4694024868876,0.56703710612288,0.295983654684372,0.234634494224801,0.274851219271255
47,"H8_n800_k25",3.13743532042872,6.0676724925662,4.18878911777605,3.69140690368635,3.13743532042872,"0.48 -0.6 -0.35 -0.78 0.41 0.85 -0.19 0.21 0.64 -0.68",0.386858825923224,0.393063763901221,0.701458954806563,5.74829082725237,2.22987089703149,0.570884114312198,1.68794922426828,2.22377704049609,0.278743629726684,2.7513091030398,29.2929747718905,0.845836460185611,0.647702863486978,0.557733936091281,0.600274668732195
48,"H8_n800_k25",3.84762990809034,5.98274247197017,4.22958121590047,3.94213028203751,3.84762990809034,"1.02 -0.62 -1.06 0.57 0.14 -0.15 -0.71 0.2 0.59 0.15",0.402168213879673,0.384766163706429,0.72256689378219,4.87387341544257,2.37626380231037,0.575069503563004,1.63988621916765,1.96011696616416,0.274300223664787,2.79996744435328,29.3092659246805,0.742756080729018,0.506190787885989,0.451560365596562,0.496803822481463
49,"H8_n800_k25",4.48820331498169,5.99120192163768,4.26140657565813,3.93257408479267,4.48820331498169,"-0.1 0.06 -0.96 0.87 -0.9 -0.24 1.12 0.38 0.37 -0.64",0.412944886100977,0.360870259463534,0.752989083216987,4.73977167253931,2.24787569742725,0.568354240482686,1.647388962054,1.95726447346138,0.281898515029323,2.67248371303986,29.3004906573604,0.648413616582343,0.39229848095603,0.330842866181724,0.375304448644988
50,"H8_n800_k25",6.99019591790267,5.97356577023487,4.27392017136758,4.06108754258964,6.99019591790267,"0.53 -0.48 -0.77 0.33 -0.58 -0.89 1.78 0.32 0.67 -0.96",0.422013786266171,0.370160299572359,0.751783161640009,4.39209519896607,2.3029329167868,0.580387191610474,1.62820090642068,1.85352472455714,0.278819321828298,2.57359934661742,29.1944200699711,0.312155591594708,0.108823408984633,0.0881177647627752,0.112244954843351
51,"H8_n800_k25",2.76429824302542,5.94919253016483,4.0945534867264,3.60000478110019,2.76429824302542,"0.32 -0.23 -1.17 0.17 0.36 0.36 0.52 0.52 -0.54 -0.35",0.429817850574737,0.395712016295817,0.735692513878276,5.21851891635418,2.37527184121245,0.604682422694429,1.71655216070921,2.24301258381096,0.290790141135637,2.74554437555934,29.1826814089301,0.882357159040316,0.712841359882031,0.630034204421563,0.669016390399577
52,"H8_n800_k25",4.75006249733222,6.03857125316679,4.21584743103323,3.83410523885054,4.75006249733222,"0.55 -0.35 -0.16 0.54 0.34 -1.71 0.43 -0.47 0.72 0.19",0.346711309807875,0.38046165029876,0.673562678488344,5.90730033356555,2.27877877099132,0.533077794675539,1.6281836997061,2.04812783607901,0.266698876342189,2.82622800523393,29.4479242184444,0.614850836319797,0.340537847392947,0.270838475882423,0.31312073246335
53,"H8_n800_k25",4.43097457580316,6.01873777977583,4.17843258828027,3.75341288658018,4.43097457580316,"-0.35 -0.38 -0.4 1 -0.41 -0.06 1.38 0.27 -0.3 -0.87",0.316713720781224,0.371757372992213,0.648503848503501,6.63279055855581,2.18443991854201,0.507092458264334,1.63640731253799,2.10069577696278,0.264021688147082,2.90778663599498,29.6107683573438,0.660148313609047,0.38713114907242,0.305721589423362,0.3494874881741
54,"H8_n800_k25",12.0721417290578,6.03567192217163,4.27810771980107,4.00389633981304,12.0721417290578,"1.07 -0.93 -1.52 -0.48 1.65 0.17 -0.79 0.65 1.44 -1.29",0.3366164405579,0.375162234419438,0.667835434462117,5.65725574887681,2.32882926033048,0.522114286261331,1.61336580874417,1.90432529351262,0.263349574871799,2.74448915381979,29.5178395894878,0.0421117638547241,0.00401864348583358,0.00222103904587623,0.00373629764691363
55,"H8_n800_k25",4.92283082786782,5.94640942054594,4.23523751484162,4.04149715293872,4.92283082786782,"0.77 -0.38 -0.62 -0.13 -0.26 -0.52 -0.77 1.56 0.6 -0.19",0.385041058688132,0.381241670915996,0.710604027781998,4.79763055529053,2.32365529170844,0.560108920502406,1.6270388440248,1.84728474820359,0.270742640389106,2.74696319393466,29.3600595860922,0.577836117567451,0.317177943779224,0.282965960091103,0.325758961636548
56,"H8_n800_k25",3.57705292420887,6.02394425677444,4.27464811897757,3.97356071254642,3.57705292420887,"0.53 -1.23 -0.34 -0.36 0.96 0.18 0.29 0.16 0.34 -0.61",0.517333651900597,0.381494959686108,0.804831599685498,3.88007262005184,2.33594705500348,0.662126439585991,1.70379827168525,2.00729213817093,0.29467922627449,2.46143580011738,28.7930551280145,0.78477558516102,0.569172564150987,0.513889222780731,0.557827306155276
57,"H8_n800_k25",6.50143255903893,5.95283212496351,4.25715637142474,4.00805535456805,6.50143255903893,"0.1 -0.33 -0.33 -0.47 -0.96 0.28 1.35 1.44 -0.12 -1.07",0.384531506471193,0.378385244063933,0.712780292898792,4.89830207009999,2.23998301528662,0.558092285182624,1.62273545690403,1.88355147416651,0.272197337113981,2.72269892482232,29.5168314420366,0.364438051724657,0.141447882161807,0.112509205850072,0.140486744868756
58,"H8_n800_k25",3.77892606061489,5.9393140587663,4.29034862762971,4.14567663255058,3.77892606061489,"0.56 0.02 -0.99 -0.7 0.21 0.52 0.76 -0.92 0.12 0.51",0.423915259894577,0.368587953687395,0.754635500938914,4.12011334443194,2.29053296584927,0.580511663292288,1.6045554120896,1.74657891919998,0.277112620106217,2.60858622454434,29.2799045985343,0.74834641788529,0.531268560278364,0.505050635110635,0.549345089577941
59,"H8_n800_k25",1.99901982709909,6.09915088977899,4.26419001805771,3.75978114518558,1.99901982709909,"0.1 -0.02 -0.29 -0.23 0.11 0.01 -0.7 0.16 1.12 -0.25",0.429626222226217,0.396631659128602,0.73475774866446,5.1190408253201,2.38661415658236,0.604296212294113,1.70446199041229,2.19927417120405,0.286043234452666,2.79222197502817,29.1444848025366,0.956844346535806,0.879400296976805,0.833414842506446,0.855924718694145
