"rep","cell","grouping","prev","deg","hl","edge","S_p","tr_p","S_d","tr_d","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","pb1","pb2","pb3","pb4","pb5","pb6","pb7","pb8","pb9","pb10"
303,"k25_prev08","heavyx5",0.085,2,0.0698777281421195,0.000373031092941289,5.5371974410447,0.443339536971127,6.82666735996499,3.50897626168868,1.85782321263752,-0.265152589719723,0.28431651692166,0.0507942078181072,-0.351129022444016,-0.744983254983318,-0.891654913355919,-0.636950311699844,-0.209161576031996,1.13958064733931,0.0439380392780266,0.0544364939078702,0.0618655980114558,0.0688734611325639,0.0756521346323932,0.0816232690406966,0.09018036591904,0.101477094309927,0.118230720252436,0.153722823515588
303,"k25_prev08","heavyx20",0.085,2,0.0830589944970785,0.00047248993371829,5.36593867762254,0.445059321727207,6.5348981706554,3.4948930578103,1.79307587211903,-0.207212985035685,0.241943822166582,-0.0149991320930805,-0.249664182045735,-0.744983254983318,-0.510129023471692,-0.999060352529172,-0.209161576031996,1.13958064733931,0.0439656278589288,0.054408905326968,0.0619270116339389,0.0688371855787869,0.0756269965636871,0.0816232690406966,0.0902745389789142,0.101382921250053,0.118230720252436,0.153722823515588
303,"k25_prev08","pc1",0.085,2,0.242712491147534,0.149190425402596,1.02463721803796,0.488167852424386,4.96570468284181,3.62939305368162,1.20660775114908,-0.464105420761382,-0.162786267633537,-0.482881365957731,0.327964139700543,-0.747313614637753,0.857360020477397,-1.16753836090589,0.310228335058071,0.417424279701408,0.0493487675045069,0.058419540589225,0.0664170365915362,0.0696169518079941,0.0753017340595728,0.0841974666702276,0.0883952362887406,0.103059308922488,0.115072918920745,0.140171038644962
304,"k25_prev08","fitted",0.065,3,0.112804876442725,0.0200149610567866,5.32979927171947,1.04609307742854,6.3545307994683,3.62912530068962,1.01873473244647,0.537320619284746,0.186463500155634,0.025125647717821,0.335113391063887,-0.919202483131464,-0.122583694939782,-0.641578503427431,-1.40490053670285,1.27865848262342,0.034134384295269,0.0424574310393568,0.0471052616991279,0.0519570908057313,0.0563563019840082,0.0630706920446797,0.0690157541632603,0.0766252556277807,0.0905224045552008,0.118755423785582
304,"k25_prev08","heavyx5",0.065,3,0.268726058623474,0.0709877466540161,3.71487986448449,1.09265727447887,4.79885003437187,3.6473046569088,1.01873473244647,0.287836493902991,0.299864853519446,-0.229497801417589,0.753222960869413,-0.667426145126751,-0.581387031029002,-0.515482142458668,-1.00730306810413,0.950997835323962,0.034134384295269,0.0425136232342186,0.0470752999942056,0.0520122668114583,0.0562835716369886,0.0631683794031009,0.0689528378503179,0.0765972946725951,0.0906215441168261,0.118640797985017
304,"k25_prev08","heavyx20",0.065,3,0.289320432233016,0.0772723492371989,3.60533453572746,1.09728558248801,4.647043170267,3.64253548675044,0.885008681515739,0.407750649576085,0.299864853519446,-0.229497801417589,0.753222960869413,-0.726114318571755,-0.524965727485971,-0.515482142458668,-1.00730306810413,0.950997835323962,0.0341980901721076,0.0424499173573801,0.0470752999942056,0.0520122668114583,0.0562835716369886,0.0632168517591899,0.0689043654942289,0.0765972946725951,0.0906215441168261,0.118640797985017
304,"k25_prev08","pc1",0.065,3,0.947899214959456,0.914687302404521,0.175981403547738,1.08940577190148,1.53428441752828,4.18508145656127,-0.153042875545101,0.109014367538308,-0.0752470807078724,-0.299203570471696,0.494843263071042,-0.0829440135176988,-0.297836892004661,-0.194740876650617,0.919338666536131,-0.424534206223746,0.0472158796802602,0.0504320484288408,0.0648296305892396,0.0580279221065743,0.0586973324381757,0.0657594849262524,0.0662342078419881,0.0752043898605218,0.0773479971260688,0.0862511070020755
305,"k25_prev08","fitted",0.0875,2,0.000528962101979724,3.2271715033616e-07,12.5263884601012,0.485359835350899,13.9997724143107,3.63769055012978,1.73167021500528,0.250559129498877,0.851555909816256,-0.629121561299891,-0.0691389675912919,-0.590226806186781,-1.4683830212606,-1.33186740311882,-0.765157868017771,2.22457534774083,0.0446071924200335,0.0558058825576728,0.0630770475783062,0.069788657108771,0.0773761524268525,0.084391415303086,0.0944274069117051,0.106413585390404,0.12087852357854,0.15823413672463
305,"k25_prev08","heavyx5",0.0875,2,0.00443834739697779,4.73387406907388e-06,10.0626930270531,0.486367139277138,11.085847437702,3.63114028944741,1.37679799327936,0.394897962791009,0.400275185490759,-0.254961402442394,0.127369593436491,-0.725951042444631,-1.41041140848462,-0.92548274411117,-0.963473301889519,2.11939080820145,0.0446813594188942,0.0557843170818115,0.063285494165065,0.0696552405951046,0.0773892449771917,0.0842691921573044,0.0944875490132828,0.10648656883515,0.120766466536043,0.158194567220154
305,"k25_prev08","heavyx20",0.0875,2,0.00187658678568481,4.08536897977818e-06,10.1395498367361,0.484474451060644,12.3023761244767,3.6388309855584,1.36425507356376,0.354308579777236,0.400627988123117,-0.209212618636001,0.601058017650048,-1.18229504721092,-1.48272338549991,-0.856573281087197,-0.963473301889519,2.11939080820145,0.0447505126915441,0.0558028588409659,0.0632181634480803,0.0696348762802849,0.0774594268503078,0.0841990102841882,0.0945995187879099,0.106374599060523,0.120766466536043,0.158194567220154
305,"k25_prev08","pc1",0.0875,2,0.165975258952487,0.00520919618871041,3.68131549998897,0.477297067289506,5.62713381337886,3.62726287750788,0.335224972351145,0.426993855300226,1.27290346549596,-0.770573813051753,-0.365054574171062,-0.697916432275081,-0.348381946465423,-0.819479392786288,-0.249910823643627,1.28165634271934,0.0504090833624996,0.0586434689496193,0.063463926324677,0.0774601976636877,0.0809489737001079,0.0866441857235429,0.0922844839188155,0.107608819486266,0.111919044573365,0.14561781629742
306,"k25_prev08","fitted",0.0775,2,0.082708899077688,0.00294250680766617,5.45129434743513,0.631485922624746,8.28296670860584,4.45421270387373,1.30679305154497,0.55303862324833,-0.197351641501471,0.0233667182413809,-0.0652621557337587,-0.175196385931326,-0.516631188761388,-0.116831431259089,-1.95398751055878,1.44787283756045,0.0413303711233371,0.0521400089453162,0.0581661602814309,0.0631748117181516,0.0688254917787151,0.0750417603452362,0.0842169882866828,0.0925014208083251,0.104078123411681,0.135524863301122
306,"k25_prev08","heavyx5",0.0775,2,0.0810900277728765,0.00238491513724925,5.3970808667863,0.6014104340358,8.40430548825023,4.49793117067477,1.20932138647811,0.359372092257007,0.604958770941148,-0.635366645168108,0.361141542140068,-0.694670614852121,-0.325411292344879,-0.282201039675041,-1.76758664245372,1.45607353257812,0.0413509547121288,0.0521790920134433,0.058185621330064,0.063247797338607,0.0687387794876679,0.0750746885289121,0.0843331599321896,0.092437975920377,0.104270961013598,0.13518096972301
306,"k25_prev08","heavyx20",0.0775,2,0.0886718948922921,0.00244685553247415,5.36211582868843,0.599693043486414,8.15405056742186,4.45718643807075,1.20932138647811,0.359372092257007,0.518924796642211,-0.553201571886886,0.361141542140068,-0.694670614852121,-0.404737676133259,-0.232949883841727,-1.74238637606318,1.45607353257812,0.0413509547121288,0.0521790920134433,0.0582568357779498,0.0631765828907211,0.0687387794876679,0.0750746885289121,0.084436045170424,0.0923880396280751,0.104218012067665,0.13518096972301
306,"k25_prev08","pc1",0.0775,2,0.846300818319425,0.189738947376824,1.02386584300199,0.592787743661588,2.45528431636843,4.50356328415421,0.457111931799526,-0.374729513638157,0.402970469966909,-0.714579213555318,0.497783502127378,-0.447009982061415,-0.502206290727474,-0.137724776324659,0.0344752561997517,0.844350627920682,0.106065733570557,0.0886722461312273,0.0871031636086476,0.0835735382392064,0.0775847602824401,0.0753763552149343,0.0718863628331846,0.0680285029545951,0.0623597478238432,0.0543495893413616
307,"k25_prev08","fitted",0.095,2,0.0584713180295137,0.000329398435339634,5.2593064504381,0.415729429613516,5.68937107220061,2.78506991178453,1.4015264306717,0.457805029063448,-0.140629739903825,0.0770701248136165,-0.751171379410172,-0.51453574139121,-0.390011829258887,-0.898529972667191,-0.29880902786414,1.26965945021451,0.0422765441397023,0.0574705867812273,0.0686095852722921,0.07659149363107,0.0839008849463472,0.0912313169039941,0.101590540676613,0.113666976647413,0.133122321487989,0.18153974951335
307,"k25_prev08","heavyx5",0.095,2,0.0925714201871146,0.00152856448373861,4.06253913915456,0.412561396118033,5.04152108431128,2.74939650864108,1.4015264306717,0.396553388216556,-0.241029922271543,0.0158414809327414,-0.758602415773014,-0.30020909952085,-0.402723585598473,-1.02449887332295,0.145899659322916,0.981310203608391,0.0422765441397023,0.0575205648800643,0.0686333250771946,0.076632648740749,0.08388910635551,0.0912621947245543,0.101456568433472,0.11370576552573,0.133466100842147,0.181157181280875
307,"k25_prev08","heavyx20",0.095,2,0.107782042687896,0.00234417595676983,3.74124551036766,0.412224768867093,4.85054294432537,2.7521927952031,1.2116853001803,0.471845947646446,-0.228317415273418,0.0893149146235428,-0.83621923740559,-0.233106023103689,-0.725076934332697,-0.877524924204645,0.295397669639761,0.981310203608391,0.0423186192290009,0.0575451729774618,0.0686073038717156,0.076609132133884,0.083955120154931,0.0911790355507812,0.101797784761069,0.113518314470155,0.133312335570124,0.181157181280875
307,"k25_prev08","pc1",0.095,2,0.86653960706889,0.223120250700909,0.568301405276062,0.378339693802918,1.45674185922437,2.88514585136125,0.800700138676928,0.179875249207253,-0.398155945113404,-0.534189866223335,0.172519922357341,-0.454199588838037,-0.11234373070477,0.121089636235032,0.0384913278690828,0.273044475865648,0.0450043438840029,0.0583996136415324,0.0720198861163458,0.0768232844301524,0.0853977405347258,0.0935186446728694,0.100132724377106,0.115110282636904,0.128400281335711,0.175193198370649
308,"k25_prev08","fitted",0.0875,2,0.00294511069705938,6.62401587181449e-06,7.35004594318764,0.367097870857693,8.71262470813296,2.5977371771121,1.53146529151928,0.169692343999292,0.390273946247514,0.0886674125502254,-0.114261623618177,-1.09636160716717,-1.42514416068381,-0.326061624700784,-0.594005089648798,1.57258036791777,0.0428713733435346,0.0556114631041983,0.0642440772383758,0.0714982868170469,0.0793862305393482,0.0856680549232853,0.0930443380379554,0.103225526215028,0.119217890028525,0.160232759752701
308,"k25_prev08","heavyx5",0.0875,2,0.00303868339230162,8.61833556997649e-06,7.24341777393911,0.371142659668539,8.76763839963525,2.62475064782121,1.44605921431162,0.159951684298949,0.336705952038856,0.696396933179415,-0.923519369204586,-0.82108955669221,-1.20371594817984,-0.634752048968605,-0.4479951716389,1.57258036791777,0.04290435726317,0.0557532545880009,0.0642417956165412,0.0715022808086472,0.0793535682548698,0.085632634316098,0.0932834844512044,0.103037559768084,0.119058305180682,0.160232759752701
308,"k25_prev08","heavyx20",0.0875,2,0.00345879234529034,1.00718089781626e-05,7.13107950394472,0.371167025675478,8.72372816036125,2.64654879307859,1.44605921431162,0.106152714263697,0.412105838604337,0.672741414912409,-0.953956845664186,-0.870361685245871,-1.13298557092609,-0.502734913036751,-0.567441133478404,1.57258036791777,0.04290435726317,0.0557846030345262,0.064290401354171,0.0714223266244921,0.0795615969178049,0.085664332763461,0.0931044323946774,0.103055491676528,0.118979698218467,0.160232759752701
308,"k25_prev08","pc1",0.0875,2,0.0978193668838276,0.821019484115416,0.0498048127899959,0.408396215011395,5.20818275434655,2.91076981162129,-0.0961051313989401,-0.813765917110789,0.482150630829683,-0.215351665013133,1.7473911594166,-0.367254255848328,-0.943429926827899,-0.0188048818733197,0.40388620608005,-0.126872965821248,0.118209249405442,0.102075725120755,0.100035418524007,0.0913116019062022,0.088749824946335,0.0772388595602989,0.088411873053733,0.0784127676936521,0.0666210806606706,0.063933599128903
309,"k25_prev08","fitted",0.095,2,0.255260024381013,0.00539255645750192,3.89333870887008,0.514131962162962,5.22321816959946,3.88855196190799,1.17245575593084,0.539838818673269,0.657455954637656,-0.207486523096656,-1.0764081202023,-0.82603501518327,-0.337024151836944,-0.142622819632676,-0.458510164058878,0.946939451385004,0.0455922723579678,0.0610843389936404,0.0704228173246699,0.0779668433668835,0.0837800305982867,0.094254202270902,0.102328304654691,0.113456037584307,0.130532981896989,0.170582170951662
309,"k25_prev08","heavyx5",0.095,2,0.583691243397762,0.0503917843298289,2.01075848791785,0.534306968748652,3.34450891474025,3.88340445293787,0.919112175962701,0.629176600133025,0.575372147803863,-0.427095188890938,-0.813199232865033,-0.695035748355243,-0.482298570719684,0.00645024440135999,0.0799608599111266,0.454972724267475,0.045637477569944,0.0610993051375165,0.0704212169984332,0.0780470762844817,0.0836477112299393,0.0945135402948118,0.102184210789876,0.113426486260244,0.130665565035271,0.17035741039948
309,"k25_prev08","heavyx20",0.095,2,0.561659302953036,0.0470542709291611,2.06838474656841,0.533743145949566,3.47023962323732,3.90840176270903,0.919112175962701,0.530963370241514,0.584951658373237,-0.349285384371667,-0.327927728490386,-1.15455580164613,-0.456417563027123,-0.0752455872582791,0.133666914494597,0.454972724267475,0.045637477569944,0.061124825236987,0.0705269308757303,0.077915842307714,0.0837124358214404,0.0944488157033107,0.102200654707001,0.113512658677444,0.130562948700946,0.17035741039948
309,"k25_prev08","pc1",0.095,2,0.276228061631206,0.463705403135913,0.307556110694124,0.52890023299997,5.30022527252765,4.06833783918974,0.154855358641084,0.218654536933375,0.605523461828196,-1.09843035100479,-1.46933505823706,0.999013884861697,-0.192451296160483,0.574682951609403,-0.0710682365401483,0.354830155219494,0.154444887388874,0.127373586332992,0.103785739770623,0.103877326836797,0.0923283722565411,0.0909469493129545,0.0814153741098596,0.0758342360121742,0.068506297088476,0.0514872308907062
310,"k25_prev08","fitted",0.09,3,0.0446991360939369,0.0165580041894529,6.20741976782706,1.18909452752626,9.70040374390065,4.57694652523773,0.935116774591479,0.795634042773466,0.48089850519157,-0.647989639924383,-0.427203394761045,-0.477639854577039,0.0508330534474646,-0.0548558653222403,-2.09905783635232,1.64908864200883,0.0489046450490636,0.0592210372817236,0.0659887468776962,0.0737263348185219,0.0799606153508643,0.0890247188468302,0.0987320931168553,0.107209930418375,0.120674181544258,0.156557696695812
310,"k25_prev08","heavyx5",0.09,3,0.0748281815601862,0.0273213376360146,5.35413940346491,1.17021373822924,8.79351290123328,4.61049181779191,0.641971741847562,0.924854389419724,0.274158321109764,-0.143804892763687,-0.77849198800159,-0.578706731669326,0.172403889679071,0.0108904706561682,-1.97896646308552,1.59470551759571,0.0490776643485931,0.0591142744834639,0.0660236153923588,0.0738284991190057,0.0799374606435515,0.0888955326441629,0.0988338109563675,0.107256063660182,0.120564027320305,0.156469051432009
310,"k25_prev08","heavyx20",0.09,3,0.0486552102069039,0.0182857367704521,5.95345488168161,1.16696753901061,9.53308700386499,4.56771316690329,0.641971741847562,0.970795222255702,0.230168809673329,-0.143804892763687,-0.885667897466407,-0.476349510854869,0.158837099533082,-0.0764322708483857,-2.02385497774969,1.72234776586464,0.0490776643485931,0.0591781304764845,0.0659597593993382,0.0738284991190057,0.0800350800751838,0.0887979132125307,0.0989336278579228,0.107233445240882,0.120683652804308,0.156272227465751
310,"k25_prev08","pc1",0.09,3,0.547038052962339,0.70831423504484,0.554207391413564,1.17972258732024,4.23242218552026,4.63456523806528,0.757970843359655,-1.33184470605536,-0.000508651088996337,-0.427686943369452,1.09018441180936,0.487838103447419,0.21442155967219,-0.311908846975662,-0.226644204361943,-0.282942199861557,0.119369978477747,0.113624295483768,0.106549529279977,0.0965825477240461,0.0935727438418785,0.0859721688373887,0.0770207387240232,0.0809575225066251,0.065705335286973,0.0606451398375727
311,"k25_prev08","fitted",0.0875,2,0.121170999387679,0.000375700709036364,5.41805991421405,0.427643242924661,5.79671162703036,3.40961704546977,1.26147828405844,0.875491352254649,-0.200531190947789,-0.397231505499195,-0.811123864215451,-0.565123123384999,-0.446258399745719,-0.536027367383922,-0.319699876689679,1.29418988318361,0.050234989888789,0.0607790181942361,0.0687006990676184,0.0753803660975535,0.0814351164339052,0.0875536723946949,0.0941941519205934,0.102068701782483,0.115732357733957,0.138920926486168
311,"k25_prev08","heavyx5",0.0875,2,0.0733469885205773,0.000932397413904607,4.62087020182302,0.420407573592356,6.39694691346055,3.3340006541957,1.16405475274129,0.961481285476841,-0.611186956760325,-0.332997585897943,0.0722403138740394,-0.972119799850364,-1.09309156753908,0.101108203751563,-0.321779042117101,1.17225890117521,0.0502690984020019,0.0607532376967802,0.0687421020036764,0.0754688571655975,0.0815322755830256,0.087613414067475,0.094020511650467,0.102069429521071,0.115755238609411,0.138775835300494
311,"k25_prev08","heavyx20",0.0875,2,0.229586859060097,0.00289061323585293,3.72835810638539,0.41905543646853,4.61328210481809,3.30219759882178,1.16405475274129,0.7321340672569,-0.418762746748798,-0.330197913096184,0.0538817069150491,-0.93679911583037,-0.7982496826957,-0.268357275595469,0.0319951565941956,0.920384566378516,0.0502690984020019,0.0609294332074263,0.0686847165265594,0.0754508566434929,0.0815128326286874,0.0875320475103888,0.0942601132631395,0.101932703012529,0.11578625027144,0.138641948534334
311,"k25_prev08","pc1",0.0875,2,0.245118626344244,0.688239176800241,0.127998657568434,0.450571242731987,4.8599924369881,3.5665482896289,0.182720779797231,-0.210425021471814,0.0129813829601182,-0.221601206239553,1.05362958520161,-0.71212623836287,-0.313721941537215,-0.903559240598259,1.44760512381791,-0.32463952084332,0.0710337166642578,0.0814215213639559,0.084403310480194,0.0841878944779766,0.0844314523509615,0.0934493498953985,0.0908405600952275,0.0899626869972434,0.096472057952456,0.0987974497223281
312,"k25_prev08","fitted",0.0675,2,0.563761676515954,0.0887035869368019,1.81691442487679,0.629552050849584,4.10423440071085,4.60650117524494,1.31282695137309,0.927813387835225,-0.646246857675513,-0.170578763172906,-0.641812113321438,-0.291493374096874,-0.670955866607627,0.331259403242073,0.125376420886333,0.0250001655529064,0.038608248638134,0.0478360320530944,0.0521163469055522,0.0570622353985784,0.0620783159876842,0.0665063981274434,0.0722204291005775,0.0800138708753685,0.0898289039518257,0.10872921896174
312,"k25_prev08","heavyx5",0.0675,2,0.700708132502914,0.12578301963612,1.48402868699975,0.631410509463913,3.35560017582914,4.60522817887918,1.28665028509573,0.388442727454188,-0.312101468105453,-0.274387451786934,-0.107360185679555,-0.650943386277618,-0.826778693699314,0.276762485742594,0.424863125410393,0.0250001655529064,0.0386390548475246,0.0479188470154756,0.0520142407997332,0.0571163883543795,0.0620671686006142,0.0664836878515663,0.0722941993864438,0.0800292527941463,0.0897079413883747,0.10872921896174
312,"k25_prev08","heavyx20",0.0675,2,0.869198454561192,0.171195006846282,1.18295236078042,0.626957854651851,2.32675119997003,4.55535130243009,1.06633689122931,0.425443549197233,-0.157279753596497,-0.315241300262179,-0.0619654507592152,-0.656834832713652,-0.517521025723822,-0.0180890106525328,0.424863125410393,0.0250001655529064,0.0386970462557485,0.0479236775925483,0.0519514188144366,0.0571506922225872,0.0620449089970148,0.0664716435869581,0.0724010468158352,0.079922405364755,0.0897079413883747,0.10872921896174
312,"k25_prev08","pc1",0.0675,2,0.422787770916418,0.836811887714028,0.0492644229678279,0.645208814966887,5.02740774168788,4.68912549584862,0.408222466458834,-0.992336476430534,-0.607307669957001,0.638386935289715,1.39756085386718,-0.63257026009528,0.270455082234553,-0.610130817784601,0.4685768151672,-0.285269556255444,0.0975966084878233,0.0865704650009725,0.0812149502915595,0.0729816468321081,0.0648104152298266,0.062544602230913,0.0592406367045085,0.0547494280768385,0.0493661410712306,0.0459251060742178
313,"k25_prev08","fitted",0.085,2,0.0483775986479706,0.00324084134559977,4.72382383695064,0.557556288688146,8.94421606834891,4.2685967600561,1.20109063869288,0.71848287910904,0.259383650315484,-0.62035703292251,0.233915432906098,-1.49595074235734,-0.803172425542693,-1.30260498247646,0.990146512482218,0.958340292931785,0.0448737349159125,0.0585588122411282,0.0648102912032138,0.0710772921961469,0.0768110716722488,0.0838645587355464,0.090981576491298,0.0994182660043309,0.112870992464418,0.146733404075756
313,"k25_prev08","heavyx5",0.085,2,0.094596246815889,0.0143819541017884,3.24498744299964,0.553481975288621,7.64279048160139,4.23176103707539,1.01625877929425,0.719786568657124,0.305315021654923,-0.725506326385504,-0.199492042639476,-0.710429977600759,-1.26474180843884,-1.05299184795121,1.3217533593561,0.687339605749397,0.0449165769772868,0.0586221302515232,0.0647139314443524,0.0711289596469424,0.0768265351667085,0.0839068235269674,0.0910368358135916,0.0993035611329287,0.112916028573134,0.146628617466565
313,"k25_prev08","heavyx20",0.085,2,0.14786096718949,0.0337413047150964,2.53254789594147,0.571732047151124,6.81498025595594,4.24500784281422,1.01625877929425,0.719786568657124,0.360977601822418,-0.779305409605264,-0.192323460657754,-0.633519039595145,-1.34575382900559,-0.707081455422024,1.25236788377468,0.456843888371584,0.0449165769772868,0.0586221302515232,0.0647830458976224,0.0710598451936724,0.0768979141343542,0.0838601184029366,0.0910121619699765,0.0994089818668223,0.112902037331492,0.146537187974313
313,"k25_prev08","pc1",0.085,2,0.58201518087889,0.111809981257599,1.48272242465733,0.594545566848706,3.81971209795233,4.38705998756345,0.817410013910315,-0.267454064414259,-0.297475203931147,0.68707212844527,-0.921669222984711,-1.10026083487084,0.0141867879720161,0.343773266586007,0.176817794506386,0.55656784521329,0.12445003742132,0.0980851399463685,0.096108851241725,0.0906341003404318,0.0869370276110046,0.0825269971634976,0.0762122616154283,0.0739731765522882,0.0674489138986164,0.0536234942093195
314,"k25_prev08","fitted",0.075,2,0.0120189441324283,0.00121657219255011,4.7382879761621,0.453088447012031,8.63972132660377,3.20101308479118,1.45287999804135,0.541515424688346,0.0333229016880501,-0.28078459298077,-0.462620928487494,-0.135355225780773,-2.23932581707064,0.0349902529602294,0.438704863675419,0.845615827934225,0.0403680175629217,0.0490993573028446,0.0557740352032311,0.0628376096241347,0.0688236095006696,0.074824803239596,0.0813843258939203,0.0897177171721152,0.101374417672272,0.12579610682829
314,"k25_prev08","heavyx5",0.075,2,0.0312688845418196,0.00505630234026033,3.58063634661099,0.455372373979779,7.33700849078562,3.18494914881881,1.39124455435517,0.449670152210517,0.171469119264725,-0.299340918381882,-0.59993556799679,-0.27845786807004,-1.95394961313427,0.0825489938087707,0.724353432066103,0.541622007551822,0.0403785892165497,0.0491343214640085,0.055751656155557,0.0628163861006349,0.0688401893438719,0.0748926832020943,0.0813692661750071,0.0896470259701929,0.101482598412711,0.125687283959368
314,"k25_prev08","heavyx20",0.075,2,0.055990839050893,0.0114182299497316,2.92194763022215,0.455861502899809,6.59435906160902,3.20929640334435,1.22393328657896,0.497912194238771,0.269306942203614,-0.550702545898439,-0.374878591038321,-0.353070900551013,-1.86075470155797,0.64606487007933,0.185135090253996,0.541622007551822,0.0403967205172358,0.0491497515384932,0.0557180947803863,0.0629906317915619,0.068715518197258,0.0748605042145741,0.0813997043259391,0.0899078532490184,0.101173937426161,0.125687283959368
314,"k25_prev08","pc1",0.075,2,0.746352438186551,0.687343521770507,0.0974151433732935,0.414995861967327,2.14648530984818,3.20069831901261,-0.196493117526518,0.594544929294276,-0.214332373880584,-0.277307590864334,0.42937347186565,-0.368873215399451,-0.513380911491653,-0.384261078383794,0.945870541727018,-0.0723711232907125,0.047030015040051,0.0572514188347822,0.0565513274293487,0.0690642219423209,0.0711403821248007,0.0805689352563644,0.0763879852254403,0.0865883865035151,0.0975846008873371,0.107832726756035
315,"k25_prev08","fitted",0.0725,2,0.00229695103751504,3.76249963542907e-05,11.6033953324036,0.702078924486597,16.0711781177911,4.97493598066853,1.52964165604238,0.463491149269881,-0.255468939762034,0.893776115702272,-0.138662897271275,0.0258013334501438,-1.74288655127743,-1.38508569472193,-1.50370476434037,2.32708257561309,0.0415164336931671,0.0503364789107162,0.0563081390472402,0.0614864189877228,0.0669369359945023,0.0716296395071585,0.0768615232845914,0.0844667566862346,0.0949926502525955,0.120465023636071
315,"k25_prev08","heavyx5",0.0725,2,0.0228754962997498,0.000568251304965628,8.03717921762333,0.697072639181081,11.6665965847431,4.91200500994338,1.38948289448306,0.308490391481401,-0.174538949474925,0.78351958685092,-0.138399151214307,-0.0583671451018853,-1.34971123836531,-0.744382627731876,-1.70657841172887,1.91979267466073,0.041529147457897,0.050379250846906,0.0563073640403947,0.061488132336278,0.0670103300182982,0.0716722112648513,0.0766900087790621,0.0845516273139488,0.0949725695760052,0.120399358366359
315,"k25_prev08","heavyx20",0.0725,2,0.0216969675343724,0.000473099740595617,8.21781067863815,0.692253981498181,11.8988010260972,4.96304563270813,1.38948289448306,0.308490391481401,-0.180231258351119,0.689414916756602,-0.20641929693684,0.100305802516735,-1.44959596059402,-0.756475350581941,-1.660056129685,1.97057245935966,0.041529147457897,0.050379250846906,0.0563316164166084,0.0615095339489281,0.067036370738639,0.0716005165556468,0.0767375050990594,0.0845689330602979,0.0949536129258988,0.120353512950119
315,"k25_prev08","pc1",0.0725,2,0.356494268992041,0.995673782209178,0.00134494219187114,0.694215810320613,5.94066540123898,5.08150154211902,-0.319367008973129,1.0299229566172,-0.482194213784769,0.190759977025493,0.56898739638227,-0.574614044292668,-1.71019442872504,0.930277168007817,0.189900941611955,0.169874281411242,0.100961066457756,0.0846764960140069,0.0783541831582421,0.0770227630124723,0.0761431723428892,0.0681395984935512,0.0661801696041029,0.062513299801254,0.0595492975056388,0.051459953610087
316,"k25_prev08","fitted",0.0875,2,0.254976903701248,0.00863549918187512,2.52584108395697,0.370846789303444,3.87896333467391,2.88546877023505,1.40681559948057,0.144425944443165,-0.57915248860549,0.284934443018831,-0.34203849952654,-0.710878492255413,-0.626553788416102,-0.0950971935490595,0.0462310484425554,0.660515031379367,0.0434692578270064,0.0558294291606187,0.0642084909185357,0.0721251244380286,0.0795800895704867,0.0870134977157846,0.0946816907509859,0.104279122411834,0.118490903961295,0.155322393245423
316,"k25_prev08","heavyx5",0.0875,2,0.249227414346827,0.0122362878549441,2.31912509270181,0.374125148126152,3.93847940763658,2.90437479774149,1.40681559948057,0.0164160995878762,-0.546318594200828,0.25847827494697,-0.0766771447734936,-0.565197480101474,-0.820164673518153,0.216440961074582,-0.335678863409828,0.660515031379367,0.0434692578270064,0.0558815266062621,0.0641977478872613,0.0721510740051635,0.0796174080644379,0.0870561930626837,0.0945840068576356,0.104376720881598,0.118343671562527,0.155322393245423
316,"k25_prev08","heavyx20",0.0875,2,0.305293203261481,0.0114380315042605,2.28075373680354,0.361604356971253,3.60409964902936,2.88409679288371,1.40681559948057,-0.0419636370310101,-0.491824772048477,0.25847827494697,-0.296911150118369,-0.436705531462836,-0.740416324059481,0.0794641075096616,-0.207318166309214,0.661911092641448,0.0434692578270064,0.0559473271220002,0.0641319473715233,0.0721510740051635,0.0797554692516562,0.0869942896537863,0.0945078490793147,0.104449665922491,0.118385775992789,0.155207343774269
316,"k25_prev08","pc1",0.0875,2,0.801064839356984,0.243115499713746,0.557418096830298,0.405390046376728,1.89925469408995,3.14458224645713,0.0746182890977602,0.853845468536628,-0.918723728033384,-0.0300594302399187,-0.467471616762333,0.206417200037654,-0.109081035438606,0.0925856795966963,0.185453208836632,0.0606334652424967,0.115748663770868,0.113587360684079,0.0906772860396894,0.0973597123689586,0.0914977243384194,0.0892525190117992,0.0808820258372969,0.0774712199234404,0.0635753625952745,0.0549481254301744
317,"k25_prev08","fitted",0.0775,2,0.036234057157066,0.00116082754917346,5.17780898158852,0.495698059071209,8.7411511201452,3.97142280321752,1.08002542905721,0.8256255038936,-0.631185615286664,0.03186783210706,0.0952861887533094,-0.0128540477841771,-1.5236442911186,-1.54348192843894,0.534238279540271,1.22276091999778,0.0456280865878814,0.0534985033536349,0.0596415843178975,0.0655785421302623,0.0711489057548045,0.0766858044385392,0.0817850949683469,0.0904158454827083,0.103492823234906,0.127124809731018
