"rep","cell","a_hat","a_or","s_hat","s_or","rho_hat","rho_or"
155,"B_k40",0.413522909391363,0.387409955819577,0.404806489601006,0.429863951438661,0.714597979546721,0.669472876587225
156,"B_k40",0.448785363278756,0.394697346298066,0.41632130660875,0.46791637869915,0.733125707898309,0.644768735986205
157,"B_k40",0.523528853226236,0.456690400631454,0.386419560122746,0.463504492509961,0.804570109590211,0.701851375374075
158,"B_k40",0.425191310139386,0.436181380845086,0.400186825270265,0.388179015844514,0.728194207198994,0.747016101329366
159,"B_k40",0.337381690844749,0.326755622770645,0.400603705422132,0.409317110689221,0.644170601696936,0.623882006166368
160,"B_k40",0.364773501530555,0.325610496611437,0.404087701716463,0.4362618280274,0.670074859027433,0.598133928860743
161,"B_k40",0.484505857142549,0.447331016458208,0.414919760534457,0.454751904890869,0.759543889374942,0.701266114887749
162,"B_k40",0.366141866251389,0.339502819980337,0.408401428488791,0.430800914854105,0.66753375758121,0.618966619281091
163,"B_k40",0.381109332602724,0.357109702302702,0.390390054046104,0.412457729005397,0.698550127010836,0.654560270662265
164,"B_k40",0.418886955919828,0.396906893808667,0.420744790978563,0.441539781472214,0.705540454119574,0.668518955158281
165,"B_k40",0.498363265124529,0.472100204702093,0.381233669597195,0.413311567198847,0.794256041779931,0.752399837930438
166,"B_k40",0.413364774072974,0.398744982257555,0.387208940550131,0.402248230836107,0.729819515390916,0.704007423874957
167,"B_k40",0.401774866007772,0.391415177494354,0.433072147637191,0.442457553717547,0.680120555170255,0.662583775995521
168,"B_k40",0.434877666287386,0.412464262310955,0.411033341430029,0.433520731590748,0.726749865847925,0.689293496860003
169,"B_k40",0.386727203480468,0.374690606755449,0.40364075094046,0.414838203328521,0.691816600497456,0.670284323086096
170,"B_k40",0.39701579079605,0.376603662403897,0.405355352973482,0.424386830367815,0.699719569541173,0.663744260691774
171,"B_k40",0.518426937045519,0.499769006722691,0.380747446818494,0.404927212264891,0.805983909780106,0.776976945528405
172,"B_k40",0.342975009335172,0.311044386691687,0.37954093094408,0.406121367078799,0.670462629716113,0.608043244503405
173,"B_k40",0.533519036027387,0.515919969624817,0.404631668921309,0.426844156853487,0.796768143101356,0.770485340593868
174,"B_k40",0.382614354964611,0.366215881231216,0.431913161345303,0.445902065371224,0.663096134127494,0.634676488086739
175,"B_k40",0.367049549084611,0.343945528982106,0.4034509964399,0.423319679562365,0.67294971374915,0.630590735913022
176,"B_k40",0.386324457611694,0.358287073206323,0.420478588036679,0.444611293963093,0.676567108754513,0.627465448917985
177,"B_k40",0.349748321279124,0.337138933796075,0.398033558276868,0.40876881127473,0.660073347252767,0.636275890349175
178,"B_k40",0.320398899908193,0.314659655140916,0.398995501899448,0.403537070199222,0.626126882974747,0.614911190792926
179,"B_k40",0.430730207985061,0.376695507873021,0.392429351292372,0.444555735735006,0.739208065351004,0.646475107710318
180,"B_k40",0.432506739290906,0.416846069897527,0.414722370753822,0.430460309839023,0.721790807540019,0.695655429333898
181,"B_k40",0.503878721421,0.483348162389079,0.4027377570205,0.427160415705699,0.781144922155349,0.7493171404789
182,"B_k40",0.375310318802527,0.356186677423704,0.400761942970254,0.417850477035517,0.683549415987045,0.648719694444223
183,"B_k40",0.506832551054088,0.472757480487661,0.348380201510853,0.393380686175232,0.824092913301337,0.768687979037281
184,"B_k40",0.38441100784894,0.361882229539424,0.396688441531373,0.417342538622177,0.695906414894356,0.655122147469095
185,"B_k40",0.423941214434797,0.38214545736421,0.38604787202786,0.427462234834363,0.739378367018738,0.666484112912392
186,"B_k40",0.477110083585108,0.451144386603814,0.386618467940644,0.416625268133401,0.776936985932306,0.73465385035343
187,"B_k40",0.437174935654782,0.415519247778034,0.413603095834708,0.435354108714727,0.72641927560148,0.69043571886688
188,"B_k40",0.398494599746285,0.372405847171969,0.381418528448888,0.406929877083504,0.722415632868995,0.675120330213108
189,"B_k40",0.468628119868859,0.432095508620967,0.410527664241724,0.448819283530883,0.752196297306188,0.693557701484664
190,"B_k40",0.426813949924222,0.387241477628874,0.396928249716823,0.435621649228987,0.732279122022334,0.664385147905895
191,"B_k40",0.386383099856498,0.371789160696932,0.378262292576915,0.392615692285129,0.714576209756025,0.687586204929401
192,"B_k40",0.39434180103476,0.372050718152815,0.38054966185556,0.402370183169297,0.719578463043339,0.678902625184731
193,"B_k40",0.312329407689698,0.285257173164745,0.358450448902963,0.380348167321195,0.656936969598244,0.599994679595426
194,"B_k40",0.342372506131068,0.341345193935113,0.420660777381795,0.421494817476234,0.631242784649202,0.629348697362209
195,"B_k40",0.349361939039804,0.338275329132868,0.396563261288834,0.406061554882678,0.661039694127204,0.64006233969091
196,"B_k40",0.343205602661621,0.328045764105948,0.378890889569102,0.392089745528925,0.671342981197582,0.641688887174897
197,"B_k40",0.453569907267187,0.415459661490756,0.397701804536602,0.437362156323591,0.751895955263206,0.688719498460693
198,"B_k40",0.405562447435836,0.388195172616716,0.398204143948276,0.415152920000333,0.713550285042881,0.682994142638789
199,"B_k40",0.393359096249661,0.366367414403359,0.390674960472541,0.416092803357579,0.709523399003432,0.660837020498402
200,"B_k40",0.446154113487995,0.400717510658473,0.424643037961119,0.467761348684117,0.724353280410956,0.650584707365671
1,"H5_k25_ar03",0.194246241912588,0.192370618352644,0.203512353934271,0.205286204835232,0.690446824350661,0.683779934335752
2,"H5_k25_ar03",0.223123518776224,0.209781216040013,0.202034684341245,0.215856340432066,0.74126957394613,0.696943260346484
3,"H5_k25_ar03",0.169622267138832,0.160171078913874,0.185970903116941,0.19417032676239,0.67388522896706,0.636336997544273
4,"H5_k25_ar03",0.177448867290259,0.17250662477375,0.191906261475784,0.196360836485732,0.678909139400987,0.660000404367441
5,"H5_k25_ar03",0.204672713030852,0.188278682201421,0.192518111188434,0.20857919460835,0.728404274229833,0.670059993982701
6,"H5_k25_ar03",0.225566323432027,0.214417955675543,0.196891010331286,0.208976497481983,0.753369841329247,0.716135364480077
7,"H5_k25_ar03",0.226592890720459,0.208897693928509,0.210933847701911,0.228471397997075,0.7319454390141,0.674786017360826
8,"H5_k25_ar03",0.188355822150384,0.174149565864533,0.187239150679089,0.200520183508215,0.709205927252168,0.655715883530849
9,"H5_k25_ar03",0.166815255828414,0.162267730259851,0.185974379887344,0.189955213847626,0.667721645433832,0.649518986209327
10,"H5_k25_ar03",0.219350345007837,0.201330207607128,0.197883708903156,0.216191312520177,0.742505241099398,0.681506720833202
11,"H5_k25_ar03",0.198917478095638,0.184400382025688,0.194443677758447,0.208261868859712,0.715102645225927,0.662914100006037
12,"H5_k25_ar03",0.193022084310586,0.178613263493854,0.192662257670909,0.20609117561538,0.707766172895938,0.654932446631788
13,"H5_k25_ar03",0.153148086480608,0.148456000574376,0.178140096943154,0.182068795857635,0.651911046263345,0.631938073028209
14,"H5_k25_ar03",0.139959013497959,0.13850354348093,0.183474751036977,0.184575941472957,0.606505732778294,0.600198522637605
15,"H5_k25_ar03",0.210825501779699,0.199444720858082,0.208965073977565,0.219853582333681,0.710233562137875,0.671893738418082
16,"H5_k25_ar03",0.176911733721998,0.170154075058257,0.177169732478104,0.183669448673303,0.706591365659242,0.679601051543756
17,"H5_k25_ar03",0.182161791402847,0.18011678494062,0.202075918080093,0.203900806025041,0.669560467459802,0.662043767759703
18,"H5_k25_ar03",0.181770499735614,0.18124113804279,0.192795732919262,0.193293453295668,0.685996217794961,0.683998423215251
19,"H5_k25_ar03",0.187597212659196,0.182115688786061,0.199354213518187,0.204373903771819,0.685306035702104,0.665281636928501
20,"H5_k25_ar03",0.152155690837358,0.153121256349507,0.198731559937509,0.197988555283728,0.607915138040988,0.611772909566819
21,"H5_k25_ar03",0.155623580332229,0.153689299772013,0.19241600345798,0.193964471689409,0.628852123604537,0.621035978806029
22,"H5_k25_ar03",0.178488449134624,0.164015873752595,0.191515078052891,0.204046427935558,0.681789421882468,0.626507139747665
23,"H5_k25_ar03",0.2303351396393,0.216811098582048,0.202116970618378,0.216560600978691,0.751648121653078,0.707515385007851
24,"H5_k25_ar03",0.197550996226069,0.186537155280358,0.191555098342843,0.202295925591595,0.717917654348196,0.67789238994477
25,"H5_k25_ar03",0.217107888001513,0.200566538059806,0.193217498550564,0.210337587200479,0.747011600003046,0.690097130428001
26,"H5_k25_ar03",0.171141892571977,0.167327316548443,0.192901834760831,0.1962198623583,0.663656474137437,0.648864256778715
27,"H5_k25_ar03",0.211508555891562,0.203909450372678,0.205056230068945,0.212614352182854,0.71797329616803,0.692177862908495
28,"H5_k25_ar03",0.170710012197458,0.163595453047719,0.198448483677495,0.204353215488439,0.652136581423117,0.624957951285851
29,"H5_k25_ar03",0.169453519606126,0.1658044465088,0.194969507063398,0.198082027224478,0.655990920381695,0.641864575734389
30,"H5_k25_ar03",0.182695341024473,0.173559404000978,0.186452267179739,0.194985047763511,0.699874098307431,0.664875911431632
31,"H5_k25_ar03",0.223132658512569,0.20437531264822,0.198054361349136,0.217357872929055,0.747884754896499,0.685014832099081
32,"H5_k25_ar03",0.239327930901499,0.221940338475436,0.210796153409426,0.229031358025952,0.750421757257608,0.695902305166512
33,"H5_k25_ar03",0.160700083743994,0.1552379710157,0.187957425076338,0.192493332122395,0.649843766556115,0.627755913046571
34,"H5_k25_ar03",0.217557615521199,0.200068503798367,0.195595271014999,0.213451211996053,0.743645159269029,0.683864704140203
35,"H5_k25_ar03",0.180204402674917,0.169037663908844,0.185063508343896,0.195316146399153,0.697638516565737,0.65440790204133
36,"H5_k25_ar03",0.213085047113606,0.205911922914282,0.205162446208077,0.212360887734141,0.720371835070129,0.696121815124347
37,"H5_k25_ar03",0.176845093050121,0.168046219593759,0.179628057280032,0.187885321348823,0.70156506222716,0.666658907368841
38,"H5_k25_ar03",0.262966626445276,0.243496555709358,0.209577862264755,0.231913247429191,0.782021384678707,0.724120456783344
39,"H5_k25_ar03",0.182746957232161,0.174781995473377,0.177530097899124,0.185377021488723,0.717270588116106,0.686008602189918
40,"H5_k25_ar03",0.162921118359354,0.160513574298094,0.193705575224163,0.195705220028585,0.643674775969456,0.634162961909539
41,"H5_k25_ar03",0.199513002482322,0.189925575586606,0.189336475680999,0.198952293077785,0.725364013067403,0.690507265078345
42,"H5_k25_ar03",0.180694959804083,0.168505894700138,0.185447227678681,0.196588672622849,0.697870253004229,0.650794308234115
43,"H5_k25_ar03",0.211757530407742,0.195284035501959,0.200474098727927,0.216553137643467,0.726189431264214,0.669696149190465
44,"H5_k25_ar03",0.149693728426377,0.14521046605921,0.191965428381564,0.195378756702908,0.614931405047999,0.596514475657422
45,"H5_k25_ar03",0.174087669238391,0.167462568216664,0.189127775476369,0.195018256283289,0.677246377186107,0.651473008600691
46,"H5_k25_ar03",0.163427545588227,0.162180166017725,0.186204800385687,0.187292242482514,0.659643094395205,0.654608292478491
47,"H5_k25_ar03",0.206490302845046,0.190224923363787,0.181892600472287,0.198840744835789,0.75038697526687,0.691278490547039
48,"H5_k25_ar03",0.202637572431126,0.189710045030155,0.201269958704618,0.213498667097467,0.709496947605838,0.66423366735115
49,"H5_k25_ar03",0.167458482889976,0.160851739908603,0.196237587740269,0.201688502652747,0.649124671906008,0.623514742829027
50,"H5_k25_ar03",0.22394377254315,0.20176308984865,0.194649633980066,0.217556771542872,0.754745819597986,0.679991441079701
51,"H5_k25_ar03",0.169886876493446,0.162155284842012,0.188417395490975,0.195111069204461,0.669642208449091,0.639166634260211
52,"H5_k25_ar03",0.186243845487474,0.179912675125267,0.190539062158108,0.196528200315689,0.699000550172309,0.675238736433798
53,"H5_k25_ar03",0.177025653147297,0.17918157974164,0.200737190596452,0.19881514791905,0.661421206369103,0.6694763980519
54,"H5_k25_ar03",0.198254560572423,0.186476226187302,0.184157046206444,0.196074744733199,0.732676418539946,0.689147998165959
55,"H5_k25_ar03",0.15091027943663,0.150940309877469,0.186851616645257,0.186827358640756,0.628316107463547,0.62844113943462
56,"H5_k25_ar03",0.13107545263053,0.128896755819947,0.185161322214811,0.186684535689833,0.577781074323518,0.568177370818541
57,"H5_k25_ar03",0.248732419109627,0.223231387428872,0.191882025634841,0.22103003358014,0.791778051348095,0.7106018329692
58,"H5_k25_ar03",0.175829216089395,0.174619607482497,0.193700356743601,0.194791514486304,0.67212422927475,0.667500383074913
59,"H5_k25_ar03",0.179316333301249,0.174646294382934,0.180622598434786,0.185141951789021,0.704535959276207,0.686187322046127
60,"H5_k25_ar03",0.156730566970122,0.156271693364012,0.200167544056688,0.200525993750452,0.616497801438127,0.614692827623677
61,"H5_k25_ar03",0.191746803349169,0.187037385797199,0.209251383595142,0.21347129653716,0.675596407870999,0.659003351164431
62,"H5_k25_ar03",0.184939444809499,0.179672694572431,0.200213501741359,0.204953085731991,0.678531612753125,0.659208225381616
63,"H5_k25_ar03",0.19825783895914,0.190688279444566,0.202488959155409,0.209632844208775,0.699602092781362,0.672891019435501
64,"H5_k25_ar03",0.155603924135649,0.15103125025315,0.177631605089095,0.181535478019894,0.658927266106877,0.639563618840715
65,"H5_k25_ar03",0.217632148396339,0.204783357205257,0.199210401463191,0.212396592906939,0.737636355466977,0.694087019690145
66,"H5_k25_ar03",0.189603318899327,0.180203598082656,0.188444111980654,0.197451931152576,0.70927164851384,0.674108996731621
67,"H5_k25_ar03",0.190733446857108,0.181282710997871,0.18979134508133,0.198838077618538,0.708855260876174,0.673731878253148
68,"H5_k25_ar03",0.219006290006638,0.211696636748016,0.204708034362499,0.212258494257846,0.730552294171196,0.706169049482105
69,"H5_k25_ar03",0.134540040701047,0.130531928317431,0.186937196578003,0.189757618308239,0.584148185294906,0.566745696317296
70,"H5_k25_ar03",0.173410977235254,0.167980720316665,0.184664586660507,0.189617652643619,0.684545821610286,0.663109694883153
71,"H5_k25_ar03",0.174270136377133,0.165518645635615,0.203499462211411,0.210679115007135,0.650451405316853,0.617787062648762
72,"H5_k25_ar03",0.157238638435918,0.154262836837189,0.193195640129393,0.195579963066594,0.631238492893991,0.619292062073814
73,"H5_k25_ar03",0.182073303827182,0.178080556503189,0.197323105201338,0.200933847841417,0.678137105328452,0.663266006404635
74,"H5_k25_ar03",0.201738065804511,0.199212306596107,0.193925955315123,0.19651966883772,0.720927603410611,0.711901594731258
75,"H5_k25_ar03",0.204475731723391,0.183971439820475,0.207664951432939,0.226030011829939,0.7016140542372,0.631258030810767
76,"H5_k25_ar03",0.182096210685319,0.179704565541192,0.195961246694191,0.198156779534653,0.680716421500212,0.671775916270139
77,"H5_k25_ar03",0.2283502070552,0.212489242386318,0.1939144084278,0.211175132835628,0.762241116332284,0.709296651900976
78,"H5_k25_ar03",0.216023151923354,0.196547814814627,0.179500573628309,0.200637520397826,0.76912879294821,0.699788806056389
79,"H5_k25_ar03",0.198423477893659,0.189366493540684,0.204585071558815,0.212995913595184,0.696214466280581,0.664435950984134
80,"H5_k25_ar03",0.23528127562734,0.219928569438967,0.212197245341091,0.228070984423063,0.742596783023219,0.694140439883343
81,"H5_k25_ar03",0.198121757739313,0.191359441320583,0.191842159382169,0.198588038974162,0.718400201526652,0.693879676706784
82,"H5_k25_ar03",0.119274617829527,0.121145642950116,0.196914594290437,0.195769060622842,0.518087074457452,0.526214150851426
83,"H5_k25_ar03",0.227531337494241,0.211771323347425,0.185109362077057,0.202950467055815,0.775713145052093,0.72198318295313
84,"H5_k25_ar03",0.22264270881662,0.203364273084935,0.197812911059471,0.21758376778533,0.747562218314829,0.682831465361726
85,"H5_k25_ar03",0.172899361047283,0.16203070222985,0.18553784411649,0.195101338244655,0.681750554614344,0.638894906497329
86,"H5_k25_ar03",0.186396731933577,0.166886726567255,0.191604089796852,0.20881735894811,0.697299480037276,0.624313669307996
87,"H5_k25_ar03",0.199111539414403,0.187175127410333,0.199112090503084,0.210372292356687,0.707105802643879,0.66471596318179
88,"H5_k25_ar03",0.198357206535377,0.188079565943951,0.191909737997381,0.201992588470658,0.718690583539263,0.681452493514329
89,"H5_k25_ar03",0.165539146336923,0.162236759350371,0.194949940673103,0.197706657080365,0.647266292807571,0.634353795494997
90,"H5_k25_ar03",0.140059327719623,0.14585072120327,0.198049417844978,0.193824029249455,0.577397653450446,0.601272800233669
91,"H5_k25_ar03",0.194435821310301,0.184908920537646,0.184870195752788,0.194398994318099,0.724708718412041,0.689199685133798
92,"H5_k25_ar03",0.214082332267936,0.199236669181167,0.193712549774321,0.208951062650904,0.741503018770464,0.690083063289451
93,"H5_k25_ar03",0.167157316207743,0.162546313032304,0.18501211937738,0.189076039724471,0.670395791475026,0.651903049467548
94,"H5_k25_ar03",0.174196432831439,0.167546278918253,0.196132855141353,0.201843351383552,0.664057380436924,0.638706208112023
95,"H5_k25_ar03",0.243211563338438,0.215682263553076,0.192353282610782,0.222784225342128,0.784342682164357,0.695562344028414
96,"H5_k25_ar03",0.222961140467838,0.206326959448525,0.206473575350116,0.223096824901893,0.733714614702724,0.678975292451898
97,"H5_k25_ar03",0.172756813751506,0.178095301205155,0.203556389389185,0.198902448570598,0.647069565205353,0.667065145584923
98,"H5_k25_ar03",0.16638523385332,0.162162082392905,0.181092944895532,0.184884179337652,0.676571275006464,0.659398699640568
99,"H5_k25_ar03",0.195557792746598,0.187413639589918,0.192024938847141,0.199981386980963,0.713522486664142,0.683807299503804
100,"H5_k25_ar03",0.202381050138549,0.192485167210361,0.198748899444769,0.208347485921208,0.713480242007355,0.678592998653067
101,"H5_k25_ar03",0.224978701573044,0.204042464030739,0.21269233984424,0.23285214291944,0.72667051198195,0.659047459899825
102,"H5_k25_ar03",0.203264457266905,0.193132320218438,0.185671507653359,0.196189335156943,0.738336762944318,0.701532840750239
103,"H5_k25_ar03",0.198257039818498,0.182398410173781,0.187503488458813,0.202963622326502,0.726536021267335,0.668420225251349
104,"H5_k25_ar03",0.182774276181767,0.173285812002945,0.18579175637367,0.194671621271982,0.701294137367968,0.664887458921509
105,"H5_k25_ar03",0.160559079514121,0.152663677229464,0.178607296787788,0.18540114922794,0.668533316330406,0.635658567115989
106,"H5_k25_ar03",0.177447486132948,0.168903382903715,0.190876014205961,0.198476473108875,0.680874350821658,0.648090224845376
107,"H5_k25_ar03",0.202834050173937,0.185675920494303,0.198853375126759,0.214962250774083,0.714079063578591,0.653673716626805
108,"H5_k25_ar03",0.176850492536544,0.179898935032773,0.197419413738279,0.194645561997335,0.66723911399579,0.678740580805845
109,"H5_k25_ar03",0.2328607055977,0.210281552272348,0.198208168820554,0.222018591952539,0.761492830661214,0.687655283293471
110,"H5_k25_ar03",0.1621049632784,0.152175901551534,0.184419982643935,0.192694691428847,0.660204036937073,0.619765999121932
111,"H5_k25_ar03",0.224269481612647,0.214185412256381,0.191250377543153,0.202479916213357,0.760898103269313,0.726685025363015
112,"H5_k25_ar03",0.217881234947557,0.200197829983546,0.197772954731912,0.215655287520485,0.740448830111075,0.680353445939353
113,"H5_k25_ar03",0.183589620320971,0.178011877397301,0.191255613916396,0.196457705498217,0.692500873719348,0.671461602320069
114,"H5_k25_ar03",0.19698539493395,0.180626606293918,0.1911800805345,0.20670534126917,0.717601858723171,0.658008115042415
115,"H5_k25_ar03",0.213488417426994,0.191370236955258,0.203608508096815,0.224524300138273,0.723653258896282,0.648680135894416
116,"H5_k25_ar03",0.20006239583921,0.18861608854316,0.201526287096773,0.212277595997821,0.704524519204454,0.664216073878742
117,"H5_k25_ar03",0.193229079041108,0.180399440537554,0.177427802038179,0.190457721757117,0.73658206307106,0.687675958232702
118,"H5_k25_ar03",0.165767684860254,0.173659946409177,0.196948956815697,0.190026419078721,0.643944651199293,0.674603097171916
119,"H5_k25_ar03",0.157484849010176,0.156299635178109,0.179675888195562,0.180707848500866,0.659140727066159,0.654180105699043
120,"H5_k25_ar03",0.190378129709155,0.175941869854117,0.193410288872703,0.206629694249436,0.701498319399972,0.648304120874111
121,"H5_k25_ar03",0.180671571300304,0.172165491952824,0.195311848082514,0.202849643968556,0.679058411751953,0.647088109560164
122,"H5_k25_ar03",0.195388921931605,0.176732938382838,0.201023035691731,0.217606434148629,0.69698643885618,0.630437284439092
123,"H5_k25_ar03",0.169601134673444,0.160360010584047,0.174302749897967,0.182840533006216,0.697374539827208,0.65937641751666
124,"H5_k25_ar03",0.203775149006074,0.194797036053359,0.195948283336768,0.204875952322132,0.72081426054502,0.689055962829787
125,"H5_k25_ar03",0.224605453903479,0.205901906679394,0.206299971333908,0.224970426770608,0.736481440424576,0.675152495996703
126,"H5_k25_ar03",0.21555021870833,0.202188123514688,0.19268998349042,0.206667097604713,0.745534695364301,0.699318525279593
127,"H5_k25_ar03",0.16522290601385,0.152193435281133,0.189211120182019,0.199841474497971,0.657744835262307,0.605875107950238
128,"H5_k25_ar03",0.176541950635443,0.168716430163038,0.202542741300013,0.209106165811848,0.657063780040589,0.627938316977128
129,"H5_k25_ar03",0.213014056649698,0.205147111535925,0.208024786512153,0.215786845665472,0.715435700044722,0.689013531136211
130,"H5_k25_ar03",0.222677096499441,0.203309482353171,0.197951672548299,0.217796254227147,0.747381859702952,0.682377403895865
131,"H5_k25_ar03",0.192388115391371,0.180058343204135,0.184571509399869,0.196618468279487,0.721614170773229,0.675367351864402
132,"H5_k25_ar03",0.179330186322109,0.169951744101528,0.21471418017616,0.22221138488361,0.64103143951083,0.607507377330748
133,"H5_k25_ar03",0.229503175141286,0.20977641484431,0.185977520210124,0.207974039722526,0.776931487516712,0.710150968197186
134,"H5_k25_ar03",0.190727832017582,0.183333403805204,0.192607453995761,0.199658709527167,0.703631140002919,0.676351692123151
135,"H5_k25_ar03",0.162676666489896,0.165877695514306,0.20079404806254,0.198157860526575,0.629499985324725,0.641886812319456
136,"H5_k25_ar03",0.166686012455824,0.172432859110992,0.193130672008937,0.188017531942784,0.653375876966922,0.675902368049127
137,"H5_k25_ar03",0.165576952016379,0.160192780375504,0.190474161822255,0.195024117679047,0.656059681779523,0.634726169534355
138,"H5_k25_ar03",0.190366563231946,0.184098422584397,0.197085405529143,0.202952842481365,0.694740322578801,0.67186482395386
139,"H5_k25_ar03",0.193180460109879,0.178907224997086,0.19109488027024,0.204519310280482,0.710933995590032,0.658406281022201
140,"H5_k25_ar03",0.190095342871954,0.18392099790356,0.195148241089971,0.200977963747954,0.697772271896936,0.675108451463556
141,"H5_k25_ar03",0.180015924616834,0.180048389509129,0.192004321003901,0.191973878001648,0.68396513911642,0.684088488506883
142,"H5_k25_ar03",0.211360769987276,0.190221088875786,0.194261491851235,0.215004278219742,0.736261426287804,0.662622728967803
143,"H5_k25_ar03",0.170993584046847,0.173940689533073,0.204657297638555,0.202158481856838,0.641170472634605,0.652221162214803
144,"H5_k25_ar03",0.237373997187836,0.218066649785482,0.18507682276626,0.207477182161124,0.788622958218053,0.724478538002812
145,"H5_k25_ar03",0.198018796565284,0.187980482588507,0.194872867495032,0.204573254470598,0.712745819008776,0.676614065655318
146,"H5_k25_ar03",0.147908836957928,0.15365245833743,0.205816541597182,0.201564865222428,0.583579326641747,0.606240979360226
147,"H5_k25_ar03",0.202988739876127,0.194070417660272,0.20422837282972,0.212721248995818,0.704950970558791,0.673978908238194
148,"H5_k25_ar03",0.18407612631139,0.173499597014857,0.20046844491366,0.209689073438722,0.676350089342519,0.637488794953139
149,"H5_k25_ar03",0.168961035667861,0.168191313278735,0.208055110140632,0.208677843977652,0.63040440486336,0.627532521516356
150,"H5_k25_ar03",0.181872084121829,0.166137710533434,0.181326375074857,0.195844250411684,0.708168416314063,0.646902354072627
151,"H5_k25_ar03",0.172861525349499,0.173216129627415,0.199150768006454,0.198842419469826,0.655502466231802,0.656847149371909
152,"H5_k25_ar03",0.229817070024184,0.214958380010013,0.195701447777276,0.211914693214259,0.761355485480066,0.712130486013548
153,"H5_k25_ar03",0.222035083486089,0.203188398778082,0.195995766963349,0.215472489121523,0.749699712963389,0.686064030286288
154,"H5_k25_ar03",0.208958627737636,0.192491499066834,0.189178563742095,0.205910805623505,0.741322604006066,0.682902165286164
155,"H5_k25_ar03",0.20174196053974,0.188007684258706,0.194732781092165,0.208023521107556,0.71949512194033,0.670513022424952
156,"H5_k25_ar03",0.236073532014723,0.212945157327907,0.198922341978639,0.223506533745136,0.764713928202814,0.689794092384039
157,"H5_k25_ar03",0.175427650477533,0.17061721195901,0.19483743083786,0.199063437102095,0.669120579064047,0.650772482864247
158,"H5_k25_ar03",0.196317751106805,0.186160003551505,0.189890972509594,0.199859185222938,0.718774012154576,0.68158366679042
159,"H5_k25_ar03",0.180000016480754,0.170063197110212,0.205957484762649,0.214235852395162,0.658063906330293,0.621735786481615
160,"H5_k25_ar03",0.21676879714604,0.196647220562043,0.207583476415648,0.226736591096739,0.722243291203753,0.655201014420516
161,"H5_k25_ar03",0.215416764327418,0.19638538916665,0.188932821189971,0.208645086685402,0.751809722034597,0.685389762036471
162,"H5_k25_ar03",0.196730509621986,0.186691811310601,0.19553018758547,0.205136820836491,0.709267215030588,0.673074966011716
163,"H5_k25_ar03",0.194697935418127,0.180454655137264,0.199690367404232,0.212649115515229,0.698099818494259,0.647029778344733
164,"H5_k25_ar03",0.165751212825112,0.159653152227093,0.188434332863408,0.19362807993322,0.66046843798495,0.636169511363156
165,"H5_k25_ar03",0.190187033130309,0.177898672569285,0.196522527253054,0.207711996733273,0.695428871231099,0.650495835715588
166,"H5_k25_ar03",0.198683750176709,0.197065828197586,0.191417304833841,0.193082564026202,0.720153194678095,0.714288841498887
167,"H5_k25_ar03",0.204049497840807,0.184027686686481,0.185076928562992,0.204996286766905,0.740703175577318,0.668023657814481
168,"H5_k25_ar03",0.215074286188543,0.202177962690044,0.188358104810364,0.202138060814302,0.752285225621449,0.707176561983946
169,"H5_k25_ar03",0.172961000680881,0.162545314589085,0.178824947331169,0.188342481266607,0.695223384604723,0.653357134356327
170,"H5_k25_ar03",0.189484774930684,0.183782820614728,0.192988380526299,0.198425980646663,0.700600008939595,0.679517633080146
171,"H5_k25_ar03",0.181992297019794,0.174644516288631,0.189412696347281,0.196208202281144,0.692841039129611,0.66486818467126
172,"H5_k25_ar03",0.210049765818821,0.202177231009129,0.201506054746978,0.209403823942437,0.721630515652745,0.694584251963441
173,"H5_k25_ar03",0.243815207552599,0.226708046092652,0.199353229948485,0.218611590638883,0.774162578518395,0.719843882158545
174,"H5_k25_ar03",0.223962681306566,0.20260793772374,0.17591744037104,0.200140580632858,0.786409144670104,0.711425377117189
175,"H5_k25_ar03",0.185853088994721,0.178560917315025,0.199137932115707,0.205701933641414,0.682300629178628,0.655529735285782
176,"H5_k25_ar03",0.134604244605504,0.135883581500801,0.190655408957777,0.189745724350222,0.576751705434681,0.582233402823576
177,"H5_k25_ar03",0.15417386796152,0.147356052756417,0.182536378124652,0.188083238533182,0.645259085879824,0.616724696329191
178,"H5_k25_ar03",0.156914798952326,0.154232586649176,0.194193100676664,0.19633013955114,0.628498351410829,0.617755158149779
179,"H5_k25_ar03",0.203578150902775,0.186053555863298,0.195506393031353,0.212251943670124,0.721260988468321,0.65917276001832
180,"H5_k25_ar03",0.193486677377686,0.180389865210286,0.188971931826437,0.201511741271538,0.715404004062662,0.666979420044789
181,"H5_k25_ar03",0.218519116992904,0.203801859776024,0.210769444201243,0.225031475691941,0.719754459194249,0.671279013866041
182,"H5_k25_ar03",0.19423977327388,0.189839954011311,0.197269473247528,0.201507137486068,0.701613817501587,0.685721222812571
183,"H5_k25_ar03",0.16769144097776,0.158845982826823,0.198433788899448,0.205582931426636,0.645461927404575,0.611414832134891
184,"H5_k25_ar03",0.19714328702603,0.185322775555276,0.183566222267763,0.19549297285983,0.731858751838022,0.687977243613343
185,"H5_k25_ar03",0.187180077546818,0.173434147346976,0.166952670077853,0.181190982144765,0.746279042434226,0.691474600843267
186,"H5_k25_ar03",0.217357076025449,0.206005318121822,0.191725359087585,0.203873786252974,0.749941055952135,0.710774402329307
