"rep","cell","dep","rel","calm_hl","calm_edge","deg","rho_hat","grp"
86,"S_k25_sparse5","quadratic",1,0.523227275028319,0.535021564601952,2,0.502834561093076,0.323508616878789
87,"S_k25_sparse5","quadratic",1,0.682306585392031,0.374372009119106,2,0.462179691688295,0.385208431942441
88,"S_k25_sparse5","quadratic",1,0.00894753263128567,0.358126820257747,2,0.416747248246409,0.0503095840228927
89,"S_k25_sparse5","quadratic",1,0.842084819441147,0.875572261758863,2,0.486618474676846,0.343880789346154
90,"S_k25_sparse5","quadratic",1,0.215220536830522,0.0625614100171998,2,0.50643217040077,1
91,"S_k25_sparse5","quadratic",1,0.808858507211541,0.852928431143303,2,0.424648343276833,0.54257005711903
92,"S_k25_sparse5","quadratic",1,0.43012545091515,0.478936710027526,2,0.484247983947221,0.502713188061781
93,"S_k25_sparse5","quadratic",1,0.72548910388971,0.0502023796040816,2,0.582346001538638,0.342395540457745
94,"S_k25_sparse5","quadratic",1,0.00255433742173006,0.00965936105438414,2,0.500950033643754,0.104875181811618
95,"S_k25_sparse5","quadratic",1,0.304480065747572,0.33366835184618,2,0.369804196434369,0.202222160686771
96,"S_k25_sparse5","quadratic",1,0.290381395723424,0.115933536923326,2,0.443228555877858,1
97,"S_k25_sparse5","quadratic",1,0.0990666153759336,0.0364721910118877,2,0.415879376257716,0.756950326727922
98,"S_k25_sparse5","quadratic",1,0.422556311926665,0.286439101473137,2,0.26889284164744,0.473158478872257
99,"S_k25_sparse5","quadratic",1,0.925270268932565,0.443220037747296,2,0.515798889159347,1
100,"S_k25_sparse5","quadratic",1,0.388618236120536,0.133681174199335,2,0.516479318785004,0.32614779092163
101,"S_k25_sparse5","quadratic",1,0.518213760178304,0.135879492346821,2,0.466468155391002,0.938622363531966
102,"S_k25_sparse5","quadratic",1,0.238167870704603,0.459635549892306,2,0.460751412412319,0.0155838120295331
103,"S_k25_sparse5","quadratic",1,0.0509088024076583,0.00348758899364277,2,0.3775439354428,0.777162228787701
104,"S_k25_sparse5","quadratic",1,0.0513505273976665,0.147176554163812,2,0.510731700705354,0.0192813626195871
105,"S_k25_sparse5","quadratic",1,0.550060922386213,0.0774539109139045,2,0.386462737134994,0.140115091258332
106,"S_k25_sparse5","quadratic",1,0.299024521718538,0.822427832892749,2,0.387487714477344,0.997846301579356
107,"S_k25_sparse5","quadratic",1,0.232532687487581,0.00720159942550114,2,0.385511720849537,0.150328312764881
108,"S_k25_sparse5","quadratic",1,0.724194897614293,0.494503768328909,2,0.459237908273577,0.553292744218973
109,"S_k25_sparse5","quadratic",1,0.302902782682493,0.912952776773424,2,0.477399929953977,1
110,"S_k25_sparse5","quadratic",1,0.891054793030485,0.745218585088399,2,0.314133125773013,0.476102597833723
111,"S_k25_sparse5","quadratic",1,0.00376384925873685,0.513175445194033,2,0.564869654075528,0.354747900122379
112,"S_k25_sparse5","quadratic",1,0.175818029134153,0.502769191579527,2,0.518582504989096,0.479944198219502
113,"S_k25_sparse5","quadratic",1,0.965702581813007,0.919023365104744,2,0.478577223438151,0.276850402759881
114,"S_k25_sparse5","quadratic",1,0.129431311807009,0.945881918361665,2,0.510963501203831,0.690257812217294
115,"S_k25_sparse5","quadratic",1,0.702518159752268,0.341044532625769,2,0.56180699361828,1
116,"S_k25_sparse5","quadratic",1,0.0729187035807205,0.00130760960002174,2,0.536783297127728,0.895274631794863
117,"S_k25_sparse5","quadratic",1,0.659780777744757,0.354188050230907,2,0.252494316573259,0.0487511361718864
118,"S_k25_sparse5","quadratic",1,0.486556781377846,0.312307250214616,2,0.500486091072854,1
119,"S_k25_sparse5","quadratic",1,0.737901271653395,0.232793181322555,2,0.270328509227019,0.452215908945091
120,"S_k25_sparse5","quadratic",1,0.221202097159829,0.0955492472189389,2,0.476275880269618,0.200446661701924
121,"S_k25_sparse5","quadratic",1,0.388991249268152,0.846552553929515,2,0.590537530725488,0.0409545777321609
122,"S_k25_sparse5","quadratic",1,0.861330535602595,0.390298656085976,2,0.321295792727964,0.378552302334267
123,"S_k25_sparse5","quadratic",1,0.223789699210351,0.276390055192103,2,0.423286952079913,0.847727297878863
124,"S_k25_sparse5","quadratic",1,0.00323667507017322,0.00180619899792533,2,0.459541221563658,0.447477462475941
125,"S_k25_sparse5","quadratic",1,0.475871485541114,0.24736546283375,2,0.336880677975838,0.386236394936593
126,"S_k25_sparse5","quadratic",1,0.733928998772576,0.682153411754141,2,0.324078602628489,0.187716619097253
127,"S_k25_sparse5","quadratic",1,0.669233974415367,0.772076776434602,2,0.426184202574127,1
128,"S_k25_sparse5","quadratic",1,0.31150952194412,0.455723856648199,2,0.487742903443531,0.380640170677636
129,"S_k25_sparse5","quadratic",1,0.202361156896848,0.00567309705763919,2,0.397922268142224,0.613382710729128
130,"S_k25_sparse5","quadratic",1,0.110648867749263,0.0435858192203602,2,0.368790345514246,0.198868971533394
131,"S_k25_sparse5","quadratic",1,0.0563934052321428,0.0329771176322615,2,0.550196002789807,1
132,"S_k25_sparse5","quadratic",1,0.346866731918594,0.219588731451907,2,0.572540735508272,0.0740217755005537
133,"S_k25_sparse5","quadratic",1,0.223390155180893,0.293019621805675,2,0.462200475014726,0.109047643020656
134,"S_k25_sparse5","quadratic",1,0.505842580606309,0.667728778959125,2,0.521371642639991,0.391482830837773
135,"S_k25_sparse5","quadratic",1,0.777503063189934,0.1179370740386,2,0.191760758386622,0.0670701367509368
136,"S_k25_sparse5","quadratic",1,0.484061102240513,0.157437183539269,2,0.652439473419424,0.0141564801194694
137,"S_k25_sparse5","quadratic",1,0.431855479418291,0.0201143907774779,2,0.573957808067168,0.420462979723277
138,"S_k25_sparse5","quadratic",1,0.402396675408939,0.131878171995721,2,0.420921866179135,0.324933812349649
139,"S_k25_sparse5","quadratic",1,0.904653584988812,0.14991855484562,2,0.314021001655289,0.195897781359508
140,"S_k25_sparse5","quadratic",1,0.762347001980185,0.117391515943137,2,0.506128224227427,0.448785977882531
141,"S_k25_sparse5","quadratic",1,0.563226007932471,0.0413324643999321,2,0.369324264921478,0.27287859188815
142,"S_k25_sparse5","quadratic",1,0.493884556049367,0.756264261399427,2,0.569889350967875,0.51036836351166
143,"S_k25_sparse5","quadratic",1,0.26601427438825,0.010269131576683,2,0.543820508262861,0.19708747140651
144,"S_k25_sparse5","quadratic",1,0.61694134697988,0.859120022160952,2,0.327482992212219,0.709980530198412
145,"S_k25_sparse5","quadratic",1,0.587325875396985,0.428227529039634,2,0.384344504192934,0.393004821004286
146,"S_k25_sparse5","quadratic",1,0.0208471664011866,0.25440249571823,2,0.496555465590302,0.282113777877434
147,"S_k25_sparse5","quadratic",1,0.00939707641073528,0.000975535566017705,2,0.387977516127703,0.311628342098599
148,"S_k25_sparse5","quadratic",1,0.0486642662939354,0.00685109028237463,2,0.481004799498315,0.00678406816818722
149,"S_k25_sparse5","quadratic",1,0.0558470486889526,0.00297440818434291,2,0.58900140725177,0.88403916067412
150,"S_k25_sparse5","quadratic",1,0.682805921430248,0.681544780859462,2,0.592208182934706,0.307438155651894
151,"S_k25_sparse5","quadratic",1,0.766209531714915,0.130144786334237,2,0.457450277209769,0.85310743387971
152,"S_k25_sparse5","quadratic",1,0.0461666974367003,0.03697040030504,2,0.550232378374833,0.0719016861418151
153,"S_k25_sparse5","quadratic",1,0.893840432691018,0.673603720260505,2,0.419768372644642,0.467643845448598
154,"S_k25_sparse5","quadratic",1,0.625887811692701,0.327415583330814,2,0.349699135998307,0.00908775693558739
155,"S_k25_sparse5","quadratic",1,0.489644235745701,0.510771226501308,2,0.183108518295377,0.463694705882819
156,"S_k25_sparse5","quadratic",1,0.643601241861227,0.846377215064504,2,0.511865425404452,0.557888416912298
157,"S_k25_sparse5","quadratic",1,0.379212732794948,0.339329208239301,2,0.368057827106504,0.334860521428488
158,"S_k25_sparse5","quadratic",1,0.00260403617327265,0.0346794914027526,2,0.490236293452829,0.958044984584824
159,"S_k25_sparse5","quadratic",1,0.101889128161288,0.118659097603999,2,0.492680266691371,0.240546749400392
160,"S_k25_sparse5","quadratic",1,0.430195928480248,0.180070434925856,2,0.464791134471865,0.633554321711458
161,"S_k25_sparse5","quadratic",1,0.636681904744328,0.424062373473208,2,0.390577142657011,0.165805292162744
162,"S_k25_sparse5","quadratic",1,0.184732686975889,0.0608171763126714,2,0.278683570877789,0.802282602802493
163,"S_k25_sparse5","quadratic",1,0.391578466421312,0.292800745325565,2,0.538711443407505,0.275344490032833
164,"S_k25_sparse5","quadratic",1,0.0454563574800444,0.193100505083184,2,0.597060159476443,0.71694007590931
165,"S_k25_sparse5","quadratic",1,0.127883970748946,0.0563582564683123,2,0.394634582615928,0.558273999395126
166,"S_k25_sparse5","quadratic",1,0.0994328557802118,0.00595610072160424,2,0.52173581345764,0.0530680850367882
167,"S_k25_sparse5","quadratic",1,0.689710960940377,0.619375023411122,2,0.398566002289823,0.539922147977869
168,"S_k25_sparse5","quadratic",1,0.547441005570423,0.687420911665632,2,0.228886908381342,0.7630741764488
169,"S_k25_sparse5","quadratic",1,0.302973325534232,0.0204223716970702,2,0.185834768278004,0.0962663385651559
170,"S_k25_sparse5","quadratic",1,0.0570353122087885,0.00385531797564642,2,0.471571355966486,0.0232925449322521
171,"S_k25_sparse5","quadratic",1,0.454421118535626,0.536493949725604,2,0.593992830955142,0.183825613958312
172,"S_k25_sparse5","quadratic",1,0.564012774682393,0.184676684311464,2,0.553601217883294,0.106860056381694
173,"S_k25_sparse5","quadratic",1,0.17170660629253,0.790582564348239,2,0.505087531884228,1
174,"S_k25_sparse5","quadratic",1,0.132484352560815,0.0142515787891998,2,0.500761796809628,0.100733011111172
175,"S_k25_sparse5","quadratic",1,0.159822457434773,0.219633507081899,2,0.531924376628373,0.89848989742969
176,"S_k25_sparse5","quadratic",1,0.799888946440781,0.202484367460149,2,0.313086472799578,1
177,"S_k25_sparse5","quadratic",1,0.55520250850233,0.798655408044485,2,0.534593852201374,0.510734919969874
178,"S_k25_sparse5","quadratic",1,0.844780186779861,0.265722772631042,2,0.3140624913746,0.39196033992098
179,"S_k25_sparse5","quadratic",1,0.696715293682258,0.245517256519039,2,0.170517120964958,0.634486390546568
180,"S_k25_sparse5","quadratic",1,0.291093104400413,0.507442910046052,2,0.491169628446327,0.256368171362152
181,"S_k25_sparse5","quadratic",1,0.0535955071088992,0.0392463958621576,2,0.407828145414364,1
182,"S_k25_sparse5","quadratic",1,0.0720361007394641,0.359258639286492,2,0.51439400686519,0.281742859017648
183,"S_k25_sparse5","quadratic",1,0.782212308332664,0.253416589764783,2,0.596871066912503,0.544073958181031
184,"S_k25_sparse5","quadratic",1,0.328816414571367,0.687414801293757,2,0.526843606512629,0.252653352063826
185,"S_k25_sparse5","quadratic",1,0.864819658022237,0.666800445773197,2,0.514015940306444,0.180868619289608
186,"S_k25_sparse5","quadratic",1,0.361618699725163,0.0313084767840741,2,0.33144983262142,0.0986602541335115
187,"S_k25_sparse5","quadratic",1,0.00833431934111517,0.00731717962841616,2,0.35713400630565,0.219066033827018
188,"S_k25_sparse5","quadratic",1,0.519207266697215,0.124999892582354,2,0.458857335571504,0.480650274262286
189,"S_k25_sparse5","quadratic",1,0.930382448751431,0.668999721047192,2,0.379702553837705,0.746239844617801
190,"S_k25_sparse5","quadratic",1,0.397955151501247,0.215748060530842,2,0.412003432045886,0.284761311157667
191,"S_k25_sparse5","quadratic",1,0.0694404701637722,0.948069070665089,2,0.476096146488885,0.451292536632862
192,"S_k25_sparse5","quadratic",1,0.038638816670706,0.00131784009715152,2,0.509128660370015,0.00177188382124904
193,"S_k25_sparse5","quadratic",1,0.917117324186153,0.82465034968336,2,0.400536903165413,1
194,"S_k25_sparse5","quadratic",1,0.341920937671781,0.674353588504735,2,0.582784304285397,0.103986138029103
195,"S_k25_sparse5","quadratic",1,0.649235047643769,0.251642479819513,2,0.556929423045122,0.0156745265550799
196,"S_k25_sparse5","quadratic",1,0.658194558754291,0.0639129344006322,2,0.479362948596889,0.450425088252874
197,"S_k25_sparse5","quadratic",1,0.706794952391716,0.0567284856666668,2,0.595524124103753,0.126110735723932
198,"S_k25_sparse5","quadratic",1,0.766786409442497,0.22798969344618,2,0.486658229253245,0.373100512936554
199,"S_k25_sparse5","quadratic",1,0.260878093008226,0.139880917686914,2,0.659478040048077,0.0856032851304094
200,"S_k25_sparse5","quadratic",1,0.957259245055475,0.431702893561122,2,0.624319173121764,0.335791114679538
201,"S_k25_sparse5","quadratic",1,0.281952616199735,0.0446279918059401,2,0.582098666138994,0.113567008661299
202,"S_k25_sparse5","quadratic",1,0.76440627369616,0.479269684396807,2,0.422353753457266,0.76425058581652
203,"S_k25_sparse5","quadratic",1,0.148534126148462,0.703966439165945,2,0.46466956747652,1
204,"S_k25_sparse5","quadratic",1,0.114955283618915,0.00571039714435528,2,0.651484408083458,1
205,"S_k25_sparse5","quadratic",1,0.638183006697963,0.927172713335572,2,0.485053204038563,0.931892914773794
206,"S_k25_sparse5","quadratic",1,0.763295414833348,0.440947313609027,2,0.426203059392034,0.17548577711115
207,"S_k25_sparse5","quadratic",1,0.436819779711473,0.691904004676897,2,0.564719517756503,0.912578519553503
208,"S_k25_sparse5","quadratic",1,0.234220031205918,0.00316077723839103,2,0.501876952332412,0.204902444422294
209,"S_k25_sparse5","quadratic",1,0.562768997968317,0.765684787461422,2,0.412411496225639,0.149778384610364
210,"S_k25_sparse5","quadratic",1,0.983095317054155,0.79304480363842,2,0.356080940903938,0.536346397469036
211,"S_k25_sparse5","quadratic",1,0.0847744582253316,0.510366341858442,2,0.528078768805144,0.949101826361412
212,"S_k25_sparse5","quadratic",1,0.444537250075546,0.638451737944018,2,0.33207778514996,0.377532317453831
213,"S_k25_sparse5","quadratic",1,0.0835655038513581,0.297120183038433,2,0.494110710252979,0.49624417386008
