"rep","cell","dep","rel","deg","rho_hat","cf_hl","cf_ad","cf_e3","pp_hl","pp_edge"
175,"B_p160","offindex",1.5,2,0.714147855523575,0.0860176520006901,0.0430671513177286,0.181364505948881,0.04,0.0733333333333333
176,"B_p160","offindex",1.5,2,0.723068249743135,0.158956328037053,0.0375425527052095,0.0433165140339434,0.11,0.0266666666666667
177,"B_p160","offindex",1.5,1,0.66765727526397,0.38642486211667,0.401254083107496,0.185645864558402,0.256666666666667,0.0933333333333333
178,"B_p160","offindex",1.5,1,0.380078839397109,0.53518721180051,0.104779501802673,0.613078427040233,0.4,0.586666666666667
179,"B_p160","offindex",1.5,1,0.663277580348111,0.486555077121163,0.301995443601998,0.871642258971097,0.283333333333333,0.773333333333333
180,"B_p160","offindex",1.5,1,0.621631256347193,0.402326232564293,0.729476106453039,0.125606073160582,0.26,0.08
181,"B_p160","offindex",1.5,1,0.628731551373178,0.22300370794911,0.612862871360086,0.189085340829575,0.143333333333333,0.193333333333333
182,"B_p160","offindex",1.5,1,0.576178333727531,0.835492823794537,0.778035263238674,0.792870746239096,0.796666666666667,0.733333333333333
183,"B_p160","offindex",1.5,1,0.542436902655863,0.00472746751376507,0.0585037061797027,0.0290710793309812,0.00666666666666667,0.02
184,"B_p160","offindex",1.5,1,0.527046512944604,0.331936902091254,0.787394174067688,0.601068428523267,0.21,0.476666666666667
185,"B_p160","offindex",1.5,2,0.700177238820927,0.2999671265732,0.142999963154616,0.468884697959214,0.21,0.393333333333333
186,"B_p160","offindex",1.5,1,0.564010949268265,0.0399916016812173,0.103931597429883,0.305054048691139,0.03,0.276666666666667
187,"B_p160","offindex",1.5,1,0.223124960490504,0.599503897377954,0.574930017607252,0.35872696362715,0.44,0.26
188,"B_p160","offindex",1.5,1,0.661598036958375,0.11611328892417,0.345408052190384,0.774415740656545,0.0433333333333333,0.68
189,"B_p160","offindex",1.5,2,0.756772655778446,0.81979364393844,0.848045721127839,0.401112989624854,0.77,0.416666666666667
190,"B_p160","offindex",1.5,1,0.602862162564622,0.554475235320853,0.34716988992175,0.57925144668622,0.493333333333333,0.603333333333333
191,"B_p160","offindex",1.5,2,0.679830500271446,0.453766761472115,0.667631551865189,0.171630574167718,0.376666666666667,0.126666666666667
192,"B_p160","offindex",1.5,1,0.576912560904957,0.939858321500117,0.0966005638241637,0.609621649375128,0.94,0.713333333333333
193,"B_p160","offindex",1.5,1,0.58589492735406,0.90704484808166,0.9681594703582,0.999060849214249,0.843333333333333,1
194,"B_p160","offindex",1.5,1,0.658652352144364,0.5264091941964,0.117585538304147,0.883237799789643,0.393333333333333,0.876666666666667
195,"B_p160","offindex",1.5,1,0.499905723614695,0.286600251446973,0.131092953480813,0.640919153495523,0.196666666666667,0.596666666666667
196,"B_p160","offindex",1.5,1,0.428079850036461,0.917696976219968,0.84098246205807,0.99328331068092,0.853333333333333,0.983333333333333
197,"B_p160","offindex",1.5,1,0.518378143237827,0.457653043525471,0.316864636166929,0.893779386641207,0.42,0.91
198,"B_p160","offindex",1.5,1,0.667144613037884,0.77867597103932,0.0785717990888637,0.480169605445494,0.743333333333333,0.48
199,"B_p160","offindex",1.5,1,0.496808212555143,0.981667149056512,0.657941180590797,0.773995251044274,0.98,0.686666666666667
200,"B_p160","offindex",1.5,1,0.486315117850488,0.468639027257842,0.724436388515026,0.349284203620922,0.31,0.2
201,"B_p160","offindex",1.5,1,0.314560335405463,0.982743856166191,0.237584171087219,0.719794292440934,0.98,0.66
202,"B_p160","offindex",1.5,1,0.635602573164209,0.768126905877964,0.556533193148713,0.29195008887462,0.743333333333333,0.246666666666667
203,"B_p160","offindex",1.5,1,0.51359622826884,0.199320497150243,0.487400234798567,0.375169510821683,0.156666666666667,0.36
204,"B_p160","offindex",1.5,2,0.743524152127062,0.58014726599443,0.413974444225878,0.461312948840479,0.63,0.543333333333333
205,"B_p160","offindex",1.5,1,0.561207820134684,0.380955529567386,0.918729486706582,0.489511784410236,0.296666666666667,0.426666666666667
206,"B_p160","offindex",1.5,1,0.607104125579475,0.588234286466813,0.0458013466958114,0.613158854583028,0.47,0.426666666666667
207,"B_p160","offindex",1.5,2,0.745931886377942,0.691160518435967,0.741499243371059,0.645002259004552,0.583333333333333,0.68
208,"B_p160","offindex",1.5,1,0.494478525328566,0.797204773833938,0.625511486864088,0.928620167499035,0.686666666666667,0.873333333333333
209,"B_p160","offindex",1.5,1,0.562124796864065,0.532389056944133,0.026813823289675,0.372760300375989,0.363333333333333,0.273333333333333
210,"B_p160","offindex",1.5,1,0.551023865019239,0.00978436724174681,0.0889082566601923,0.367283079834367,0.00333333333333333,0.246666666666667
211,"B_p160","offindex",1.5,1,0.500735922477646,0.4402023631739,0.191803854290514,0.695338678984097,0.313333333333333,0.576666666666667
212,"B_p160","offindex",1.5,2,0.746881124524816,0.642718423275559,0.747525230477679,0.894605101225628,0.513333333333333,0.903333333333333
213,"B_p160","offindex",1.5,1,0.629784208006376,0.698671815796552,0.951336839029944,0.241941649652883,0.626666666666667,0.22
214,"B_p160","offindex",1.5,1,0.524164295708327,0.956925027635529,0.269839688825074,0.98539368839625,0.89,0.973333333333333
215,"B_p160","offindex",1.5,1,0.645441944001417,0.674386221953872,0.790127409108647,0.5439081151334,0.553333333333333,0.496666666666667
216,"B_p160","offindex",1.5,2,0.754209893753627,0.598490698932876,0.753270146220785,0.755687980634288,0.526666666666667,0.796666666666667
217,"B_p160","offindex",1.5,1,0.411089961975897,0.506453810502252,0.419972517782612,0.672161874094426,0.356666666666667,0.553333333333333
218,"B_p160","offindex",1.5,1,0.632188945216075,0.47003372190242,0.734791254055288,0.362638293939826,0.403333333333333,0.296666666666667
219,"B_p160","offindex",1.5,1,0.389795578272949,0.231022248361458,0.74931197555361,0.993780598848551,0.146666666666667,0.996666666666667
220,"B_p160","offindex",1.5,1,0.607677754863945,0.987492327621426,0.187645113015276,0.688207549572854,0.99,0.636666666666667
221,"B_p160","offindex",1.5,1,0.530953773841379,0.241463811021778,0.141092641699395,0.164991742318064,0.0933333333333333,0.0566666666666667
222,"B_p160","offindex",1.5,1,0.523805966683205,0.62539472455088,0.476757626297921,0.863953298489932,0.473333333333333,0.81
223,"B_p160","offindex",1.5,1,0.652207015315648,0.419451628047625,0.678496731514335,0.433152585450369,0.24,0.326666666666667
224,"B_p160","offindex",1.5,2,0.698389601008663,0.774119985022412,0.871354730561121,0.900205911783296,0.656666666666667,0.903333333333333
225,"B_p160","offindex",1.5,2,0.729468115427391,0.055237334687916,0.539748667611476,0.00868244836111032,0.0366666666666667,0.00666666666666667
226,"B_p160","offindex",1.5,1,0.65663240154556,0.75588597389276,0.755491255926882,0.960546408732563,0.7,0.96
227,"B_p160","offindex",1.5,1,0.65515955422337,0.563163513066318,0.366204062882829,0.163985267303146,0.566666666666667,0.113333333333333
228,"B_p160","offindex",1.5,2,0.679874470578218,0.793831070866319,0.896024805866694,0.540128504920256,0.686666666666667,0.483333333333333
229,"B_p160","offindex",1.5,1,0.569516075376169,0.2490797139025,0.77067051407554,0.416958062488019,0.13,0.336666666666667
230,"B_p160","offindex",1.5,1,0.423335645554019,0.964871331283671,0.152867876808223,0.907841470594052,0.953333333333333,0.89
231,"B_p160","offindex",1.5,2,0.751582401865104,0.682022633906084,0.443522420528672,0.564167642494426,0.576666666666667,0.57
