"rep","cell","kappa","hbar","sd_eh","law_obs","tr5","normD2","g_obs","nchanged","floor_est","S_dec","v2","p_none","p_kappa","p_obs","p_obs_sh","p_law"
13,"B_k40",0.4,0.0580156527533277,0.565085126440937,4.21621359694196,3.21059485777531,25.4581268467472,7.92941120711434,216,5.4,2.23357294089401,2.23357294089401,0.693331812161238,0.746979409815821,0.999724197962113,0.999382307336762,0.767604934167052
14,"B_k40",0.4,0.0578505458834005,0.624931348285756,3.42775910238908,2.9355626322339,20.7330746063743,7.06272602693435,192,4.8,4.55750059562656,4.55750059562656,0.133586140753912,0.183498141171047,0.992237962848176,0.983303068717951,0.192784941083181
15,"B_k40",0.4,0.0580725218503701,0.631934093887082,3.377985567075,3.3148451891946,22.5118661884634,6.79122701170038,197,4.925,6.0662230165307,6.0662230165307,0.0671011184147314,0.100562428995309,0.984754230290016,0.969779191141054,0.106489414928726
16,"B_k40",0.4,0.0584731079489443,0.546892063523911,4.57266205027069,3.19094228656253,24.2811844571639,7.60940884434515,216,5.4,2.98801724634617,2.98801724634617,0.483401684168141,0.553211346940527,0.999022435809179,0.99779409840819,0.589106845428915
17,"B_k40",0.4,0.0583673267566638,0.553668324110817,4.44529146356918,3.22858471750546,19.7039977824035,6.10298304255979,204,5.1,4.16991145567997,4.16991145567997,0.242123671635002,0.306844968542046,0.993629509507911,0.98497137872265,0.340556330934222
18,"B_k40",0.4,0.0578684574714243,0.552702622342796,4.38491069929485,3.11478708247832,44.7410549711705,14.3640813276944,214,5.35,6.20133366280964,6.20133366280964,0.0437002470495561,0.0691205890441717,0.998121606007376,0.997104644088372,0.084206204660215
19,"B_k40",0.4,0.057788948508985,0.629947096319391,3.36621165424775,3.25781174748697,41.2838811531625,12.6722734010055,212,5.3,3.86704091754482,3.86704091754482,0.301495245044053,0.370400828506584,0.999587547926798,0.99932906275676,0.380927907493602
20,"B_k40",0.4,0.0579772941088348,0.609756999320252,3.61628198142723,3.44840006971399,18.0930780666507,5.24680364832243,197,4.925,1.73799530018253,1.73799530018253,0.85437148146527,0.885144603190272,0.999690056392539,0.999160835934477,0.891412120596379
21,"B_k40",0.4,0.0576999315975656,0.59700800473682,3.73637346793902,3.06875161535695,21.1815549597763,6.90233606844473,193,4.825,1.20159280389789,1.20159280389789,0.925932826640393,0.943182371906362,0.999954910326586,0.999890173839556,0.947166665201628
22,"B_k40",0.4,0.0570539550222623,0.674353500226363,2.86323022581505,2.5328405911103,29.8124329326083,11.7703550066448,159,3.975,4.84660722202513,4.84660722202513,0.0550357618253796,0.0841740830277395,0.99673530468712,0.994786648890198,0.0836699577393286
23,"B_k40",0.4,0.0572782921914106,0.677370567113332,2.86014116507939,3.38589870802127,32.8378991185222,9.6984292650954,160,4,6.40358079413804,6.40358079413804,0.0578196112180214,0.0880617598990037,0.994155504293841,0.991228068868478,0.0875047881114043
24,"B_k40",0.4,0.0575850917265235,0.611902954160992,3.54254207781887,3.21600096326179,29.3264481510536,9.11891771366559,203,5.075,2.90321093468484,2.90321093468484,0.511399523615082,0.579947859662742,0.999531291565123,0.999107149778849,0.593609557738611
25,"B_k40",0.4,0.0581602293274106,0.593794641291079,3.83742290926306,2.91077011122003,14.625539558946,5.02462887830597,170,4.25,4.00471326801615,4.00471326801615,0.201481004924242,0.261649191955175,0.985942818060229,0.965632123425469,0.281002834387115
26,"B_k40",0.4,0.057961785148146,0.581608071069314,3.97267143294688,3.32782293791886,25.5543904151568,7.67901144137729,209,5.225,2.79009843483337,2.79009843483337,0.566338469656078,0.63162066423608,0.999366850052627,0.998656199198975,0.652915711122946
27,"B_k40",0.4,0.0579098575220021,0.6086714650271,3.62075467259856,3.07997060803547,18.4124123826213,5.97811301659318,182,4.55,7.31072844536809,7.31072844536809,0.0154624873599123,0.027559255341547,0.950734819984878,0.902675583129846,0.0311945472073544
28,"B_k40",0.4,0.0569548380386088,0.671676139304111,2.87608285014821,3.27746204403836,29.0042304116059,8.8496007038019,162,4.05,9.28942120199595,9.28942120199595,0.00434162972852992,0.00883726765093074,0.970082426523121,0.954797824049026,0.00877312118342011
29,"B_k40",0.4,0.0579458838484555,0.563949928613625,4.22302918082599,3.46812021978126,24.9190440676173,7.18517308756643,211,5.275,1.84291701490718,1.84291701490718,0.832996792731465,0.867321359331092,0.999864526993451,0.999697054178751,0.880043703577274
30,"B_k40",0.4,0.0582758456238928,0.578307222454229,4.06181301835882,3.34028139173533,28.0735379428096,8.40454280656426,207,5.175,3.90386799467704,3.90386799467704,0.312867449336753,0.382175008121337,0.998374550971872,0.996858930868402,0.408568950638341
31,"B_k40",0.4,0.0576971280595675,0.641941818939814,3.2312982600401,3.01069598989253,20.7829737594494,6.90304628206295,194,4.85,2.61268852738872,2.61268852738872,0.541074664419998,0.608020227388551,0.998973365900474,0.997611703897937,0.614816142208595
32,"B_k40",0.4,0.0573106734952711,0.659537870079457,3.02031014111069,3.27959205549543,20.842869456743,6.3553238037084,196,4.9,4.39823456896693,4.39823456896693,0.217161636135193,0.279444791391674,0.993672899530483,0.986189288429457,0.281831769908063
33,"B_k40",0.4,0.0581565659841889,0.575775470878794,4.0808551706287,3.22955412351917,26.3149479370602,8.14816749638041,204,5.1,2.96413813957169,2.96413813957169,0.49869325159048,0.567842671599627,0.999274269104673,0.998520914258959,0.593076736439945
34,"B_k40",0.4,0.0579364354731985,0.589843479403467,3.85913498374538,3.13212965624939,23.0045804816512,7.34470887428023,188,4.7,4.06364645764318,4.06364645764318,0.239275463655044,0.303511527876925,0.996259128854365,0.992495030794633,0.324298062105258
35,"B_k40",0.4,0.0570028898561457,0.629071601130842,3.28438136048811,3.0883475607239,24.0593725140587,7.79037075361403,177,4.425,1.75484462648574,1.75484462648574,0.80484027944328,0.843744191942466,0.999872462589709,0.999742501100105,0.848070585415793
36,"B_k40",0.4,0.0579311155885337,0.567189866125813,4.17279307968812,3.0642158288765,29.3448089138516,9.57661292566684,200,5,7.86221629121822,7.86221629121822,0.00906061079832921,0.0171183559748338,0.982957764308372,0.970737895515812,0.0217235798545201
37,"B_k40",0.4,0.0566517963892613,0.698622289334058,2.63028305668816,3.1945490388487,17.1398838788145,5.36535319081895,150,3.75,6.78132855308451,6.78132855308451,0.0323538922881094,0.0525055974869821,0.952324657232851,0.914227513517208,0.0503415372816871
38,"B_k40",0.4,0.0571762718022616,0.668601264486875,2.92521149492076,3.21241183878327,21.4475529586646,6.67646430004068,174,4.35,3.63581823557787,3.63581823557787,0.33673207650791,0.406861818923697,0.996925454749564,0.993873223696444,0.407237812561026
39,"B_k40",0.4,0.0579093225343521,0.613756669969816,3.56093880376252,3.63119529587442,23.4393862136125,6.45500566720913,179,4.475,2.30568375906511,2.30568375906511,0.749032218786609,0.795974476717468,0.99961827941358,0.999237414777793,0.805061367453009
40,"B_k40",0.4,0.0580414124680705,0.569443285025944,4.15561193211328,3.14794114521449,16.3859358208317,5.20528658731172,199,4.975,2.04058167299903,2.04058167299903,0.736932159977182,0.785423885869967,0.999161210756184,0.997498820253796,0.803018088666754
41,"B_k40",0.4,0.058224456598338,0.547090420784787,4.53056805143441,3.41867580104121,27.4732107148991,8.03621411147898,206,5.15,2.4334028952106,2.4334028952106,0.680712427874296,0.735933834193764,0.999713718042758,0.999422239789678,0.76205325316785
42,"B_k40",0.4,0.0576763655626367,0.604830167289118,3.6373816707162,3.26106017990723,19.8095893350515,6.07458563847019,203,5.075,2.67732154525114,2.67732154525114,0.581722516460422,0.645848872834736,0.99870329737327,0.996790550814266,0.660257350733373
43,"B_k40",0.4,0.0578346353401432,0.625622969540635,3.41830353313458,3.62650518224028,29.8819767694232,8.23988255021976,202,5.05,3.03103729879321,3.03103729879321,0.56941351853142,0.634589806938645,0.999508922848041,0.999086331388617,0.644923407174811
44,"B_k40",0.4,0.0573147155781529,0.613591641756849,3.49006410669647,3.23099321177459,17.9470438098728,5.5546522798219,174,4.35,6.35674954089886,6.35674954089886,0.0469305481761845,0.073477322796851,0.966255387885659,0.932853626120126,0.0794736713427587
45,"B_k40",0.4,0.0570794176090191,0.66668653230753,2.932079177627,2.77328791238226,21.3279018684586,7.69047518407057,152,3.8,3.093465670283,3.093465670283,0.347896476676178,0.41848030530181,0.998142617990536,0.996539838106871,0.419018315251229
46,"B_k40",0.4,0.0580952060024519,0.602188424866124,3.72285204529083,3.27754551791354,23.1484930586367,7.06275257875683,199,4.975,2.54703405203832,2.54703405203832,0.621090859310358,0.682136151314511,0.999375390252081,0.998628575991064,0.697274320597699
47,"B_k40",0.4,0.0581070313577806,0.607514196419853,3.65935468541584,3.20939690079583,18.7614370422759,5.84578275052975,210,5.25,3.28276779100242,3.28276779100242,0.415026929483174,0.486460563716949,0.996855226697043,0.991746412286338,0.503703636944697
48,"B_k40",0.4,0.0570238517494048,0.723933066118283,2.48185418289022,2.4611392155019,17.3181573729925,7.03664273191504,166,4.15,2.63828491463133,2.63828491463133,0.378378174339144,0.449605015985747,0.997894856941284,0.995082136233887,0.439518390710092
49,"B_k40",0.4,0.0578355787773017,0.581023018983254,3.96335967343842,3.37902031040288,27.4145725688352,8.11317188133935,180,4.5,4.13887420487513,4.13887420487513,0.278879849624216,0.346532065640869,0.99785207309488,0.996191229751808,0.370420295911978
50,"B_k40",0.4,0.0585019519875139,0.518810149690706,5.08608692057435,3.33489132524581,23.5225744653336,7.05347556223584,220,5.5,3.67277143965745,3.67277143965745,0.357802666501789,0.42890066109009,0.997735966621299,0.994829585703917,0.478416029433554
51,"B_k40",0.4,0.0568257166341199,0.68761926005185,2.73183062093909,2.76444043225484,14.2381295906191,5.15045628203522,179,4.475,1.59919289693052,1.59919289693052,0.79535480742115,0.835601647944121,0.999428078000723,0.998199972260059,0.833430772341227
52,"B_k40",0.4,0.0584420127557513,0.537716116814999,4.72502611789462,3.26151138581773,22.7971747618296,6.98975783465304,209,5.225,2.36228554726462,2.36228554726462,0.669730090831842,0.726189742666309,0.999517304055895,0.998869176808269,0.75599008091418
53,"B_k40",0.4,0.0585586213986214,0.521338303078935,5.04664099350407,3.26170364397166,32.6166677025254,9.99988694951121,242,6.05,3.47369376384568,3.47369376384568,0.383201622563642,0.454543954277035,0.999396344260468,0.998778027341749,0.502885296717388
54,"B_k40",0.4,0.0578558691714464,0.605720461601435,3.64930655191026,2.96357660003939,18.2689300790512,6.16448722088315,181,4.525,1.84458540634554,1.84458540634554,0.758126547171492,0.803696113273306,0.999577925609824,0.998949363962245,0.813659834647947
55,"B_k40",0.4,0.0578052143161512,0.601014023430802,3.7001967021271,3.33923356947213,19.7489558279104,5.91421816325126,194,4.85,4.45366809183974,4.45366809183974,0.220945163441182,0.283556656575614,0.992150946806297,0.982612461323826,0.300571199090933
56,"B_k40",0.4,0.0571844546597871,0.629509769544244,3.30073767329522,3.00088833608162,26.5174488870985,8.83653302532522,202,5.05,2.90696325052481,2.90696325052481,0.45674273881131,0.52730059172344,0.999328365553576,0.998636386450262,0.536163007081538
57,"B_k40",0.4,0.0580302304744774,0.614993989608096,3.56144990009279,3.22964215831912,17.4308220342832,5.39713726159531,190,4.75,2.71714752166602,2.71714752166602,0.564953977120123,0.63052617293345,0.998026898992844,0.994927988135552,0.643802557237985
58,"B_k40",0.4,0.0578773416885673,0.591031419760314,3.83580044156288,3.18742891031689,26.7824946818058,8.4025386715662,221,5.525,3.14615379352652,3.14615379352652,0.442435602146063,0.513434540034504,0.99916027588479,0.99819481241485,0.534369845022547
59,"B_k40",0.4,0.0577128801041558,0.607327710850695,3.61209606820578,3.55665572932587,23.4638964874024,6.59717956223155,187,4.675,6.97098901012958,6.97098901012958,0.0483351952392446,0.0752406787245293,0.978991345130747,0.961756722769284,0.0826026419303098
60,"B_k40",0.4,0.0582398094795825,0.569368102349332,4.18517494211374,2.89553989339422,24.2545086203968,8.37650645937573,208,5.2,2.81293408380276,2.81293408380276,0.455278567322403,0.526043936568826,0.99918405083529,0.998195283723119,0.554446666632674
1,"H5_k25_ar03",0.25,0.0468757017460516,0.321442160879449,8.50647986009981,3.66053330195085,32.9212611754295,8.99356964131003,239,5.975,8.90743424796238,8.90743424796238,0.0129248299505778,0.0190852855683108,0.982818668454835,0.96951554002973,0.0558804658187168
2,"H5_k25_ar03",0.25,0.0460894157077195,0.343193141314768,7.2141504691969,3.4326653484662,30.1224615093211,8.77523977767905,228,5.7,5.60900817528197,5.60900817528197,0.110784195575764,0.138140595443829,0.995117424139746,0.990683202309085,0.22813437361592
3,"H5_k25_ar03",0.25,0.0470370967843145,0.293635809371745,10.2641496037034,3.54032208901265,41.0360728381584,11.5910563520516,246,6.15,16.4306259492692,16.4306259492692,1.42399820766137e-05,3.33366421495507e-05,0.937422394932404,0.904894825841187,0.00059789416059064
4,"H5_k25_ar03",0.25,0.0466281693317953,0.3036719542408,9.43077432835356,3.44440000418902,33.229650458693,9.64744234649858,234,5.85,4.32467483140443,4.32467483140443,0.26160200185527,0.303203635524786,0.998642301258847,0.997433376692229,0.466106862536998
5,"H5_k25_ar03",0.25,0.0467141865334469,0.320290730006141,8.50881015313063,4.15886887449586,49.5297928750294,11.9094384482207,243,6.075,9.62627072675275,9.62627072675275,0.0181180620073708,0.0260904356767806,0.993917369224123,0.990783262719627,0.0711229768523283
6,"H5_k25_ar03",0.25,0.0466724227266779,0.342364730892171,7.43365915451715,3.4731993783928,31.0087686839131,8.9280128508667,214,5.35,6.44347049429174,6.44347049429174,0.0635204943469192,0.0829024022662814,0.992847381737645,0.987297601964526,0.155582108546784
7,"H5_k25_ar03",0.25,0.0467033249828574,0.349772582623211,7.13155219732746,3.74920993061924,44.5359055163312,11.8787441462301,231,5.775,9.01193698526307,9.01193698526307,0.0143917511002696,0.0210429973338913,0.992868706692524,0.988978655706997,0.0501276143656265
8,"H5_k25_ar03",0.25,0.0465757368402929,0.3068423269819,9.21613705566137,3.68398954230313,45.1687293278048,12.2608190954762,245,6.125,11.4690460146738,11.4690460146738,0.00180511012312645,0.00305919908601093,0.984553077866487,0.976115232618957,0.0150542080508349
9,"H5_k25_ar03",0.25,0.0468492246840276,0.292225312314639,10.2808528836564,3.50179471372281,32.6386432631625,9.32054729971988,241,6.025,4.8233286932783,4.8233286932783,0.20061905280269,0.238110398540323,0.997883801421227,0.995907647308074,0.410349733913886
10,"H5_k25_ar03",0.25,0.0474981769337395,0.338304595443153,7.88493429748454,3.68447031782806,38.7914649859132,10.5283695184659,224,5.6,10.1130037349543,10.1130037349543,0.0054113649196621,0.00849148873392891,0.983771045682474,0.974355778173744,0.0269418431845276
11,"H5_k25_ar03",0.25,0.0468311134827723,0.319284847691932,8.60542535455248,3.76247958840798,43.5665678642317,11.5792170669731,242,6.05,7.3321787066811,7.3321787066811,0.0497908819681906,0.0662474398478771,0.996323390431494,0.994033588309675,0.145689604979906
12,"H5_k25_ar03",0.25,0.0471894768826759,0.314521933007256,9.00426867193839,3.50574653315912,41.734853270795,11.9046978656459,231,5.775,13.1810788533842,13.1810788533842,0.000242274913718976,0.000470803084063331,0.969111502804899,0.953057147964311,0.00338970530307481
13,"H5_k25_ar03",0.25,0.0468328763833945,0.275243000917981,11.580547362778,3.84155554117539,50.1004760155797,13.0417159087203,257,6.425,10.2982499803929,10.2982499803929,0.0062557789864307,0.00974647203408985,0.992513665888722,0.988436442773994,0.0502113126189506
14,"H5_k25_ar03",0.25,0.0473339695348152,0.269543272566987,12.3352754365096,4.00153045415975,43.615478181943,10.8996991730009,267,6.675,5.12147604568525,5.12147604568525,0.248326880407006,0.289191380627719,0.999051557776862,0.998334316492496,0.505736510576304
15,"H5_k25_ar03",0.25,0.0470092616983818,0.336281537282766,7.8166524787672,3.82190229943811,29.3761706268798,7.68626938244827,234,5.85,5.07494179350936,5.07494179350936,0.223703760294519,0.263045365925691,0.996580657606335,0.993200007458859,0.390392961923031
16,"H5_k25_ar03",0.25,0.0471045336281171,0.296386512965301,10.1034229411402,3.25714869504213,40.4325282344102,12.413473261431,232,5.8,10.8651434723435,10.8651434723435,0.000920318279003851,0.00163318658987921,0.98125581182641,0.970448193938833,0.0108972398213187
17,"H5_k25_ar03",0.25,0.0467614291186184,0.310690394588978,9.06107842116251,3.85888327441425,44.3296115892947,11.487678801589,249,6.225,8.58590040399639,8.58590040399639,0.0233223319588978,0.032945052478519,0.994012475575482,0.990349010975845,0.0904000078604917
18,"H5_k25_ar03",0.25,0.0465364857186644,0.305486813550035,9.28244151816442,3.76665445043127,37.9888701643866,10.0855734616264,241,6.025,5.88141470685392,5.88141470685392,0.131094063758429,0.161409959539293,0.997396397865089,0.995450483883944,0.296553859914156
19,"H5_k25_ar03",0.25,0.0465764217500353,0.313623548153108,8.822159491509,3.72500446079172,42.0674341673251,11.293257393411,237,5.925,12.012952628786,12.012952628786,0.00133138982025716,0.00229708477835699,0.977736818980797,0.965509632278532,0.0111730351287067
20,"H5_k25_ar03",0.25,0.0469077137420088,0.287027448424269,10.6832074833076,3.79565531233986,74.5527268047566,19.6415956323489,284,7.1,8.88291031602711,8.88291031602711,0.0166454022260706,0.0241515843143272,0.998857404077087,0.998373071608787,0.0861045237442435
21,"H5_k25_ar03",0.25,0.0472948268067677,0.28622498060625,10.921246283867,3.83835048238971,38.8087112925813,10.1107784374134,256,6.4,12.1568374477488,12.1568374477488,0.00145266361853236,0.00250810283185621,0.971618105259943,0.9530791702945,0.0173498544085819
22,"H5_k25_ar03",0.25,0.0465308849091018,0.30060684447299,9.58395764160917,4.03723449428814,48.3769529179739,11.9826958246833,246,6.15,15.9145509277288,15.9145509277288,0.000130990208581094,0.000265698133715686,0.965087310740143,0.949004804652293,0.0024884691522864
23,"H5_k25_ar03",0.25,0.0466569732453378,0.349650815095989,7.12236169277577,3.29987841196426,35.5251031675125,10.7655794342938,216,5.4,12.0755105669039,12.0755105669039,0.000347704587305264,0.000657658931852545,0.961962024457906,0.940460269940142,0.00287582421080823
24,"H5_k25_ar03",0.25,0.0467941760771962,0.316589392916662,8.73878150739664,3.69003323735669,43.3146372267486,11.73827834076,241,6.025,7.55941876562713,7.55941876562713,0.0381688441326713,0.0518558462527057,0.995775641086448,0.99316461783503,0.12267041665356
25,"H5_k25_ar03",0.25,0.0467713518194864,0.334294024385914,7.83001527119062,3.50438663217905,31.4436745255028,8.97266136012819,208,5.2,11.1742912812098,11.1742912812098,0.00145625791783421,0.00250215868228176,0.958601140192195,0.933353712469548,0.0099957510946278
26,"H5_k25_ar03",0.25,0.0467526533411325,0.296072568974239,9.97415640046392,4.09213920033715,59.6582361641432,14.5787406643518,265,6.625,6.71891553974219,6.71891553974219,0.107689622328478,0.134839052938862,0.999122704985147,0.99867664666496,0.272915443718354
27,"H5_k25_ar03",0.25,0.0466123344236691,0.335286574108893,7.73088783103172,3.66095555842199,30.2649735264299,8.26696009920297,230,5.75,9.44811947795769,9.44811947795769,0.00862504694295163,0.0130986290515391,0.973178951781359,0.95245128996821,0.0372696400249102
28,"H5_k25_ar03",0.25,0.0467083838846183,0.300342849197644,9.67420041971861,3.91663978653997,39.4770311073351,10.0793111592756,245,6.125,7.65343544525566,7.65343544525566,0.0483459649668163,0.06461146841987,0.994263409526059,0.990290771695373,0.158072579153566
29,"H5_k25_ar03",0.25,0.046573987589859,0.295835673073489,9.91392784962276,4.15722020938544,36.2180098282254,8.71207393499598,257,6.425,10.368562599358,10.368562599358,0.0106181052348138,0.0159458763070176,0.979675048739649,0.964774510477926,0.0585429807201684
30,"H5_k25_ar03",0.25,0.0469780610594439,0.30069212507115,9.76351187186657,4.08064257225687,33.1383650566782,8.12086931650828,239,5.975,10.170754121657,10.170754121657,0.0110506732638566,0.0164828219909605,0.975016577667004,0.956870444811967,0.0583385690932208
31,"H5_k25_ar03",0.25,0.0468090785244865,0.341076431170846,7.53384627928859,3.47804829774921,33.2623601231013,9.56351300372302,215,5.375,9.60971506096702,9.60971506096702,0.00528306265662359,0.00828058542065491,0.9778687491889,0.963565918276092,0.0248354210920984
32,"H5_k25_ar03",0.25,0.0466437670139747,0.358714817555779,6.76314335257786,3.69311030730928,40.6252038511372,11.0002681941921,221,5.525,11.8456932625116,11.8456932625116,0.00136067858259625,0.00235029095175476,0.976488485458481,0.964243344477405,0.00770633645669649
33,"H5_k25_ar03",0.25,0.0469155909541508,0.285398532525381,10.8091340337357,4.06495077103088,50.7574962494421,12.4866201606102,261,6.525,10.6367429066189,10.6367429066189,0.00763341690066199,0.0117138479172513,0.991963891170664,0.987634891421037,0.0519019329816302
34,"H5_k25_ar03",0.25,0.0466546728055837,0.336332783075561,7.69682984032756,3.40206666776023,27.9397813819681,8.21259078981024,199,4.975,15.7056473877309,15.7056473877309,1.70810592818871e-05,3.93395835436294e-05,0.854538731330959,0.780018737353732,0.000326349424364381
35,"H5_k25_ar03",0.25,0.0465630928148532,0.29887321123727,9.70889155570556,3.83516530969852,38.1267066142818,9.94134633984761,245,6.125,4.49182350882584,4.49182350882584,0.311451829690652,0.355207153415334,0.999055347943626,0.998302952743401,0.525000035910034
36,"H5_k25_ar03",0.25,0.0464936310554155,0.336504809030521,7.63597276973544,3.68118494768677,29.2514366491872,7.94620130878471,222,5.55,9.33591816319427,9.33591816319427,0.00975769536401128,0.0146950782714547,0.971634220111391,0.950055787863424,0.0403525270120068
37,"H5_k25_ar03",0.25,0.0466788766744471,0.293633491167364,10.1085672883042,3.93217078735196,35.6950473580541,9.07769506677308,243,6.075,7.81956726007178,7.81956726007178,0.044685158715457,0.0599888918977753,0.991388432273933,0.984916911483356,0.154924281871531
38,"H5_k25_ar03",0.25,0.046553347411889,0.378599396195511,6.04786357491361,3.54331780914368,29.7675883792094,8.40104951985761,186,4.65,17.4216330685443,17.4216330685443,7.63507880230385e-06,1.83325629478093e-05,0.83738109462114,0.768767151367434,9.8391204176318e-05
39,"H5_k25_ar03",0.25,0.0465735797939983,0.300610191871815,9.60133959330904,3.21113790357058,42.9689825816537,13.3812324079495,225,5.625,13.3745355867957,13.3745355867957,7.83256774058438e-05,0.000162497936367245,0.969138064901527,0.954072823663575,0.00165841340477102
40,"H5_k25_ar03",0.25,0.0472887800015298,0.293452417677869,10.387255808852,3.72800797371733,59.9477175875204,16.080361954737,249,6.225,9.73674454609929,9.73674454609929,0.00766683405709989,0.0117738020073375,0.996543013089201,0.995014049301344,0.049548357672407
41,"H5_k25_ar03",0.25,0.0468036293598429,0.319501143301024,8.5836938830626,3.34059852975156,43.6680872074183,13.0719351093847,223,5.575,11.4495994202233,11.4495994202233,0.000702264509307104,0.00126855032685214,0.982475994798221,0.973682118915086,0.00673518130331219
42,"H5_k25_ar03",0.25,0.0464639068468645,0.300309259133731,9.57533537820459,3.6841054983351,44.1975419219714,11.9968176649515,243,6.075,9.24414635027713,9.24414635027713,0.0104230876459656,0.0156363160953927,0.992129639117602,0.98750522670914,0.0549866504176738
43,"H5_k25_ar03",0.25,0.0469191029008995,0.333255072319478,7.92877062599938,3.63972847084336,65.2782656445795,17.9349273352399,221,5.525,21.9930720502363,21.9930720502363,1.81721850900374e-07,5.72259849396239e-07,0.958687705345275,0.946926705272777,1.07225368876085e-05
44,"H5_k25_ar03",0.25,0.0468369232707017,0.280965836875942,11.1155172039221,3.92279693312366,40.052046694334,10.2100739286653,270,6.75,8.25516848612627,8.25516848612627,0.0322194294010374,0.0444379852017865,0.992966249624437,0.98754197309795,0.137590148723502
45,"H5_k25_ar03",0.25,0.0467430248379379,0.299022537539104,9.77430242143697,3.53552089416794,48.4699494466215,13.7094224295423,245,6.125,4.46934168592672,4.46934168592672,0.256940601402883,0.298273096784911,0.999584208123855,0.999330637410646,0.467471655167019
46,"H5_k25_ar03",0.25,0.046682321609459,0.287825579311566,10.5221892581037,3.88585415011781,49.7308588242249,12.7979221306382,253,6.325,11.3897960387732,11.3897960387732,0.00302259374916114,0.00495260998400648,0.989079182566902,0.983386860614439,0.0267228083872941
47,"H5_k25_ar03",0.25,0.0467937651043644,0.318183395659189,8.65129154853936,3.77611213160153,42.9734861975701,11.3803522511775,240,6,9.28760944609948,9.28760944609948,0.0123394252725935,0.0182380574571371,0.991157847065014,0.98594591337374,0.0546413674421529
48,"H5_k25_ar03",0.25,0.0471993426126292,0.32666472359289,8.35078717698655,3.73872169818145,41.0942290909568,10.9915186013833,233,5.825,7.75786758199045,7.75786758199045,0.0354202629131892,0.0484209856934543,0.994546635823516,0.991168921143873,0.112115903595145
49,"H5_k25_ar03",0.25,0.046863642476137,0.296661900851839,9.98179217165055,3.87418080244515,39.4036472060132,10.1708333233039,230,5.75,13.5269354858265,13.5269354858265,0.000524519842011406,0.000972161154964124,0.961978531429192,0.941681353026424,0.00731950345004861
